"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,6,1e-04,1,"ASC2_male",0.9,0,0
0.5,6,1e-04,1,"ASC2_age",0.3,0,0
0.5,6,1e-04,1,"ASC2_income",0,0,0
0.5,6,1e-04,1,"ASC2_child",0,0,0
0.5,6,1e-04,1,"ASC3_male",-1.1,0,0
0.5,6,1e-04,1,"ASC3_age",0,0,0
0.5,6,1e-04,1,"ASC3_income",0.8,0,0
0.5,6,1e-04,1,"ASC3_child",0,0,0
0.5,6,1e-04,1,"prot25_male",1.2,0,0
0.5,6,1e-04,1,"prot25_age",0.7,0,0
0.5,6,1e-04,1,"prot25_income",0,0,0
0.5,6,1e-04,1,"prot25_child",1.1,0,0
0.5,6,1e-04,1,"prot50_male",0,0,0
0.5,6,1e-04,1,"prot50_age",0,0,0
0.5,6,1e-04,1,"prot50_income",-1.2,0,0
0.5,6,1e-04,1,"prot50_child",1.1,0,0
0.5,6,1e-04,1,"invasive_male",0,0,0
0.5,6,1e-04,1,"invasive_age",-0.6,0,0
0.5,6,1e-04,1,"invasive_income",0,0,0
0.5,6,1e-04,1,"invasive_child",0,0,0
0.5,6,1e-04,2,"ASC2_male",0,0,0
0.5,6,1e-04,2,"ASC2_age",0.1,0,0
0.5,6,1e-04,2,"ASC2_income",0.7,0,0
0.5,6,1e-04,2,"ASC2_child",-0.4,0,0
0.5,6,1e-04,2,"ASC3_male",0,0,0
0.5,6,1e-04,2,"ASC3_age",0.4,0,0
0.5,6,1e-04,2,"ASC3_income",-0.8,0,0
0.5,6,1e-04,2,"ASC3_child",0,0,0
0.5,6,1e-04,2,"prot25_male",0.5,0,0
0.5,6,1e-04,2,"prot25_age",0.8,0,0
0.5,6,1e-04,2,"prot25_income",0,0,0
0.5,6,1e-04,2,"prot25_child",0,0,0
0.5,6,1e-04,2,"prot50_male",0,0,0
0.5,6,1e-04,2,"prot50_age",0,0,0
0.5,6,1e-04,2,"prot50_income",0,0,0
0.5,6,1e-04,2,"prot50_child",0,0,0
0.5,6,1e-04,2,"invasive_male",1,0,0
0.5,6,1e-04,2,"invasive_age",-0.1,0,0
0.5,6,1e-04,2,"invasive_income",0,0,0
0.5,6,1e-04,2,"invasive_child",-0.6,0,0
0.5,6,1e-04,3,"ASC2_male",-0.9,0.0969860033781728,1
0.5,6,1e-04,3,"ASC2_age",-0.4,2.62579880019512e-06,0
0.5,6,1e-04,3,"ASC2_income",0,-0.0923126058497353,1
0.5,6,1e-04,3,"ASC2_child",0,-0.119542597828648,1
0.5,6,1e-04,3,"ASC3_male",-0.7,-1.71984181303246e-09,0
0.5,6,1e-04,3,"ASC3_age",0,-1.57053877149658e-08,0
0.5,6,1e-04,3,"ASC3_income",0,2.81546342757646e-09,0
0.5,6,1e-04,3,"ASC3_child",1,0.262550480785537,1
0.5,6,1e-04,3,"prot25_male",0,-4.32890408987066e-09,0
0.5,6,1e-04,3,"prot25_age",0,0.0855146913053002,1
0.5,6,1e-04,3,"prot25_income",0,0.0551271978228321,1
0.5,6,1e-04,3,"prot25_child",0,-5.78668698454764e-09,0
0.5,6,1e-04,3,"prot50_male",0.7,-8.96373809585274e-11,0
0.5,6,1e-04,3,"prot50_age",-0.2,0.0490294453008657,1
0.5,6,1e-04,3,"prot50_income",-1,-0.137349988500294,1
0.5,6,1e-04,3,"prot50_child",-0.8,-1.06207376909099e-08,0
0.5,6,1e-04,3,"invasive_male",0,-3.28858049054612e-09,0
0.5,6,1e-04,3,"invasive_age",0,-1.17162298868159e-08,0
0.5,6,1e-04,3,"invasive_income",-1.2,1.17554251664774e-08,0
0.5,6,1e-04,3,"invasive_child",1,-1.82210964263641e-09,0
0.5,6,1e-04,4,"ASC2_male",0,0,0
0.5,6,1e-04,4,"ASC2_age",-0.1,0,0
0.5,6,1e-04,4,"ASC2_income",0,0,0
0.5,6,1e-04,4,"ASC2_child",-0.6,0,0
0.5,6,1e-04,4,"ASC3_male",0,0,0
0.5,6,1e-04,4,"ASC3_age",1,0,0
0.5,6,1e-04,4,"ASC3_income",0,0,0
0.5,6,1e-04,4,"ASC3_child",0,0,0
0.5,6,1e-04,4,"prot25_male",0,0,0
0.5,6,1e-04,4,"prot25_age",-0.5,0,0
0.5,6,1e-04,4,"prot25_income",0,0,0
0.5,6,1e-04,4,"prot25_child",0,0,0
0.5,6,1e-04,4,"prot50_male",0.1,0,0
0.5,6,1e-04,4,"prot50_age",1,0,0
0.5,6,1e-04,4,"prot50_income",0,0,0
0.5,6,1e-04,4,"prot50_child",-1,0,0
0.5,6,1e-04,4,"invasive_male",-1,0,0
0.5,6,1e-04,4,"invasive_age",-0.9,0,0
0.5,6,1e-04,4,"invasive_income",-0.3,0,0
0.5,6,1e-04,4,"invasive_child",0,0,0
0.5,6,1e-04,5,"ASC2_male",0,0,0
0.5,6,1e-04,5,"ASC2_age",0.7,0,0
0.5,6,1e-04,5,"ASC2_income",-0.4,0,0
0.5,6,1e-04,5,"ASC2_child",-0.3,0,0
0.5,6,1e-04,5,"ASC3_male",0,0,0
0.5,6,1e-04,5,"ASC3_age",0,0,0
0.5,6,1e-04,5,"ASC3_income",0.9,0,0
0.5,6,1e-04,5,"ASC3_child",-0.6,0,0
0.5,6,1e-04,5,"prot25_male",0.9,0,0
0.5,6,1e-04,5,"prot25_age",0,0,0
0.5,6,1e-04,5,"prot25_income",-0.3,0,0
0.5,6,1e-04,5,"prot25_child",0,0,0
0.5,6,1e-04,5,"prot50_male",0.4,0,0
0.5,6,1e-04,5,"prot50_age",0,0,0
0.5,6,1e-04,5,"prot50_income",0.5,0,0
0.5,6,1e-04,5,"prot50_child",0,0,0
0.5,6,1e-04,5,"invasive_male",0.7,0,0
0.5,6,1e-04,5,"invasive_age",0,0,0
0.5,6,1e-04,5,"invasive_income",0,0,0
0.5,6,1e-04,5,"invasive_child",0,0,0
0.5,6,1e-04,6,"ASC2_male",0.4,0,0
0.5,6,1e-04,6,"ASC2_age",0.7,0,0
0.5,6,1e-04,6,"ASC2_income",0,0,0
0.5,6,1e-04,6,"ASC2_child",0,0,0
0.5,6,1e-04,6,"ASC3_male",0,0,0
0.5,6,1e-04,6,"ASC3_age",0,0,0
0.5,6,1e-04,6,"ASC3_income",0,0,0
0.5,6,1e-04,6,"ASC3_child",1.2,0,0
0.5,6,1e-04,6,"prot25_male",-0.4,0,0
0.5,6,1e-04,6,"prot25_age",-0.3,0,0
0.5,6,1e-04,6,"prot25_income",0,0,0
0.5,6,1e-04,6,"prot25_child",0,0,0
0.5,6,1e-04,6,"prot50_male",0,0,0
0.5,6,1e-04,6,"prot50_age",-1.1,0,0
0.5,6,1e-04,6,"prot50_income",-0.2,0,0
0.5,6,1e-04,6,"prot50_child",-0.2,0,0
0.5,6,1e-04,6,"invasive_male",0,0,0
0.5,6,1e-04,6,"invasive_age",1,0,0
0.5,6,1e-04,6,"invasive_income",0,0,0
0.5,6,1e-04,6,"invasive_child",0.9,0,0
0.5,6,1e-04,7,"ASC2_male",0.8,0,0
0.5,6,1e-04,7,"ASC2_age",0,0,0
0.5,6,1e-04,7,"ASC2_income",0,0,0
0.5,6,1e-04,7,"ASC2_child",1.2,0,0
0.5,6,1e-04,7,"ASC3_male",-0.7,0,0
0.5,6,1e-04,7,"ASC3_age",0,0,0
0.5,6,1e-04,7,"ASC3_income",0,0,0
0.5,6,1e-04,7,"ASC3_child",-1,0,0
0.5,6,1e-04,7,"prot25_male",1.2,0,0
0.5,6,1e-04,7,"prot25_age",0.8,0,0
0.5,6,1e-04,7,"prot25_income",0,0,0
0.5,6,1e-04,7,"prot25_child",0.7,0,0
0.5,6,1e-04,7,"prot50_male",0,0,0
0.5,6,1e-04,7,"prot50_age",-0.4,0,0
0.5,6,1e-04,7,"prot50_income",0,0,0
0.5,6,1e-04,7,"prot50_child",0.6,0,0
0.5,6,1e-04,7,"invasive_male",0,0,0
0.5,6,1e-04,7,"invasive_age",0,0,0
0.5,6,1e-04,7,"invasive_income",1.1,0,0
0.5,6,1e-04,7,"invasive_child",0,0,0
0.5,6,1e-04,8,"ASC2_male",0,-7.44883476001143e-09,0
