"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,6,1e-04,1,"ASC2_male",0,0,0
1,6,1e-04,1,"ASC2_age",0.6,0,0
1,6,1e-04,1,"ASC2_income",0,0,0
1,6,1e-04,1,"ASC2_child",0,0,0
1,6,1e-04,1,"ASC3_male",0,0,0
1,6,1e-04,1,"ASC3_age",-1,0,0
1,6,1e-04,1,"ASC3_income",0,0,0
1,6,1e-04,1,"ASC3_child",0.2,0,0
1,6,1e-04,1,"prot25_male",0,0,0
1,6,1e-04,1,"prot25_age",-1,0,0
1,6,1e-04,1,"prot25_income",0,0,0
1,6,1e-04,1,"prot25_child",1.1,0,0
1,6,1e-04,1,"prot50_male",-0.2,0,0
1,6,1e-04,1,"prot50_age",0.5,0,0
1,6,1e-04,1,"prot50_income",0.6,0,0
1,6,1e-04,1,"prot50_child",0,0,0
1,6,1e-04,1,"invasive_male",-0.2,0,0
1,6,1e-04,1,"invasive_age",0,0,0
1,6,1e-04,1,"invasive_income",-0.3,0,0
1,6,1e-04,1,"invasive_child",0,0,0
1,6,1e-04,2,"ASC2_male",0.2,0,0
1,6,1e-04,2,"ASC2_age",0,0,0
1,6,1e-04,2,"ASC2_income",0.2,0,0
1,6,1e-04,2,"ASC2_child",0,0,0
1,6,1e-04,2,"ASC3_male",-0.2,0,0
1,6,1e-04,2,"ASC3_age",0,0,0
1,6,1e-04,2,"ASC3_income",0.9,0,0
1,6,1e-04,2,"ASC3_child",0,0,0
1,6,1e-04,2,"prot25_male",0,0,0
1,6,1e-04,2,"prot25_age",-0.4,0,0
1,6,1e-04,2,"prot25_income",0,0,0
1,6,1e-04,2,"prot25_child",-0.9,0,0
1,6,1e-04,2,"prot50_male",0,0,0
1,6,1e-04,2,"prot50_age",-1,0,0
1,6,1e-04,2,"prot50_income",0,0,0
1,6,1e-04,2,"prot50_child",0,0,0
1,6,1e-04,2,"invasive_male",0.7,0,0
1,6,1e-04,2,"invasive_age",0,0,0
1,6,1e-04,2,"invasive_income",-0.2,0,0
1,6,1e-04,2,"invasive_child",-1,0,0
1,6,1e-04,3,"ASC2_male",0,0,0
1,6,1e-04,3,"ASC2_age",0.4,0,0
1,6,1e-04,3,"ASC2_income",-0.7,0,0
1,6,1e-04,3,"ASC2_child",0,0,0
1,6,1e-04,3,"ASC3_male",0,0,0
1,6,1e-04,3,"ASC3_age",0,0,0
1,6,1e-04,3,"ASC3_income",0,0,0
1,6,1e-04,3,"ASC3_child",0,0,0
1,6,1e-04,3,"prot25_male",0.3,0,0
1,6,1e-04,3,"prot25_age",-0.9,0,0
1,6,1e-04,3,"prot25_income",0,0,0
1,6,1e-04,3,"prot25_child",-0.3,0,0
1,6,1e-04,3,"prot50_male",0,0,0
1,6,1e-04,3,"prot50_age",0,0,0
1,6,1e-04,3,"prot50_income",0.2,0,0
1,6,1e-04,3,"prot50_child",0,0,0
1,6,1e-04,3,"invasive_male",-0.4,0,0
1,6,1e-04,3,"invasive_age",1,0,0
1,6,1e-04,3,"invasive_income",1.1,0,0
1,6,1e-04,3,"invasive_child",1,0,0
1,6,1e-04,4,"ASC2_male",0,-4.49810047643997e-08,0
1,6,1e-04,4,"ASC2_age",0.7,0.128466282495467,1
1,6,1e-04,4,"ASC2_income",0.6,0.164555161614852,1
1,6,1e-04,4,"ASC2_child",1,0.523035176533478,1
