"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,4,1e-04,1,"ASC2_male",0,-6.55319573386296e-07,0
1,4,1e-04,1,"ASC2_age",0.6,0.154943312889019,1
1,4,1e-04,1,"ASC2_income",0,-8.87246400630363e-09,0
1,4,1e-04,1,"ASC2_child",0,0.00580717355013965,1
1,4,1e-04,1,"ASC3_male",0,-3.12527447846041e-12,0
1,4,1e-04,1,"ASC3_age",-1,-0.23628656365025,1
1,4,1e-04,1,"ASC3_income",0,0.00845353040186166,1
1,4,1e-04,1,"ASC3_child",0.2,2.46172824552564e-08,0
1,4,1e-04,1,"prot25_male",0,6.58807434656879e-08,0
1,4,1e-04,1,"prot25_age",-1,-0.20095083185254,1
1,4,1e-04,1,"prot25_income",0,-0.0191493371710252,1
1,4,1e-04,1,"prot25_child",1.1,0.352082787119897,1
1,4,1e-04,1,"prot50_male",-0.2,-2.05182990881132e-07,0
1,4,1e-04,1,"prot50_age",0.5,0.0314467129744418,1
1,4,1e-04,1,"prot50_income",0.6,0.0570805545718627,1
1,4,1e-04,1,"prot50_child",0,5.36721375746655e-09,0
1,4,1e-04,1,"invasive_male",-0.2,-4.81475825485877e-07,0
1,4,1e-04,1,"invasive_age",0,-0.119969424213829,1
1,4,1e-04,1,"invasive_income",-0.3,-0.0891436068076455,1
1,4,1e-04,1,"invasive_child",0,-1.69285226574836e-07,0
1,4,1e-04,2,"ASC2_male",0.2,-0.00549294388493699,1
1,4,1e-04,2,"ASC2_age",0,-0.0826954913758151,1
1,4,1e-04,2,"ASC2_income",0.2,0.0798095924856061,1
1,4,1e-04,2,"ASC2_child",0,-0.0651223464243793,1
1,4,1e-04,2,"ASC3_male",-0.2,-0.0642158780270308,1
1,4,1e-04,2,"ASC3_age",0,-0.0639657811250792,1
1,4,1e-04,2,"ASC3_income",0.9,0.239783899242095,1
1,4,1e-04,2,"ASC3_child",0,-5.32243451255453e-09,0
1,4,1e-04,2,"prot25_male",0,-0.109062392029354,1
1,4,1e-04,2,"prot25_age",-0.4,-0.0568784320260558,1
1,4,1e-04,2,"prot25_income",0,-0.0236933685438242,1
1,4,1e-04,2,"prot25_child",-0.9,-0.214344559290357,1
1,4,1e-04,2,"prot50_male",0,-3.39841953122202e-09,0
1,4,1e-04,2,"prot50_age",-1,-0.133670063287754,1
1,4,1e-04,2,"prot50_income",0,0.00949925454137853,1
1,4,1e-04,2,"prot50_child",0,0.0808987428249142,1
1,4,1e-04,2,"invasive_male",0.7,0.121869703186785,1
1,4,1e-04,2,"invasive_age",0,-6.28037386919665e-09,0
1,4,1e-04,2,"invasive_income",-0.2,-0.0740202135313672,1
1,4,1e-04,2,"invasive_child",-1,-0.164287135363124,1
1,4,1e-04,3,"ASC2_male",0,-2.70593653951945e-12,0
1,4,1e-04,3,"ASC2_age",0.4,0.00732218695667869,1
