"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,2,1e-04,1,"ASC2_male",0.9,0.416566839521567,1
1,2,1e-04,1,"ASC2_age",0.3,0.218400643141715,1
1,2,1e-04,1,"ASC2_income",0,0.0170636389831919,1
1,2,1e-04,1,"ASC2_child",0,0.259651143749798,1
1,2,1e-04,1,"ASC3_male",-1.1,-0.672585824165159,1
1,2,1e-04,1,"ASC3_age",0,0.0142199835584999,1
1,2,1e-04,1,"ASC3_income",0.8,0.435866438085267,1
1,2,1e-04,1,"ASC3_child",0,0.176713178845449,1
1,2,1e-04,1,"prot25_male",1.2,0.727714298980959,1
1,2,1e-04,1,"prot25_age",0.7,0.359586862745021,1
1,2,1e-04,1,"prot25_income",0,-0.040359181706044,1
1,2,1e-04,1,"prot25_child",1.1,0.418243095699718,1
1,2,1e-04,1,"prot50_male",0,0.196861319368724,1
1,2,1e-04,1,"prot50_age",0,0.024113608521049,1
1,2,1e-04,1,"prot50_income",-1.2,-0.626991018212371,1
1,2,1e-04,1,"prot50_child",1.1,0.389524142884766,1
1,2,1e-04,1,"invasive_male",0,0.151254777121712,1
1,2,1e-04,1,"invasive_age",-0.6,-0.236579153726838,1
1,2,1e-04,1,"invasive_income",0,-0.00888126810270244,1
1,2,1e-04,1,"invasive_child",0,0.0885200122889259,1
1,2,1e-04,2,"ASC2_male",0,0.046127339579553,1
1,2,1e-04,2,"ASC2_age",0.1,-0.0167072439233805,1
1,2,1e-04,2,"ASC2_income",0.7,0.310474120610598,1
1,2,1e-04,2,"ASC2_child",-0.4,-0.237997761203659,1
1,2,1e-04,2,"ASC3_male",0,0.0970455377212472,1
1,2,1e-04,2,"ASC3_age",0.4,0.12913738347086,1
1,2,1e-04,2,"ASC3_income",-0.8,-0.465752349127811,1
1,2,1e-04,2,"ASC3_child",0,-0.0278795864194455,1
1,2,1e-04,2,"prot25_male",0.5,0.28898751714019,1
1,2,1e-04,2,"prot25_age",0.8,0.42170292079357,1
1,2,1e-04,2,"prot25_income",0,0.034890467504858,1
1,2,1e-04,2,"prot25_child",0,-0.0828323222415848,1
1,2,1e-04,2,"prot50_male",0,-0.219529924037082,1
1,2,1e-04,2,"prot50_age",0,0.0538315064170773,1
1,2,1e-04,2,"prot50_income",0,0.00440131099159427,1
1,2,1e-04,2,"prot50_child",0,-0.0453854227392162,1
1,2,1e-04,2,"invasive_male",1,0.356972610311928,1
1,2,1e-04,2,"invasive_age",-0.1,-0.068335754270266,1
1,2,1e-04,2,"invasive_income",0,0.0186037722773929,1
1,2,1e-04,2,"invasive_child",-0.6,-0.297730058079134,1
1,2,1e-04,3,"ASC2_male",-0.9,-0.405605468042825,1
1,2,1e-04,3,"ASC2_age",-0.4,-0.315207998632264,1
1,2,1e-04,3,"ASC2_income",0,0.122980004535269,1
1,2,1e-04,3,"ASC2_child",0,-0.179918176408026,1
1,2,1e-04,3,"ASC3_male",-0.7,-0.468425561848027,1
1,2,1e-04,3,"ASC3_age",0,-0.0170861118499819,1
1,2,1e-04,3,"ASC3_income",0,0.0762104109675058,1
1,2,1e-04,3,"ASC3_child",1,0.294389079624231,1
1,2,1e-04,3,"prot25_male",0,-0.0279742700621418,1
1,2,1e-04,3,"prot25_age",0,0.0575985636090769,1
1,2,1e-04,3,"prot25_income",0,-0.0990649668511828,1
1,2,1e-04,3,"prot25_child",0,0.0890423744645956,1
1,2,1e-04,3,"prot50_male",0.7,0.217787416652431,1
1,2,1e-04,3,"prot50_age",-0.2,-0.0494670432937107,1
1,2,1e-04,3,"prot50_income",-1,-0.564120342638056,1
1,2,1e-04,3,"prot50_child",-0.8,-0.127103139922443,1
1,2,1e-04,3,"invasive_male",0,-0.149617495096709,1
1,2,1e-04,3,"invasive_age",0,-0.0109512670344762,1
1,2,1e-04,3,"invasive_income",-1.2,-0.603064231228481,1
1,2,1e-04,3,"invasive_child",1,0.458557884874115,1
1,2,1e-04,4,"ASC2_male",0,0.164106552684967,1
1,2,1e-04,4,"ASC2_age",-0.1,-0.198978185030679,1
1,2,1e-04,4,"ASC2_income",0,0.0318457948711565,1
1,2,1e-04,4,"ASC2_child",-0.6,-0.297645620715663,1
1,2,1e-04,4,"ASC3_male",0,0.0907592959305688,1
1,2,1e-04,4,"ASC3_age",1,0.470899411670628,1
1,2,1e-04,4,"ASC3_income",0,0.0367053952616158,1
1,2,1e-04,4,"ASC3_child",0,0.0460769660588229,1
1,2,1e-04,4,"prot25_male",0,0.0436880227828111,1
1,2,1e-04,4,"prot25_age",-0.5,-0.293593582788101,1
1,2,1e-04,4,"prot25_income",0,-0.0251197271644549,1
1,2,1e-04,4,"prot25_child",0,-0.0883647673383071,1
1,2,1e-04,4,"prot50_male",0.1,0.120422006468127,1
1,2,1e-04,4,"prot50_age",1,0.528148271881586,1
1,2,1e-04,4,"prot50_income",0,-0.0208828731244099,1
1,2,1e-04,4,"prot50_child",-1,-0.488918350081343,1
1,2,1e-04,4,"invasive_male",-1,-0.385901816207856,1
1,2,1e-04,4,"invasive_age",-0.9,-0.425396095411466,1
1,2,1e-04,4,"invasive_income",-0.3,-0.239809728437623,1
1,2,1e-04,4,"invasive_child",0,0.261766335157348,1
1,2,1e-04,5,"ASC2_male",0,0.148179590894743,1
1,2,1e-04,5,"ASC2_age",0.7,0.418746877511046,1
1,2,1e-04,5,"ASC2_income",-0.4,-0.36376230563457,1
1,2,1e-04,5,"ASC2_child",-0.3,-0.143855497204311,1
1,2,1e-04,5,"ASC3_male",0,0.160787943123285,1
1,2,1e-04,5,"ASC3_age",0,0.112516214937684,1
1,2,1e-04,5,"ASC3_income",0.9,0.389840527901368,1
1,2,1e-04,5,"ASC3_child",-0.6,-0.222131519069188,1
1,2,1e-04,5,"prot25_male",0.9,0.476489743047837,1
1,2,1e-04,5,"prot25_age",0,-0.0190761735737863,1
1,2,1e-04,5,"prot25_income",-0.3,-0.132975539716794,1
1,2,1e-04,5,"prot25_child",0,0.0859595703400634,1
1,2,1e-04,5,"prot50_male",0.4,0.128960428426006,1
1,2,1e-04,5,"prot50_age",0,0.0167440700431416,1
1,2,1e-04,5,"prot50_income",0.5,0.276524249763603,1
1,2,1e-04,5,"prot50_child",0,-0.00613255754153376,1
1,2,1e-04,5,"invasive_male",0.7,0.511992417608947,1
1,2,1e-04,5,"invasive_age",0,0.00426595399248515,1
1,2,1e-04,5,"invasive_income",0,-0.0938147435032474,1
1,2,1e-04,5,"invasive_child",0,0.0840096926365686,1
1,2,1e-04,6,"ASC2_male",0.4,0.397750517667842,1
