"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,2.5,1e-04,1,"ASC2_male",0.9,0.278714546969496,1
1,2.5,1e-04,1,"ASC2_age",0.3,0.1736119038175,1
1,2.5,1e-04,1,"ASC2_income",0,0.00768411166161242,1
1,2.5,1e-04,1,"ASC2_child",0,0.207942358202983,1
1,2.5,1e-04,1,"ASC3_male",-1.1,-0.625131175763843,1
1,2.5,1e-04,1,"ASC3_age",0,0.0227334549923754,1
1,2.5,1e-04,1,"ASC3_income",0.8,0.356494704314621,1
1,2.5,1e-04,1,"ASC3_child",0,0.132496958897119,1
1,2.5,1e-04,1,"prot25_male",1.2,0.624481284559346,1
1,2.5,1e-04,1,"prot25_age",0.7,0.322679532432716,1
1,2.5,1e-04,1,"prot25_income",0,-0.0138440715611407,1
1,2.5,1e-04,1,"prot25_child",1.1,0.366206483123066,1
1,2.5,1e-04,1,"prot50_male",0,0.197810783607843,1
1,2.5,1e-04,1,"prot50_age",0,0.0217416801650379,1
1,2.5,1e-04,1,"prot50_income",-1.2,-0.506953019979937,1
1,2.5,1e-04,1,"prot50_child",1.1,0.304731063416985,1
1,2.5,1e-04,1,"invasive_male",0,0.13460065648808,1
1,2.5,1e-04,1,"invasive_age",-0.6,-0.198836376049729,1
1,2.5,1e-04,1,"invasive_income",0,0.00169110516447756,1
1,2.5,1e-04,1,"invasive_child",0,0.0651260459762193,1
1,2.5,1e-04,2,"ASC2_male",0,0.142503482077703,1
1,2.5,1e-04,2,"ASC2_age",0.1,-0.0369384591186242,1
1,2.5,1e-04,2,"ASC2_income",0.7,0.250277472309159,1
1,2.5,1e-04,2,"ASC2_child",-0.4,-0.181993206729141,1
1,2.5,1e-04,2,"ASC3_male",0,0.196927701543878,1
1,2.5,1e-04,2,"ASC3_age",0.4,0.0909782159018992,1
1,2.5,1e-04,2,"ASC3_income",-0.8,-0.36659511684442,1
1,2.5,1e-04,2,"ASC3_child",0,-0.0259943937688211,1
1,2.5,1e-04,2,"prot25_male",0.5,0.0847122253844898,1
1,2.5,1e-04,2,"prot25_age",0.8,0.336810240869697,1
1,2.5,1e-04,2,"prot25_income",0,0.0404086117259315,1
1,2.5,1e-04,2,"prot25_child",0,-0.100821767605986,1
1,2.5,1e-04,2,"prot50_male",0,-0.328662859753776,1
1,2.5,1e-04,2,"prot50_age",0,0.0791124485767491,1
1,2.5,1e-04,2,"prot50_income",0,0.0352425311724103,1
1,2.5,1e-04,2,"prot50_child",0,-0.0313672529366632,1
1,2.5,1e-04,2,"invasive_male",1,0.298094976639876,1
1,2.5,1e-04,2,"invasive_age",-0.1,-0.0721549267162484,1
1,2.5,1e-04,2,"invasive_income",0,0.00104262598112019,1
1,2.5,1e-04,2,"invasive_child",-0.6,-0.24967757526138,1
1,2.5,1e-04,3,"ASC2_male",-0.9,-0.333615224675885,1
1,2.5,1e-04,3,"ASC2_age",-0.4,-0.272796179377413,1
1,2.5,1e-04,3,"ASC2_income",0,0.0989939393470487,1
1,2.5,1e-04,3,"ASC2_child",0,-0.163479088108725,1
1,2.5,1e-04,3,"ASC3_male",-0.7,-0.386956882118566,1
1,2.5,1e-04,3,"ASC3_age",0,-0.00809577731903537,1
1,2.5,1e-04,3,"ASC3_income",0,0.0343900861152847,1
1,2.5,1e-04,3,"ASC3_child",1,0.246516318719966,1
1,2.5,1e-04,3,"prot25_male",0,-0.0078810528510894,1
1,2.5,1e-04,3,"prot25_age",0,0.0390883904948358,1
1,2.5,1e-04,3,"prot25_income",0,-0.0768468967289101,1
1,2.5,1e-04,3,"prot25_child",0,0.106858850736451,1
1,2.5,1e-04,3,"prot50_male",0.7,0.208464502059088,1
1,2.5,1e-04,3,"prot50_age",-0.2,-0.00655130192327955,1
1,2.5,1e-04,3,"prot50_income",-1,-0.455116658054907,1
1,2.5,1e-04,3,"prot50_child",-0.8,-0.0143756207099247,1
1,2.5,1e-04,3,"invasive_male",0,-0.150381743105085,1
1,2.5,1e-04,3,"invasive_age",0,-0.0164332919353978,1
1,2.5,1e-04,3,"invasive_income",-1.2,-0.546922655534069,1
1,2.5,1e-04,3,"invasive_child",1,0.370923713992427,1
1,2.5,1e-04,4,"ASC2_male",0,0.138248213636923,1
1,2.5,1e-04,4,"ASC2_age",-0.1,-0.189186029503599,1
1,2.5,1e-04,4,"ASC2_income",0,0.0442748562351986,1
1,2.5,1e-04,4,"ASC2_child",-0.6,-0.132041308068445,1
1,2.5,1e-04,4,"ASC3_male",0,0.080868115868764,1
1,2.5,1e-04,4,"ASC3_age",1,0.373423308604306,1
1,2.5,1e-04,4,"ASC3_income",0,0.0509456384085791,1
1,2.5,1e-04,4,"ASC3_child",0,0.126006300479565,1
1,2.5,1e-04,4,"prot25_male",0,0.0261604492341809,1
1,2.5,1e-04,4,"prot25_age",-0.5,-0.221750879259381,1
1,2.5,1e-04,4,"prot25_income",0,-0.0332042443502155,1
1,2.5,1e-04,4,"prot25_child",0,-0.132200727751942,1
1,2.5,1e-04,4,"prot50_male",0.1,0.0957632677781083,1
1,2.5,1e-04,4,"prot50_age",1,0.445091622444183,1
1,2.5,1e-04,4,"prot50_income",0,-0.00378383948717252,1
1,2.5,1e-04,4,"prot50_child",-1,-0.431409152234179,1
1,2.5,1e-04,4,"invasive_male",-1,-0.338641212001663,1
1,2.5,1e-04,4,"invasive_age",-0.9,-0.332111883614647,1
1,2.5,1e-04,4,"invasive_income",-0.3,-0.191454625004063,1
1,2.5,1e-04,4,"invasive_child",0,0.277205751930073,1
1,2.5,1e-04,5,"ASC2_male",0,0.0697327709291525,1
1,2.5,1e-04,5,"ASC2_age",0.7,0.310512056704984,1
1,2.5,1e-04,5,"ASC2_income",-0.4,-0.272423623979156,1
1,2.5,1e-04,5,"ASC2_child",-0.3,-0.182869739638897,1
1,2.5,1e-04,5,"ASC3_male",0,0.100263566862915,1
1,2.5,1e-04,5,"ASC3_age",0,0.102344954376731,1
1,2.5,1e-04,5,"ASC3_income",0.9,0.355542534201854,1
1,2.5,1e-04,5,"ASC3_child",-0.6,-0.229853713882354,1
1,2.5,1e-04,5,"prot25_male",0.9,0.415719537037937,1
1,2.5,1e-04,5,"prot25_age",0,-0.00890293254494208,1
1,2.5,1e-04,5,"prot25_income",-0.3,-0.14047752138997,1
1,2.5,1e-04,5,"prot25_child",0,0.108269005858257,1
1,2.5,1e-04,5,"prot50_male",0.4,0.191472865704597,1
1,2.5,1e-04,5,"prot50_age",0,0.0325377603578182,1
1,2.5,1e-04,5,"prot50_income",0.5,0.233937178399948,1
1,2.5,1e-04,5,"prot50_child",0,0.0477733707020322,1
1,2.5,1e-04,5,"invasive_male",0.7,0.509268120815303,1
1,2.5,1e-04,5,"invasive_age",0,-0.0333186158274016,1
1,2.5,1e-04,5,"invasive_income",0,-0.0277866416386706,1
1,2.5,1e-04,5,"invasive_child",0,0.0723155247521824,1
1,2.5,1e-04,6,"ASC2_male",0.4,0.384178943555064,1
1,2.5,1e-04,6,"ASC2_age",0.7,0.151069401656519,1
1,2.5,1e-04,6,"ASC2_income",0,-0.0208648143139987,1
1,2.5,1e-04,6,"ASC2_child",0,0.105554801172477,1
1,2.5,1e-04,6,"ASC3_male",0,0.192034662791961,1
1,2.5,1e-04,6,"ASC3_age",0,-0.095646253780618,1
1,2.5,1e-04,6,"ASC3_income",0,-0.0249178745456567,1
1,2.5,1e-04,6,"ASC3_child",1.2,0.546807967935127,1
1,2.5,1e-04,6,"prot25_male",-0.4,-0.39871921766911,1
1,2.5,1e-04,6,"prot25_age",-0.3,0.0471338412244152,1
1,2.5,1e-04,6,"prot25_income",0,-0.0345344742076628,1
1,2.5,1e-04,6,"prot25_child",0,-0.0451949512375937,1
1,2.5,1e-04,6,"prot50_male",0,0.00487967727223828,1
1,2.5,1e-04,6,"prot50_age",-1.1,-0.339692321729523,1
1,2.5,1e-04,6,"prot50_income",-0.2,-0.0654060895666445,1
1,2.5,1e-04,6,"prot50_child",-0.2,-0.00556914430491048,1
1,2.5,1e-04,6,"invasive_male",0,0.0642572967794099,1
1,2.5,1e-04,6,"invasive_age",1,0.399019096930096,1
1,2.5,1e-04,6,"invasive_income",0,-0.0331817050027816,1
1,2.5,1e-04,6,"invasive_child",0.9,0.583700034535627,1
1,2.5,1e-04,7,"ASC2_male",0.8,0.170259738912104,1
1,2.5,1e-04,7,"ASC2_age",0,-0.0814693725679854,1
1,2.5,1e-04,7,"ASC2_income",0,0.0872699785436088,1
1,2.5,1e-04,7,"ASC2_child",1.2,0.495211230648022,1
1,2.5,1e-04,7,"ASC3_male",-0.7,-0.433761431495005,1
1,2.5,1e-04,7,"ASC3_age",0,-0.0027308507720411,1
1,2.5,1e-04,7,"ASC3_income",0,0.127977402680853,1
1,2.5,1e-04,7,"ASC3_child",-1,-0.305259168853043,1
1,2.5,1e-04,7,"prot25_male",1.2,0.598198240571751,1
1,2.5,1e-04,7,"prot25_age",0.8,0.389017630918901,1
1,2.5,1e-04,7,"prot25_income",0,-0.0526123812710983,1
1,2.5,1e-04,7,"prot25_child",0.7,0.31829008325418,1
1,2.5,1e-04,7,"prot50_male",0,0.0806054793227543,1
1,2.5,1e-04,7,"prot50_age",-0.4,-0.131241431019192,1
1,2.5,1e-04,7,"prot50_income",0,-0.153997955614505,1
1,2.5,1e-04,7,"prot50_child",0.6,0.0287388799769964,1
1,2.5,1e-04,7,"invasive_male",0,0.0196821946156051,1
1,2.5,1e-04,7,"invasive_age",0,-0.0279753396377364,1
1,2.5,1e-04,7,"invasive_income",1.1,0.435561943567668,1
1,2.5,1e-04,7,"invasive_child",0,-0.0730087841567717,1
1,2.5,1e-04,8,"ASC2_male",0,0.13156119825923,1
1,2.5,1e-04,8,"ASC2_age",-1.2,-0.613873872875103,1
1,2.5,1e-04,8,"ASC2_income",0,0.0432941565147708,1
1,2.5,1e-04,8,"ASC2_child",0,0.0111925634665675,1
1,2.5,1e-04,8,"ASC3_male",-0.3,-0.1205450216257,1
1,2.5,1e-04,8,"ASC3_age",0.9,0.291686334782779,1
1,2.5,1e-04,8,"ASC3_income",0,0.000826839841919096,1
1,2.5,1e-04,8,"ASC3_child",1.2,0.412051649059068,1
1,2.5,1e-04,8,"prot25_male",0,-0.230764581895359,1
1,2.5,1e-04,8,"prot25_age",-0.2,0.143661205141966,1
1,2.5,1e-04,8,"prot25_income",0,-0.0436475718910665,1
1,2.5,1e-04,8,"prot25_child",1.1,0.378823040731375,1
1,2.5,1e-04,8,"prot50_male",1.1,0.406364038241486,1
1,2.5,1e-04,8,"prot50_age",0,0.0604450374233748,1
1,2.5,1e-04,8,"prot50_income",-0.2,-0.165031847308887,1
1,2.5,1e-04,8,"prot50_child",0,-0.195080855233261,1
1,2.5,1e-04,8,"invasive_male",0,-0.051163306247267,1
1,2.5,1e-04,8,"invasive_age",0.7,0.260810519194606,1
1,2.5,1e-04,8,"invasive_income",0.3,0.0316418236794474,1
1,2.5,1e-04,8,"invasive_child",0,-0.189769845078254,1
1,2.5,1e-04,9,"ASC2_male",1,0.492258305592031,1
1,2.5,1e-04,9,"ASC2_age",0,-0.0744390695927786,1
1,2.5,1e-04,9,"ASC2_income",0,-0.0705659364211749,1
1,2.5,1e-04,9,"ASC2_child",-1.2,-0.394578260382071,1
1,2.5,1e-04,9,"ASC3_male",0.9,0.416204380901657,1
1,2.5,1e-04,9,"ASC3_age",-0.6,-0.286134413884808,1
1,2.5,1e-04,9,"ASC3_income",0,-0.10257350282124,1
1,2.5,1e-04,9,"ASC3_child",-0.9,-0.396281159303228,1
1,2.5,1e-04,9,"prot25_male",-0.3,-0.151238847122413,1
1,2.5,1e-04,9,"prot25_age",0,0.0475862977805932,1
1,2.5,1e-04,9,"prot25_income",0,0.0342841411780095,1
1,2.5,1e-04,9,"prot25_child",0,-0.261550569112804,1
1,2.5,1e-04,9,"prot50_male",-0.2,-0.00952918906616408,1
1,2.5,1e-04,9,"prot50_age",0.6,0.297256421007954,1
1,2.5,1e-04,9,"prot50_income",-0.7,-0.225875552025806,1
1,2.5,1e-04,9,"prot50_child",0,-0.053555885200586,1
1,2.5,1e-04,9,"invasive_male",0,-0.042916156570612,1
1,2.5,1e-04,9,"invasive_age",0,-0.00764674731994501,1
1,2.5,1e-04,9,"invasive_income",-0.7,-0.249921077799724,1
1,2.5,1e-04,9,"invasive_child",0,-0.119969668633041,1
1,2.5,1e-04,10,"ASC2_male",0.9,0.305520620974936,1
1,2.5,1e-04,10,"ASC2_age",0,0.041398477033018,1
1,2.5,1e-04,10,"ASC2_income",1.2,0.541074528835488,1
1,2.5,1e-04,10,"ASC2_child",-0.8,-0.205713232185445,1
1,2.5,1e-04,10,"ASC3_male",0.4,0.146077742108263,1
1,2.5,1e-04,10,"ASC3_age",-0.4,-0.128113676869879,1
1,2.5,1e-04,10,"ASC3_income",0,-0.0135002300548853,1
1,2.5,1e-04,10,"ASC3_child",0,0.22442893889351,1
1,2.5,1e-04,10,"prot25_male",1,0.402417346117642,1
1,2.5,1e-04,10,"prot25_age",0,0.0222319246576069,1
1,2.5,1e-04,10,"prot25_income",0,-0.109719348059598,1
1,2.5,1e-04,10,"prot25_child",0,-0.0501938172226274,1
1,2.5,1e-04,10,"prot50_male",0.4,0.08851568895152,1
1,2.5,1e-04,10,"prot50_age",0,0.0499523781173008,1
1,2.5,1e-04,10,"prot50_income",0,-0.10200430708008,1
1,2.5,1e-04,10,"prot50_child",0.7,0.23022915750179,1
1,2.5,1e-04,10,"invasive_male",0,0.00259250368209248,1
1,2.5,1e-04,10,"invasive_age",0.6,0.328052748901026,1
1,2.5,1e-04,10,"invasive_income",0,-0.0352096138869971,1
1,2.5,1e-04,10,"invasive_child",-0.7,-0.234104514127929,1
1,2.5,1e-04,11,"ASC2_male",1.1,0.494648285777033,1
1,2.5,1e-04,11,"ASC2_age",-0.5,-0.306639490013302,1
1,2.5,1e-04,11,"ASC2_income",0,0.103995874565442,1
1,2.5,1e-04,11,"ASC2_child",-0.5,-0.339022044636232,1
1,2.5,1e-04,11,"ASC3_male",0,0.0123844887356008,1
1,2.5,1e-04,11,"ASC3_age",0,-0.115465810489413,1
1,2.5,1e-04,11,"ASC3_income",-0.7,-0.164471444927954,1
1,2.5,1e-04,11,"ASC3_child",0,-0.020289408212315,1
1,2.5,1e-04,11,"prot25_male",0,0.127871462225456,1
1,2.5,1e-04,11,"prot25_age",0.7,0.360487400006675,1
1,2.5,1e-04,11,"prot25_income",0,-0.00488606977292749,1
1,2.5,1e-04,11,"prot25_child",0,0.0983680394121207,1
1,2.5,1e-04,11,"prot50_male",-1,-0.322569505729261,1
1,2.5,1e-04,11,"prot50_age",0.7,0.389756508546099,1
1,2.5,1e-04,11,"prot50_income",0.1,-0.0256799728587535,1
1,2.5,1e-04,11,"prot50_child",1.2,0.653434599428502,1
1,2.5,1e-04,11,"invasive_male",0,0.158903923680285,1
1,2.5,1e-04,11,"invasive_age",0,-0.0162165769200925,1
1,2.5,1e-04,11,"invasive_income",-0.2,-0.0669147714706549,1
