"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,0.5,1e-04,1,"ASC2_male",0.9,1.58407344937427,1
0.5,0.5,1e-04,1,"ASC2_age",0.3,0.421676142440929,1
0.5,0.5,1e-04,1,"ASC2_income",0,-0.00152125127130679,1
0.5,0.5,1e-04,1,"ASC2_child",0,-0.169233017973992,1
0.5,0.5,1e-04,1,"ASC3_male",-1.1,-2.10864914690039,1
0.5,0.5,1e-04,1,"ASC3_age",0,-0.212625853236685,1
0.5,0.5,1e-04,1,"ASC3_income",0.8,1.1971432507661,1
0.5,0.5,1e-04,1,"ASC3_child",0,0.0957573793090347,1
0.5,0.5,1e-04,1,"prot25_male",1.2,1.98041092533174,1
0.5,0.5,1e-04,1,"prot25_age",0.7,1.38110956450386,1
0.5,0.5,1e-04,1,"prot25_income",0,0.312492856401564,1
0.5,0.5,1e-04,1,"prot25_child",1.1,2.07692904923742,1
0.5,0.5,1e-04,1,"prot50_male",0,-0.516943958028364,1
0.5,0.5,1e-04,1,"prot50_age",0,0.030916394013639,1
0.5,0.5,1e-04,1,"prot50_income",-1.2,-1.93564552599039,1
0.5,0.5,1e-04,1,"prot50_child",1.1,2.14745201565295,1
0.5,0.5,1e-04,1,"invasive_male",0,0.0204585976394731,1
0.5,0.5,1e-04,1,"invasive_age",-0.6,-1.19417612448947,1
0.5,0.5,1e-04,1,"invasive_income",0,-8.54603798850238e-09,0
0.5,0.5,1e-04,1,"invasive_child",0,0.221497719610852,1
0.5,0.5,1e-04,2,"ASC2_male",0,-0.0616300592260532,1
0.5,0.5,1e-04,2,"ASC2_age",0.1,0.327790882146049,1
0.5,0.5,1e-04,2,"ASC2_income",0.7,1.21646102663194,1
0.5,0.5,1e-04,2,"ASC2_child",-0.4,-0.688555596530242,1
0.5,0.5,1e-04,2,"ASC3_male",0,-0.0514776242885675,1
0.5,0.5,1e-04,2,"ASC3_age",0.4,0.766237324096789,1
0.5,0.5,1e-04,2,"ASC3_income",-0.8,-1.22236955314198,1
0.5,0.5,1e-04,2,"ASC3_child",0,0.260332171556948,1
0.5,0.5,1e-04,2,"prot25_male",0.5,0.858385316645366,1
0.5,0.5,1e-04,2,"prot25_age",0.8,1.40475268579336,1
0.5,0.5,1e-04,2,"prot25_income",0,-9.85095295762028e-09,0
0.5,0.5,1e-04,2,"prot25_child",0,0.00368675227617793,1
0.5,0.5,1e-04,2,"prot50_male",0,-0.0375655091924973,1
0.5,0.5,1e-04,2,"prot50_age",0,0.00133927471462701,1
0.5,0.5,1e-04,2,"prot50_income",0,-5.02220506886176e-09,0
0.5,0.5,1e-04,2,"prot50_child",0,-0.029194733948649,1
0.5,0.5,1e-04,2,"invasive_male",1,1.76108337198386,1
0.5,0.5,1e-04,2,"invasive_age",-0.1,-0.0955523491954035,1
0.5,0.5,1e-04,2,"invasive_income",0,0.217802332450715,1
0.5,0.5,1e-04,2,"invasive_child",-0.6,-1.15418761395596,1
0.5,0.5,1e-04,3,"ASC2_male",-0.9,-1.46229549768105,1
0.5,0.5,1e-04,3,"ASC2_age",-0.4,-1.12686115541928,1
0.5,0.5,1e-04,3,"ASC2_income",0,-0.0567339696044953,1
0.5,0.5,1e-04,3,"ASC2_child",0,-0.132093400335241,1
0.5,0.5,1e-04,3,"ASC3_male",-0.7,-0.955919787817681,1
0.5,0.5,1e-04,3,"ASC3_age",0,-0.259507770040794,1
0.5,0.5,1e-04,3,"ASC3_income",0,-0.206657801453746,1
0.5,0.5,1e-04,3,"ASC3_child",1,2.00227412877891,1
0.5,0.5,1e-04,3,"prot25_male",0,-0.188673708706391,1
0.5,0.5,1e-04,3,"prot25_age",0,0.391680379733081,1
0.5,0.5,1e-04,3,"prot25_income",0,0.201833995757895,1
0.5,0.5,1e-04,3,"prot25_child",0,0.0454464206527585,1
0.5,0.5,1e-04,3,"prot50_male",0.7,1.16689750324069,1
0.5,0.5,1e-04,3,"prot50_age",-0.2,0.0473082659302518,1
