"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,0.5,1e-04,1,"ASC2_male",0,-3.49816854699898e-07,0
1,0.5,1e-04,1,"ASC2_age",0.6,0.796483964596187,1
1,0.5,1e-04,1,"ASC2_income",0,3.15957386817941e-07,0
1,0.5,1e-04,1,"ASC2_child",0,-0.162500829712369,1
1,0.5,1e-04,1,"ASC3_male",0,0.0120865603315601,1
1,0.5,1e-04,1,"ASC3_age",-1,-2.04755694167191,1
1,0.5,1e-04,1,"ASC3_income",0,-8.50648632981342e-07,0
1,0.5,1e-04,1,"ASC3_child",0.2,0.254368551947151,1
1,0.5,1e-04,1,"prot25_male",0,0.122383124737265,1
1,0.5,1e-04,1,"prot25_age",-1,-1.60757418079426,1
1,0.5,1e-04,1,"prot25_income",0,-0.127901701987175,1
1,0.5,1e-04,1,"prot25_child",1.1,1.95964825516849,1
1,0.5,1e-04,1,"prot50_male",-0.2,-0.314725687262577,1
1,0.5,1e-04,1,"prot50_age",0.5,1.06020381983694,1
1,0.5,1e-04,1,"prot50_income",0.6,0.822803632478766,1
1,0.5,1e-04,1,"prot50_child",0,1.76503256513212e-07,0
1,0.5,1e-04,1,"invasive_male",-0.2,-0.100181964603874,1
1,0.5,1e-04,1,"invasive_age",0,0.00391403589685066,1
1,0.5,1e-04,1,"invasive_income",-0.3,-0.665525684361373,1
1,0.5,1e-04,1,"invasive_child",0,-0.351133524437459,1
1,0.5,1e-04,2,"ASC2_male",0.2,0.0750667053235747,1
1,0.5,1e-04,2,"ASC2_age",0,-0.159830477632793,1
1,0.5,1e-04,2,"ASC2_income",0.2,0.535929046800224,1
1,0.5,1e-04,2,"ASC2_child",0,-1.40444841120885e-07,0
1,0.5,1e-04,2,"ASC3_male",-0.2,-0.540833268613782,1
1,0.5,1e-04,2,"ASC3_age",0,0.0295668619490324,1
1,0.5,1e-04,2,"ASC3_income",0.9,1.73633897358492,1
1,0.5,1e-04,2,"ASC3_child",0,-0.0481903711954605,1
1,0.5,1e-04,2,"prot25_male",0,6.97547692866921e-11,0
1,0.5,1e-04,2,"prot25_age",-0.4,-0.691273780600913,1
1,0.5,1e-04,2,"prot25_income",0,0.0474709237556762,1
1,0.5,1e-04,2,"prot25_child",-0.9,-0.942801358813404,1
1,0.5,1e-04,2,"prot50_male",0,0.00198190939486597,1
1,0.5,1e-04,2,"prot50_age",-1,-1.79748920837126,1
1,0.5,1e-04,2,"prot50_income",0,0.206877501295486,1
1,0.5,1e-04,2,"prot50_child",0,0.501699277889148,1
1,0.5,1e-04,2,"invasive_male",0.7,1.05960039413398,1
1,0.5,1e-04,2,"invasive_age",0,1.66678461172573e-07,0
1,0.5,1e-04,2,"invasive_income",-0.2,-0.302057513143311,1
1,0.5,1e-04,2,"invasive_child",-1,-1.41705702043401,1
1,0.5,1e-04,3,"ASC2_male",0,1.10606658980262e-07,0
1,0.5,1e-04,3,"ASC2_age",0.4,0.584820893551567,1
1,0.5,1e-04,3,"ASC2_income",-0.7,-1.61194800889554,1
1,0.5,1e-04,3,"ASC2_child",0,-2.94527702712364e-11,0
1,0.5,1e-04,3,"ASC3_male",0,-0.192906610555942,1
1,0.5,1e-04,3,"ASC3_age",0,-0.162532877188401,1
