"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1.75,1e-04,1,"ASC2_male",0.9,0.179797710130155,1
0.5,1.75,1e-04,1,"ASC2_age",0.3,0.279304134271372,1
0.5,1.75,1e-04,1,"ASC2_income",0,-0.163924059927392,1
0.5,1.75,1e-04,1,"ASC2_child",0,-3.36699440028297e-09,0
0.5,1.75,1e-04,1,"ASC3_male",-1.1,-0.374704232536162,1
0.5,1.75,1e-04,1,"ASC3_age",0,0.0696557811368598,1
0.5,1.75,1e-04,1,"ASC3_income",0.8,0.0941326327101577,1
0.5,1.75,1e-04,1,"ASC3_child",0,-0.173976933690366,1
0.5,1.75,1e-04,1,"prot25_male",1.2,0.479072697753551,1
0.5,1.75,1e-04,1,"prot25_age",0.7,0.269700101473623,1
0.5,1.75,1e-04,1,"prot25_income",0,0.333938332041617,1
0.5,1.75,1e-04,1,"prot25_child",1.1,0.0370813223604114,1
0.5,1.75,1e-04,1,"prot50_male",0,-2.81246950101144e-09,0
0.5,1.75,1e-04,1,"prot50_age",0,-0.269574897441755,1
0.5,1.75,1e-04,1,"prot50_income",-1.2,-0.352586527666218,1
0.5,1.75,1e-04,1,"prot50_child",1.1,0.31071914478405,1
0.5,1.75,1e-04,1,"invasive_male",0,8.80921164093462e-09,0
0.5,1.75,1e-04,1,"invasive_age",-0.6,-0.394355566981821,1
0.5,1.75,1e-04,1,"invasive_income",0,-3.01155788070195e-09,0
0.5,1.75,1e-04,1,"invasive_child",0,-0.013698767810977,1
0.5,1.75,1e-04,2,"ASC2_male",0,-9.39502488058137e-09,0
0.5,1.75,1e-04,2,"ASC2_age",0.1,-6.4228862669498e-10,0
0.5,1.75,1e-04,2,"ASC2_income",0.7,0.344285131563384,1
0.5,1.75,1e-04,2,"ASC2_child",-0.4,-9.69137329772163e-08,0
0.5,1.75,1e-04,2,"ASC3_male",0,0.055743759876777,1
0.5,1.75,1e-04,2,"ASC3_age",0.4,1.18958283422376e-09,0
0.5,1.75,1e-04,2,"ASC3_income",-0.8,-0.315150079638708,1
0.5,1.75,1e-04,2,"ASC3_child",0,-1.94721039930453e-08,0
0.5,1.75,1e-04,2,"prot25_male",0.5,0.292188617154038,1
0.5,1.75,1e-04,2,"prot25_age",0.8,0.458750335507321,1
0.5,1.75,1e-04,2,"prot25_income",0,-1.26324227033103e-08,0
0.5,1.75,1e-04,2,"prot25_child",0,-1.67411997622895e-08,0
0.5,1.75,1e-04,2,"prot50_male",0,-3.41837906748542e-09,0
0.5,1.75,1e-04,2,"prot50_age",0,-1.21324715686532e-08,0
0.5,1.75,1e-04,2,"prot50_income",0,-0.0642813487914001,1
0.5,1.75,1e-04,2,"prot50_child",0,-1.43707725646931e-08,0
0.5,1.75,1e-04,2,"invasive_male",1,-9.49963844727273e-09,0
0.5,1.75,1e-04,2,"invasive_age",-0.1,-5.12868188927381e-09,0
0.5,1.75,1e-04,2,"invasive_income",0,-7.53504517282737e-09,0
0.5,1.75,1e-04,2,"invasive_child",-0.6,-4.63529236216843e-08,0
0.5,1.75,1e-04,3,"ASC2_male",-0.9,-2.01239725182381e-12,0
0.5,1.75,1e-04,3,"ASC2_age",-0.4,-0.100311512714005,1
0.5,1.75,1e-04,3,"ASC2_income",0,-0.0855416145328779,1
0.5,1.75,1e-04,3,"ASC2_child",0,-0.481771708853292,1
0.5,1.75,1e-04,3,"ASC3_male",-0.7,-0.159161147013446,1
0.5,1.75,1e-04,3,"ASC3_age",0,-3.80813006979419e-05,0
0.5,1.75,1e-04,3,"ASC3_income",0,1.25780787518518e-08,0
0.5,1.75,1e-04,3,"ASC3_child",1,0.342146926771794,1
0.5,1.75,1e-04,3,"prot25_male",0,-2.22371638312556e-05,0
0.5,1.75,1e-04,3,"prot25_age",0,0.127688537593086,1
0.5,1.75,1e-04,3,"prot25_income",0,0.193366404786564,1
0.5,1.75,1e-04,3,"prot25_child",0,0.09127971656833,1
0.5,1.75,1e-04,3,"prot50_male",0.7,0.134360828047145,1
0.5,1.75,1e-04,3,"prot50_age",-0.2,-0.0308562660170795,1
0.5,1.75,1e-04,3,"prot50_income",-1,-0.619609928421113,1
0.5,1.75,1e-04,3,"prot50_child",-0.8,-0.0639522475408678,1
0.5,1.75,1e-04,3,"invasive_male",0,4.18660170520425e-06,0
0.5,1.75,1e-04,3,"invasive_age",0,-3.01947215087247e-06,0
0.5,1.75,1e-04,3,"invasive_income",-1.2,-0.646638021643323,1
0.5,1.75,1e-04,3,"invasive_child",1,0.0975013606998972,1
0.5,1.75,1e-04,4,"ASC2_male",0,0.199513322762095,1
