"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1.75,1e-04,1,"ASC2_male",0,0.0222769915933557,1
1,1.75,1e-04,1,"ASC2_age",0.6,0.170524602284769,1
1,1.75,1e-04,1,"ASC2_income",0,-0.165523979819949,1
1,1.75,1e-04,1,"ASC2_child",0,0.102678070645179,1
1,1.75,1e-04,1,"ASC3_male",0,-2.53509574254632e-07,0
1,1.75,1e-04,1,"ASC3_age",-1,-0.667908613838235,1
1,1.75,1e-04,1,"ASC3_income",0,0.00166000792593201,1
1,1.75,1e-04,1,"ASC3_child",0.2,8.54243208534256e-08,0
1,1.75,1e-04,1,"prot25_male",0,-1.09686789874692e-08,0
1,1.75,1e-04,1,"prot25_age",-1,-0.574673819559651,1
1,1.75,1e-04,1,"prot25_income",0,1.67131388903052e-09,0
1,1.75,1e-04,1,"prot25_child",1.1,0.516486355812263,1
1,1.75,1e-04,1,"prot50_male",-0.2,-4.93679306733643e-11,0
1,1.75,1e-04,1,"prot50_age",0.5,0.219288815584459,1
1,1.75,1e-04,1,"prot50_income",0.6,0.568426692682162,1
1,1.75,1e-04,1,"prot50_child",0,-8.78025812323674e-07,0
1,1.75,1e-04,1,"invasive_male",-0.2,3.68422435803554e-08,0
1,1.75,1e-04,1,"invasive_age",0,2.44650584059006e-07,0
1,1.75,1e-04,1,"invasive_income",-0.3,-1.13694132631499e-08,0
1,1.75,1e-04,1,"invasive_child",0,7.10858961799836e-09,0
1,1.75,1e-04,2,"ASC2_male",0.2,-5.25039609856461e-09,0
1,1.75,1e-04,2,"ASC2_age",0,-9.60128207395027e-09,0
1,1.75,1e-04,2,"ASC2_income",0.2,-0.00419626955868189,1
1,1.75,1e-04,2,"ASC2_child",0,7.16541273032049e-07,0
1,1.75,1e-04,2,"ASC3_male",-0.2,-1.01503983157651e-08,0
1,1.75,1e-04,2,"ASC3_age",0,-0.0422986848981335,1
1,1.75,1e-04,2,"ASC3_income",0.9,0.081988707149646,1
1,1.75,1e-04,2,"ASC3_child",0,-9.5441645207208e-09,0
1,1.75,1e-04,2,"prot25_male",0,-8.71209138192576e-09,0
1,1.75,1e-04,2,"prot25_age",-0.4,-0.102805232701871,1
1,1.75,1e-04,2,"prot25_income",0,-1.49894051334938e-08,0
1,1.75,1e-04,2,"prot25_child",-0.9,-1.02715425986836e-08,0
1,1.75,1e-04,2,"prot50_male",0,-6.72956075930141e-09,0
1,1.75,1e-04,2,"prot50_age",-1,-0.0996731049967413,1
