"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-04,1,"ASC2_male",0.9,0.698978725199466,1
0.5,1e-04,1,"ASC2_age",0.3,0.342777045144769,1
0.5,1e-04,1,"ASC2_income",0,0.085336076537179,1
0.5,1e-04,1,"ASC2_child",0,0.588839443241735,1
0.5,1e-04,1,"ASC3_male",-1.1,-1.30952123703853,1
0.5,1e-04,1,"ASC3_age",0,-0.00977800425852525,1
0.5,1e-04,1,"ASC3_income",0.8,0.83689178580937,1
0.5,1e-04,1,"ASC3_child",0,0.489511628847187,1
0.5,1e-04,1,"prot25_male",1.2,1.19064606660848,1
0.5,1e-04,1,"prot25_age",0.7,0.7033743585274,1
0.5,1e-04,1,"prot25_income",0,-0.0147698664855856,1
0.5,1e-04,1,"prot25_child",1.1,0.691996560017762,1
0.5,1e-04,1,"prot50_male",0,0.207823941348533,1
0.5,1e-04,1,"prot50_age",0,0.00753695878912047,1
0.5,1e-04,1,"prot50_income",-1.2,-1.16263350177212,1
0.5,1e-04,1,"prot50_child",1.1,0.917241538931426,1
0.5,1e-04,1,"invasive_male",0,0.0346479258842125,1
0.5,1e-04,1,"invasive_age",-0.6,-0.542422709630034,1
0.5,1e-04,1,"invasive_income",0,0.000934480579565485,1
0.5,1e-04,1,"invasive_child",0,0.164642675914918,1
0.5,1e-04,2,"ASC2_male",0,-0.0357191344378344,1
0.5,1e-04,2,"ASC2_age",0.1,0.00313311284987662,1
0.5,1e-04,2,"ASC2_income",0.7,0.688572745027346,1
0.5,1e-04,2,"ASC2_child",-0.4,-0.36521894454095,1
0.5,1e-04,2,"ASC3_male",0,0.0103187717344202,1
0.5,1e-04,2,"ASC3_age",0.4,0.328185035182196,1
0.5,1e-04,2,"ASC3_income",-0.8,-0.747446958877231,1
0.5,1e-04,2,"ASC3_child",0,0.115543099232199,1
0.5,1e-04,2,"prot25_male",0.5,0.604917223257517,1
0.5,1e-04,2,"prot25_age",0.8,0.777279927732947,1
0.5,1e-04,2,"prot25_income",0,-0.00788970899516563,1
0.5,1e-04,2,"prot25_child",0,0.0213013370174759,1
0.5,1e-04,2,"prot50_male",0,-0.102678832751078,1
0.5,1e-04,2,"prot50_age",0,0.037656790480307,1
0.5,1e-04,2,"prot50_income",0,-0.0171325635801776,1
0.5,1e-04,2,"prot50_child",0,-1.05721514892054e-05,0
0.5,1e-04,2,"invasive_male",1,0.745508295428679,1
0.5,1e-04,2,"invasive_age",-0.1,-0.0909710186881951,1
0.5,1e-04,2,"invasive_income",0,0.134412647577174,1
0.5,1e-04,2,"invasive_child",-0.6,-0.528865959909838,1
0.5,1e-04,3,"ASC2_male",-0.9,-0.922168719451504,1
0.5,1e-04,3,"ASC2_age",-0.4,-0.455780253230293,1
0.5,1e-04,3,"ASC2_income",0,0.0211651647082613,1
0.5,1e-04,3,"ASC2_child",0,-0.251840170159201,1
0.5,1e-04,3,"ASC3_male",-0.7,-0.818018035708165,1
0.5,1e-04,3,"ASC3_age",0,0.0191831741516268,1
0.5,1e-04,3,"ASC3_income",0,0.0610149788733626,1
0.5,1e-04,3,"ASC3_child",1,0.660949107613525,1
