"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,0.5,1e-04,1,"ASC2_male",0.9,0.410606595060999,1
1,0.5,1e-04,1,"ASC2_age",0.3,1.11105097941082,1
1,0.5,1e-04,1,"ASC2_income",0,-0.192239273137905,1
1,0.5,1e-04,1,"ASC2_child",0,0.245729793476307,1
1,0.5,1e-04,1,"ASC3_male",-1.1,-3.4357356349515,1
1,0.5,1e-04,1,"ASC3_age",0,0.643505931133864,1
1,0.5,1e-04,1,"ASC3_income",0.8,1.28103835569249,1
1,0.5,1e-04,1,"ASC3_child",0,0.259183767124405,1
1,0.5,1e-04,1,"prot25_male",1.2,1.59646211590212,1
1,0.5,1e-04,1,"prot25_age",0.7,1.6986511540752,1
1,0.5,1e-04,1,"prot25_income",0,0.384476448908569,1
1,0.5,1e-04,1,"prot25_child",1.1,1.42396994740188,1
1,0.5,1e-04,1,"prot50_male",0,-0.196425486187817,1
1,0.5,1e-04,1,"prot50_age",0,-0.183372993726923,1
1,0.5,1e-04,1,"prot50_income",-1.2,-2.23406537911435,1
1,0.5,1e-04,1,"prot50_child",1.1,1.58904979840888,1
1,0.5,1e-04,1,"invasive_male",0,0.858816153690276,1
1,0.5,1e-04,1,"invasive_age",-0.6,-1.14870709105922,1
1,0.5,1e-04,1,"invasive_income",0,0.174998202451565,1
1,0.5,1e-04,1,"invasive_child",0,-0.580316425797975,1
1,0.5,1e-04,2,"ASC2_male",0,-0.185774625259633,1
1,0.5,1e-04,2,"ASC2_age",0.1,-0.717428414291648,1
1,0.5,1e-04,2,"ASC2_income",0.7,2.50351958589113,1
1,0.5,1e-04,2,"ASC2_child",-0.4,-2.25223955025015,1
1,0.5,1e-04,2,"ASC3_male",0,-0.62742170799297,1
1,0.5,1e-04,2,"ASC3_age",0.4,-0.2378511066479,1
1,0.5,1e-04,2,"ASC3_income",-0.8,-1.19798283428992,1
1,0.5,1e-04,2,"ASC3_child",0,-1.51492276851749,1
