"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1.75,1e-04,1,"ASC2_male",0,0.0106252271179443,1
1,1.75,1e-04,1,"ASC2_age",0.6,0.27984252621003,1
1,1.75,1e-04,1,"ASC2_income",0,-3.74762630823192e-09,0
1,1.75,1e-04,1,"ASC2_child",0,-1.4236536831049e-08,0
1,1.75,1e-04,1,"ASC3_male",0,-1.55653851628812e-08,0
1,1.75,1e-04,1,"ASC3_age",-1,-0.562602392439365,1
1,1.75,1e-04,1,"ASC3_income",0,0.022641915124601,1
1,1.75,1e-04,1,"ASC3_child",0.2,0.161097736504457,1
1,1.75,1e-04,1,"prot25_male",0,0.0564401411199141,1
1,1.75,1e-04,1,"prot25_age",-1,-0.522382252608956,1
1,1.75,1e-04,1,"prot25_income",0,-0.0142480264374251,1
1,1.75,1e-04,1,"prot25_child",1.1,0.44755181657317,1
1,1.75,1e-04,1,"prot50_male",-0.2,-2.06417183344763e-08,0
1,1.75,1e-04,1,"prot50_age",0.5,0.338277133551507,1
1,1.75,1e-04,1,"prot50_income",0.6,0.332610754524635,1
1,1.75,1e-04,1,"prot50_child",0,-0.0188539909220475,1
1,1.75,1e-04,1,"invasive_male",-0.2,-0.00148002471551417,1
1,1.75,1e-04,1,"invasive_age",0,0.0101921172678185,1
1,1.75,1e-04,1,"invasive_income",-0.3,-0.124886879815927,1
1,1.75,1e-04,1,"invasive_child",0,3.49682770391837e-07,0
1,1.75,1e-04,2,"ASC2_male",0.2,0.0387469790142848,1
1,1.75,1e-04,2,"ASC2_age",0,-0.0113704876659468,1
1,1.75,1e-04,2,"ASC2_income",0.2,0.143920354608473,1
1,1.75,1e-04,2,"ASC2_child",0,-6.95990892991919e-07,0
1,1.75,1e-04,2,"ASC3_male",-0.2,-0.104788414611403,1
1,1.75,1e-04,2,"ASC3_age",0,-2.99251884408397e-06,0
1,1.75,1e-04,2,"ASC3_income",0.9,0.481963097425586,1
1,1.75,1e-04,2,"ASC3_child",0,-1.39462729259328e-10,0
1,1.75,1e-04,2,"prot25_male",0,-7.81308850346508e-06,0
1,1.75,1e-04,2,"prot25_age",-0.4,-0.177391664407296,1
1,1.75,1e-04,2,"prot25_income",0,2.83655373090693e-06,0
1,1.75,1e-04,2,"prot25_child",-0.9,-0.310127016945312,1
1,1.75,1e-04,2,"prot50_male",0,2.22394719090168e-06,0
1,1.75,1e-04,2,"prot50_age",-1,-0.565697525737213,1
1,1.75,1e-04,2,"prot50_income",0,0.0263230350301584,1
1,1.75,1e-04,2,"prot50_child",0,0.144478068543934,1
1,1.75,1e-04,2,"invasive_male",0.7,0.38275299159271,1
1,1.75,1e-04,2,"invasive_age",0,-4.43851707589055e-06,0
1,1.75,1e-04,2,"invasive_income",-0.2,-0.0537467965322418,1
1,1.75,1e-04,2,"invasive_child",-1,-0.393755904106547,1
1,1.75,1e-04,3,"ASC2_male",0,0.0541084669434046,1
1,1.75,1e-04,3,"ASC2_age",0.4,0.145831696402627,1
1,1.75,1e-04,3,"ASC2_income",-0.7,-0.371486170702285,1
1,1.75,1e-04,3,"ASC2_child",0,-0.0785514055339067,1
1,1.75,1e-04,3,"ASC3_male",0,-5.87802241689779e-05,0
1,1.75,1e-04,3,"ASC3_age",0,-0.0547012054572452,1
1,1.75,1e-04,3,"ASC3_income",0,0.080621504346275,1
1,1.75,1e-04,3,"ASC3_child",0,-1.31188882635172e-10,0
1,1.75,1e-04,3,"prot25_male",0.3,0.0327826808175402,1
1,1.75,1e-04,3,"prot25_age",-0.9,-0.45891674106303,1
1,1.75,1e-04,3,"prot25_income",0,0.0249918019097058,1
1,1.75,1e-04,3,"prot25_child",-0.3,-0.184208904320529,1
1,1.75,1e-04,3,"prot50_male",0,-0.0240434053215738,1
1,1.75,1e-04,3,"prot50_age",0,0.0742282466154412,1
1,1.75,1e-04,3,"prot50_income",0.2,0.130360777617351,1
1,1.75,1e-04,3,"prot50_child",0,0.00382102077646472,1
1,1.75,1e-04,3,"invasive_male",-0.4,-0.213764405862029,1
1,1.75,1e-04,3,"invasive_age",1,0.535182750432612,1
1,1.75,1e-04,3,"invasive_income",1.1,0.740134324936162,1
1,1.75,1e-04,3,"invasive_child",1,0.56955103519445,1
1,1.75,1e-04,4,"ASC2_male",0,0.137226693314174,1
1,1.75,1e-04,4,"ASC2_age",0.7,0.325695656782789,1
1,1.75,1e-04,4,"ASC2_income",0.6,0.21541665185133,1
1,1.75,1e-04,4,"ASC2_child",1,0.574692996856092,1
1,1.75,1e-04,4,"ASC3_male",0,0.103677188058942,1
1,1.75,1e-04,4,"ASC3_age",0,-0.0621293060645825,1
1,1.75,1e-04,4,"ASC3_income",0,-0.0969634062561776,1
1,1.75,1e-04,4,"ASC3_child",-1.2,-0.571073970185334,1
1,1.75,1e-04,4,"prot25_male",0,-0.0927174414632535,1
1,1.75,1e-04,4,"prot25_age",0,-0.00130453859486514,1
1,1.75,1e-04,4,"prot25_income",0.6,0.385360833114151,1
1,1.75,1e-04,4,"prot25_child",-0.2,-0.0124233419241307,1
1,1.75,1e-04,4,"prot50_male",0,-0.119558159269705,1
1,1.75,1e-04,4,"prot50_age",0,0.0115951251384903,1
1,1.75,1e-04,4,"prot50_income",0.3,0.154336825694412,1
1,1.75,1e-04,4,"prot50_child",0,0.00699898628842928,1
1,1.75,1e-04,4,"invasive_male",-0.5,-0.259533546004903,1
1,1.75,1e-04,4,"invasive_age",-0.2,-0.139507781366372,1
1,1.75,1e-04,4,"invasive_income",-0.6,-0.391910415399356,1
1,1.75,1e-04,4,"invasive_child",0,-0.0210564190055998,1
1,1.75,1e-04,5,"ASC2_male",0,-0.303063150734318,1
1,1.75,1e-04,5,"ASC2_age",0,-0.0241480426631405,1
1,1.75,1e-04,5,"ASC2_income",-0.3,-0.200702127382908,1
1,1.75,1e-04,5,"ASC2_child",0,-0.0583651695152697,1
1,1.75,1e-04,5,"ASC3_male",0.7,0.192964603064101,1
1,1.75,1e-04,5,"ASC3_age",0,0.00239298814573074,1
1,1.75,1e-04,5,"ASC3_income",0,-0.0220607676145603,1
1,1.75,1e-04,5,"ASC3_child",0.3,0.188167553581314,1
1,1.75,1e-04,5,"prot25_male",0.5,0.489294065208223,1
1,1.75,1e-04,5,"prot25_age",0,0.0131718269399808,1
1,1.75,1e-04,5,"prot25_income",0,-0.00350921732038267,1
1,1.75,1e-04,5,"prot25_child",0.5,0.216093386415386,1
1,1.75,1e-04,5,"prot50_male",0.7,0.432456620747029,1
1,1.75,1e-04,5,"prot50_age",0.7,0.423563477447967,1
1,1.75,1e-04,5,"prot50_income",0,0.0485330983827076,1
1,1.75,1e-04,5,"prot50_child",0,-0.00062237893045324,1
1,1.75,1e-04,5,"invasive_male",0.3,0.0678672999979939,1
1,1.75,1e-04,5,"invasive_age",0,-1.79567068012934e-10,0
1,1.75,1e-04,5,"invasive_income",-0.8,-0.451007133005456,1
1,1.75,1e-04,5,"invasive_child",-0.2,-0.0447702404970914,1
1,1.75,1e-04,6,"ASC2_male",1.2,0.606781471851728,1
1,1.75,1e-04,6,"ASC2_age",0.5,0.352946038205867,1
