"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
1,4,1,-4.79854862861222e-09,0.0657202947851622,2.09005241421544e-10,-0.0933348976544742,0.0749203158893704,-0.286067934135555,-0.0109423942519149,0.0598380633496633,0.0623506772245174,-0.0665911487650092,-0.0408913500282615,0.294223481950467,-0.0571601997220125,0.103296445302424,0.146310052663797,-1.20665889694732e-08,-1.41471902357495e-08,-0.006627253572081,-0.106245128142364,-1.24682083652739e-08
1,4,2,-2.54681922586357e-09,1.49790949508376e-07,-8.12830629153962e-08,-5.62173555110145e-10,-3.63006963561501e-08,-1.62888693523152e-08,0.0954887182186851,-4.95719110291987e-09,7.31911400699643e-08,-1.09481600067452e-08,-2.58500485762149e-08,-7.90440070110217e-08,-3.15347919282929e-08,-0.209514347195637,0.0855764297040758,0.168386288751676,6.3377321441044e-07,0.00737074415969081,8.57793781974351e-08,-1.3819131988156e-07
1,4,3,2.33403675982211e-05,-1.4906142501605e-06,-0.117112922683795,7.1250942916073e-06,-1.54517617019928e-06,-0.0704913323294149,-7.14573559117047e-06,8.68663149450417e-06,0.000162832642782135,-0.267288726894514,-2.22592217899304e-06,7.32008299983711e-05,0.0182499587267021,-1.81494163927558e-09,4.87955855298474e-06,7.32165011466374e-06,-0.121732764641336,6.57478695166097e-06,0.071081620866413,-6.50024926156651e-07
1,4,4,0.0445496024782277,0.180779617034311,0.195399253445628,0.0568915117470765,-5.09071650526939e-09,3.17901238617166e-09,2.83387471409128e-07,-0.401459817762102,-9.94985094246134e-09,-0.0600024208600834,0.285157246403311,-8.3874941543164e-09,0.000252177819461386,0.107246866899192,-3.44732922781006e-09,-1.30664289056775e-10,-1.37831366564199e-07,-0.0102111418748475,-0.0422159095208798,-2.24511621247298e-09
1,4,5,-2.36610498117263e-08,0.125364369192849,0.115237743756963,0.126046989491176,0.237785739364074,0.109411526399958,0.0866902725048668,3.26695943367365e-06,0.0168252886500733,0.0683840830641088,-0.0248697327799962,0.102102968075152,0.105503814048483,0.188850941566018,-3.67785646730872e-08,-1.11544166505343e-07,0.141269753544484,0.135025191340738,-0.0535262612434651,-1.38135687360905e-08
1,4,6,0.188265484278721,6.14573872813173e-09,-0.156733693153525,0.0179022678117649,-5.42069772669068e-09,-0.168435096316626,0.00689268924721931,-5.43964377451738e-09,0.0722000035763062,0.0115615714881277,-9.60870254303717e-09,0.149120280559484,0.223561126765621,-0.0798211116198328,-9.73378135985253e-09,-5.39279385434104e-09,-1.85173889088387e-08,-3.58566868505205e-09,-0.0519773094864462,-9.57930727049902e-09
1,4,7,-0.023626834502313,0.0842748776495649,0.214067396082243,-0.036295047166248,0.142035905776041,-0.261186382010661,0.184579414008103,1.36334453036871e-07,-0.0771573972835095,-0.220723497061974,0.011917519892693,9.84238408344848e-09,0.0469228994193393,-0.161241360927557,-0.173460949398555,-4.19997605716821e-08,0.0239185436804685,1.91780767965886e-06,0.130574713949742,-3.80715362118427e-09
1,4,8,-1.74620319427875e-09,0.0219002980425294,-0.0863455028144803,-0.0501100066489758,3.66202082864083e-08,0.159056611467444,-0.0488286144555396,1.53374759178853e-08,5.10605776151774e-08,0.254247611099488,7.71053995635141e-08,0.0807939718883497,0.0493832399663146,0.0104031912475829,-0.0465341811979473,-0.196908942653445,6.92431986099661e-07,-0.000677436645761615,-2.7926175072487e-06,-0.401814805270972
1,4,9,5.42296644317371e-07,0.0541712808392488,0.0592679892863532,6.22899666358515e-08,1.10418946275995e-06,-1.22240168726484e-06,-0.0536728981732939,1.42326122415096e-07,0.176934140031158,0.117181725823215,-6.01921636802878e-07,2.54367702548896e-07,-3.49201795698373e-08,-0.222398693053073,5.49097883129977e-10,-9.9365416228213e-08,1.36892315452494e-06,0.0917363740480411,-1.15982599830895e-08,-1.68692571958924e-08
1,4,10,-1.192246231462e-08,-0.130293350489098,-8.79227525914396e-07,-5.32932553707786e-09,0.119965975860437,2.28617627194307e-09,-2.81002386506194e-09,2.49572808067513e-08,-2.79154663821936e-08,0.174399613355577,-0.0873970457848348,-1.08149083224642e-08,0.00907115124803952,-0.0524266831046082,0.0307908947643109,-2.37283102691553e-09,-4.19471373669789e-07,0.108387036827875,-0.0490118812834753,-1.13852573542908e-08
1,4,11,0.152657161595834,0.0701172102763404,-0.0130389160229776,0.190960331054941,1.0970897133013e-06,-0.160648288191002,0.0688106880495001,4.29178463205276e-06,-4.71607780821613e-05,-0.129315980162584,0.049542670130045,-0.143630353893668,0.061592390024051,-1.76475363865422e-09,-0.000142065620230879,0.0103720868142857,-0.00387929561944903,0.0124788594791363,0.213961514815394,-3.44195237524131e-06
1,4,12,-4.44597186278948e-09,-0.196823792558635,-0.0454908209700717,-0.312588592083195,-0.167642981515197,-1.01581888841843e-08,0.0493747082023268,3.29834814368947e-09,-3.89000178370333e-09,0.00564976963879854,-0.0412612057879988,0.358439068978199,-0.115385522193857,0.039683162449212,0.114094591567855,0.0583336972944706,-9.02704237157355e-09,-3.92206043155921e-08,0.27232019127503,-0.178542634731522
