"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1.5,1e-04,1,"ASC2_male",0.9,0.536615464651968,1
0.5,1.5,1e-04,1,"ASC2_age",0.3,0.222972138170496,1
0.5,1.5,1e-04,1,"ASC2_income",0,0.0302019019861694,1
0.5,1.5,1e-04,1,"ASC2_child",0,-0.181921731827765,1
0.5,1.5,1e-04,1,"ASC3_male",-1.1,-0.765805227660066,1
0.5,1.5,1e-04,1,"ASC3_age",0,0.0207414975168231,1
0.5,1.5,1e-04,1,"ASC3_income",0.8,0.589146729590208,1
0.5,1.5,1e-04,1,"ASC3_child",0,-0.162150864958434,1
0.5,1.5,1e-04,1,"prot25_male",1.2,0.852228318304194,1
0.5,1.5,1e-04,1,"prot25_age",0.7,0.392121003447543,1
0.5,1.5,1e-04,1,"prot25_income",0,0.060653706408379,1
0.5,1.5,1e-04,1,"prot25_child",1.1,0.700128168655569,1
0.5,1.5,1e-04,1,"prot50_male",0,0.00831248646260665,1
0.5,1.5,1e-04,1,"prot50_age",0,-0.0838950966073347,1
0.5,1.5,1e-04,1,"prot50_income",-1.2,-0.758339348642731,1
0.5,1.5,1e-04,1,"prot50_child",1.1,0.782819224251762,1
0.5,1.5,1e-04,1,"invasive_male",0,-0.0525217184530011,1
0.5,1.5,1e-04,1,"invasive_age",-0.6,-0.365648701508811,1
0.5,1.5,1e-04,1,"invasive_income",0,-0.0343546987622516,1
0.5,1.5,1e-04,1,"invasive_child",0,-0.0253630634994545,1
0.5,1.5,1e-04,2,"ASC2_male",0,-0.0302688787736052,1
0.5,1.5,1e-04,2,"ASC2_age",0.1,0.0602393091908899,1
0.5,1.5,1e-04,2,"ASC2_income",0.7,0.363055578752543,1
0.5,1.5,1e-04,2,"ASC2_child",-0.4,-0.185718320582867,1
0.5,1.5,1e-04,2,"ASC3_male",0,-0.0312504339553928,1
0.5,1.5,1e-04,2,"ASC3_age",0.4,0.275799015811826,1
0.5,1.5,1e-04,2,"ASC3_income",-0.8,-0.583161334943307,1
0.5,1.5,1e-04,2,"ASC3_child",0,0.0169245320876,1
0.5,1.5,1e-04,2,"prot25_male",0.5,0.364803391063087,1
0.5,1.5,1e-04,2,"prot25_age",0.8,0.523382635841571,1
0.5,1.5,1e-04,2,"prot25_income",0,0.01997309356143,1
0.5,1.5,1e-04,2,"prot25_child",0,0.0430613379826956,1
0.5,1.5,1e-04,2,"prot50_male",0,9.16645199725179e-05,0
0.5,1.5,1e-04,2,"prot50_age",0,-2.39161726976561e-05,0
0.5,1.5,1e-04,2,"prot50_income",0,6.8062054949001e-06,0
0.5,1.5,1e-04,2,"prot50_child",0,-0.00623331882992685,1
0.5,1.5,1e-04,2,"invasive_male",1,0.508489434717911,1
0.5,1.5,1e-04,2,"invasive_age",-0.1,-8.09642259902816e-06,0
0.5,1.5,1e-04,2,"invasive_income",0,-1.32007471537476e-09,0
0.5,1.5,1e-04,2,"invasive_child",-0.6,-0.394153860440863,1
0.5,1.5,1e-04,3,"ASC2_male",-0.9,-0.445894717344515,1
0.5,1.5,1e-04,3,"ASC2_age",-0.4,-0.391608026321179,1
0.5,1.5,1e-04,3,"ASC2_income",0,-0.088046373170658,1
0.5,1.5,1e-04,3,"ASC2_child",0,-0.200275231715523,1
0.5,1.5,1e-04,3,"ASC3_male",-0.7,-0.457962595565084,1
0.5,1.5,1e-04,3,"ASC3_age",0,-0.065952731679198,1
0.5,1.5,1e-04,3,"ASC3_income",0,1.18998524609833e-07,0
0.5,1.5,1e-04,3,"ASC3_child",1,0.474911306754967,1
0.5,1.5,1e-04,3,"prot25_male",0,-0.0327378653495806,1
0.5,1.5,1e-04,3,"prot25_age",0,0.115979274349635,1
0.5,1.5,1e-04,3,"prot25_income",0,0.0469726771285849,1
0.5,1.5,1e-04,3,"prot25_child",0,0.178880803481282,1
0.5,1.5,1e-04,3,"prot50_male",0.7,0.386111837517491,1
0.5,1.5,1e-04,3,"prot50_age",-0.2,-0.047366357115306,1
0.5,1.5,1e-04,3,"prot50_income",-1,-0.591967162127184,1
0.5,1.5,1e-04,3,"prot50_child",-0.8,-0.411203229443157,1
0.5,1.5,1e-04,3,"invasive_male",0,0.0391390735074059,1
0.5,1.5,1e-04,3,"invasive_age",0,0.0104653513256255,1
0.5,1.5,1e-04,3,"invasive_income",-1.2,-0.806454625643542,1
0.5,1.5,1e-04,3,"invasive_child",1,0.516813955653536,1
0.5,1.5,1e-04,4,"ASC2_male",0,-0.0778845726871864,1
0.5,1.5,1e-04,4,"ASC2_age",-0.1,-0.107454016536915,1
0.5,1.5,1e-04,4,"ASC2_income",0,-0.0213642071406263,1
0.5,1.5,1e-04,4,"ASC2_child",-0.6,-0.345684734308258,1
0.5,1.5,1e-04,4,"ASC3_male",0,-0.127577677711187,1
0.5,1.5,1e-04,4,"ASC3_age",1,0.612553863198863,1
0.5,1.5,1e-04,4,"ASC3_income",0,-0.0262056484200208,1
0.5,1.5,1e-04,4,"ASC3_child",0,-0.0845391396280276,1
0.5,1.5,1e-04,4,"prot25_male",0,1.55782815252398e-11,0
0.5,1.5,1e-04,4,"prot25_age",-0.5,-0.273599387606075,1
0.5,1.5,1e-04,4,"prot25_income",0,0.0226191666511979,1
0.5,1.5,1e-04,4,"prot25_child",0,0.0820561700403307,1
0.5,1.5,1e-04,4,"prot50_male",0.1,0.15295511696358,1
0.5,1.5,1e-04,4,"prot50_age",1,0.674381828686014,1
0.5,1.5,1e-04,4,"prot50_income",0,-0.0637973277211601,1
0.5,1.5,1e-04,4,"prot50_child",-1,-0.665544018192979,1
0.5,1.5,1e-04,4,"invasive_male",-1,-0.772344773501632,1
0.5,1.5,1e-04,4,"invasive_age",-0.9,-0.572896875601391,1
0.5,1.5,1e-04,4,"invasive_income",-0.3,-0.264810060978876,1
0.5,1.5,1e-04,4,"invasive_child",0,0.00130400097211736,1
0.5,1.5,1e-04,5,"ASC2_male",0,-0.115383294684812,1
0.5,1.5,1e-04,5,"ASC2_age",0.7,0.450466768413495,1
0.5,1.5,1e-04,5,"ASC2_income",-0.4,-0.354054637657562,1
