"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-04,1,"ASC2_male",0.9,0.711541273408979,1
0.5,1e-04,1,"ASC2_age",0.3,0.335969351028576,1
0.5,1e-04,1,"ASC2_income",0,0.105830274212388,1
0.5,1e-04,1,"ASC2_child",0,0.656190384370541,1
0.5,1e-04,1,"ASC3_male",-1.1,-1.32549440708572,1
0.5,1e-04,1,"ASC3_age",0,-0.0233579134279326,1
0.5,1e-04,1,"ASC3_income",0.8,0.86866195460729,1
0.5,1e-04,1,"ASC3_child",0,0.558320791441475,1
0.5,1e-04,1,"prot25_male",1.2,1.21212516584704,1
0.5,1e-04,1,"prot25_age",0.7,0.718914301962211,1
0.5,1e-04,1,"prot25_income",0,-0.0371529376753956,1
0.5,1e-04,1,"prot25_child",1.1,0.680047278110258,1
0.5,1e-04,1,"prot50_male",0,0.231114536193794,1
0.5,1e-04,1,"prot50_age",0,0.0163755750744127,1
0.5,1e-04,1,"prot50_income",-1.2,-1.19274160305801,1
0.5,1e-04,1,"prot50_child",1.1,0.917748894301614,1
0.5,1e-04,1,"invasive_male",0,0.0517992906752351,1
0.5,1e-04,1,"invasive_age",-0.6,-0.551304273357728,1
0.5,1e-04,1,"invasive_income",0,0.00730879171795642,1
0.5,1e-04,1,"invasive_child",0,0.207559238323735,1
0.5,1e-04,2,"ASC2_male",0,0.0628216376983543,1
0.5,1e-04,2,"ASC2_age",0.1,-0.0238786206286992,1
0.5,1e-04,2,"ASC2_income",0.7,0.708487641340018,1
0.5,1e-04,2,"ASC2_child",-0.4,-0.375318766465106,1
0.5,1e-04,2,"ASC3_male",0,0.116009527428691,1
0.5,1e-04,2,"ASC3_age",0.4,0.312613688766848,1
0.5,1e-04,2,"ASC3_income",-0.8,-0.759875420560067,1
0.5,1e-04,2,"ASC3_child",0,0.13139446584241,1
0.5,1e-04,2,"prot25_male",0.5,0.543349525581679,1
0.5,1e-04,2,"prot25_age",0.8,0.807999920259639,1
0.5,1e-04,2,"prot25_income",0,-0.0234894636742719,1
0.5,1e-04,2,"prot25_child",0,0.0248657404100639,1
0.5,1e-04,2,"prot50_male",0,-0.173113360379002,1
0.5,1e-04,2,"prot50_age",0,0.0547495432868648,1
0.5,1e-04,2,"prot50_income",0,-0.0239724553406392,1
0.5,1e-04,2,"prot50_child",0,-0.0158549292339782,1
0.5,1e-04,2,"invasive_male",1,0.812446328428671,1
0.5,1e-04,2,"invasive_age",-0.1,-0.103824924519995,1
0.5,1e-04,2,"invasive_income",0,0.142429236841184,1
0.5,1e-04,2,"invasive_child",-0.6,-0.555575424094084,1
0.5,1e-04,3,"ASC2_male",-0.9,-1.00072967287952,1
0.5,1e-04,3,"ASC2_age",-0.4,-0.446479545731184,1
0.5,1e-04,3,"ASC2_income",0,0.0593517859939053,1
0.5,1e-04,3,"ASC2_child",0,-0.160976523000347,1
0.5,1e-04,3,"ASC3_male",-0.7,-0.8954941072296,1
0.5,1e-04,3,"ASC3_age",0,0.0433492695235032,1
0.5,1e-04,3,"ASC3_income",0,0.0993768330909294,1
0.5,1e-04,3,"ASC3_child",1,0.781741450213051,1
0.5,1e-04,3,"prot25_male",0,-0.000438299338787581,1
0.5,1e-04,3,"prot25_age",0,0.0265846911408748,1
0.5,1e-04,3,"prot25_income",0,-0.124189819169442,1
0.5,1e-04,3,"prot25_child",0,0.0782412279710584,1
0.5,1e-04,3,"prot50_male",0.7,0.658909977913302,1
0.5,1e-04,3,"prot50_age",-0.2,-0.201224768431819,1
0.5,1e-04,3,"prot50_income",-1,-1.13431926457888,1
0.5,1e-04,3,"prot50_child",-0.8,-0.552610449330404,1
0.5,1e-04,3,"invasive_male",0,-0.20764827686788,1
0.5,1e-04,3,"invasive_age",0,-0.0479155022135693,1
0.5,1e-04,3,"invasive_income",-1.2,-1.151814257198,1
0.5,1e-04,3,"invasive_child",1,0.887455505842489,1
0.5,1e-04,4,"ASC2_male",0,0.0158811199986769,1
0.5,1e-04,4,"ASC2_age",-0.1,-0.230966712867207,1
0.5,1e-04,4,"ASC2_income",0,-0.0292114267856676,1
0.5,1e-04,4,"ASC2_child",-0.6,-0.668354409109532,1
0.5,1e-04,4,"ASC3_male",0,0.0016443784652396,1
0.5,1e-04,4,"ASC3_age",1,0.905481956550588,1
0.5,1e-04,4,"ASC3_income",0,-0.0478557542310355,1
0.5,1e-04,4,"ASC3_child",0,-0.0463017440662959,1
0.5,1e-04,4,"prot25_male",0,0.164278410210108,1
0.5,1e-04,4,"prot25_age",-0.5,-0.473096275217658,1
0.5,1e-04,4,"prot25_income",0,-0.00519738758031647,1
0.5,1e-04,4,"prot25_child",0,0.016982011194689,1
0.5,1e-04,4,"prot50_male",0.1,0.366568164646673,1
0.5,1e-04,4,"prot50_age",1,1.03084220361316,1
0.5,1e-04,4,"prot50_income",0,-0.0477894253249273,1
0.5,1e-04,4,"prot50_child",-1,-0.909272799636298,1
0.5,1e-04,4,"invasive_male",-1,-0.801936292178425,1
0.5,1e-04,4,"invasive_age",-0.9,-0.9369390634663,1
0.5,1e-04,4,"invasive_income",-0.3,-0.432572331872311,1
0.5,1e-04,4,"invasive_child",0,0.236645769185821,1
0.5,1e-04,5,"ASC2_male",0,0.0959737819406479,1
0.5,1e-04,5,"ASC2_age",0.7,0.786042440054764,1
0.5,1e-04,5,"ASC2_income",-0.4,-0.583115564575243,1
0.5,1e-04,5,"ASC2_child",-0.3,-0.608838923009091,1
0.5,1e-04,5,"ASC3_male",0,0.103378895390107,1
0.5,1e-04,5,"ASC3_age",0,0.166259687898953,1
0.5,1e-04,5,"ASC3_income",0.9,0.805931464500609,1
0.5,1e-04,5,"ASC3_child",-0.6,-0.83311902323698,1
0.5,1e-04,5,"prot25_male",0.9,1.00067900940387,1
0.5,1e-04,5,"prot25_age",0,-0.00730086648636619,1
0.5,1e-04,5,"prot25_income",-0.3,-0.287851681595668,1
0.5,1e-04,5,"prot25_child",0,0.321594875829305,1
0.5,1e-04,5,"prot50_male",0.4,0.396199266701126,1
0.5,1e-04,5,"prot50_age",0,-0.0310742421684241,1
0.5,1e-04,5,"prot50_income",0.5,0.569286425047724,1
0.5,1e-04,5,"prot50_child",0,0.051047275640141,1
0.5,1e-04,5,"invasive_male",0.7,0.843266503165369,1
0.5,1e-04,5,"invasive_age",0,0.0125426685228503,1
0.5,1e-04,5,"invasive_income",0,-0.104079455420738,1
0.5,1e-04,5,"invasive_child",0,-0.0466114470696179,1
0.5,1e-04,6,"ASC2_male",0.4,0.556454743759586,1
0.5,1e-04,6,"ASC2_age",0.7,0.548050736925147,1
0.5,1e-04,6,"ASC2_income",0,0.0128578493206083,1
0.5,1e-04,6,"ASC2_child",0,0.0532175735898234,1
0.5,1e-04,6,"ASC3_male",0,0.0673839901212581,1
