"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1e-04,1,"ASC2_male",0,-0.0249407161589321,1
1,1e-04,1,"ASC2_age",0.6,0.635354929908874,1
1,1e-04,1,"ASC2_income",0,0.0499338801633692,1
1,1e-04,1,"ASC2_child",0,0.00482301702795846,1
1,1e-04,1,"ASC3_male",0,-0.0693075949927068,1
1,1e-04,1,"ASC3_age",-1,-1.00735976442811,1
1,1e-04,1,"ASC3_income",0,0.05353846278897,1
1,1e-04,1,"ASC3_child",0.2,0.040488669883544,1
1,1e-04,1,"prot25_male",0,-0.0962424894481534,1
1,1e-04,1,"prot25_age",-1,-0.909434642665467,1
1,1e-04,1,"prot25_income",0,-0.0223973665242071,1
1,1e-04,1,"prot25_child",1.1,1.22859922005908,1
1,1e-04,1,"prot50_male",-0.2,-0.449190740536216,1
1,1e-04,1,"prot50_age",0.5,0.568576398418163,1
1,1e-04,1,"prot50_income",0.6,0.512836778745736,1
1,1e-04,1,"prot50_child",0,0.144792736931067,1
1,1e-04,1,"invasive_male",-0.2,-0.34488741501419,1
1,1e-04,1,"invasive_age",0,0.00586135510457594,1
1,1e-04,1,"invasive_income",-0.3,-0.341566144144433,1
1,1e-04,1,"invasive_child",0,0.0701301968808489,1
1,1e-04,2,"ASC2_male",0.2,0.205609528654927,1
1,1e-04,2,"ASC2_age",0,-0.141996943567246,1
1,1e-04,2,"ASC2_income",0.2,0.185719955313867,1
1,1e-04,2,"ASC2_child",0,-0.0744182940495297,1
1,1e-04,2,"ASC3_male",-0.2,-0.18628942481459,1
1,1e-04,2,"ASC3_age",0,-0.107876571184585,1
1,1e-04,2,"ASC3_income",0.9,0.947703672608661,1
1,1e-04,2,"ASC3_child",0,-0.020055269838369,1
1,1e-04,2,"prot25_male",0,-0.274590792661213,1
1,1e-04,2,"prot25_age",-0.4,-0.257309475793519,1
1,1e-04,2,"prot25_income",0,0.0240930824075924,1
1,1e-04,2,"prot25_child",-0.9,-0.787886386749516,1
1,1e-04,2,"prot50_male",0,-0.0467334370414769,1
1,1e-04,2,"prot50_age",-1,-0.87018139614586,1
1,1e-04,2,"prot50_income",0,-0.035544101069879,1
1,1e-04,2,"prot50_child",0,0.18896569803795,1
1,1e-04,2,"invasive_male",0.7,0.831063543637876,1
1,1e-04,2,"invasive_age",0,-0.0718791583894016,1
1,1e-04,2,"invasive_income",-0.2,-0.295745758374471,1
1,1e-04,2,"invasive_child",-1,-0.817450606931275,1
1,1e-04,3,"ASC2_male",0,-0.0889252768586365,1
1,1e-04,3,"ASC2_age",0.4,0.419796517115975,1
1,1e-04,3,"ASC2_income",-0.7,-0.918728513155831,1
1,1e-04,3,"ASC2_child",0,-0.216743518149859,1
1,1e-04,3,"ASC3_male",0,-0.172371983730654,1
1,1e-04,3,"ASC3_age",0,-0.0359288905433586,1
1,1e-04,3,"ASC3_income",0,-0.227124649422289,1
1,1e-04,3,"ASC3_child",0,-0.258872863565114,1
1,1e-04,3,"prot25_male",0.3,0.182069691725784,1
1,1e-04,3,"prot25_age",-0.9,-0.882915124304993,1
1,1e-04,3,"prot25_income",0,0.280924374506585,1
1,1e-04,3,"prot25_child",-0.3,-0.0883579506536294,1
1,1e-04,3,"prot50_male",0,0.0310701149100317,1
1,1e-04,3,"prot50_age",0,-0.0235050307564434,1
1,1e-04,3,"prot50_income",0.2,0.288920759547497,1
1,1e-04,3,"prot50_child",0,0.212529913909472,1
1,1e-04,3,"invasive_male",-0.4,-0.561843162348844,1
1,1e-04,3,"invasive_age",1,0.974099048883232,1
1,1e-04,3,"invasive_income",1.1,0.963661272601181,1
1,1e-04,3,"invasive_child",1,1.26485603220163,1
1,1e-04,4,"ASC2_male",0,0.0194543681837469,1
1,1e-04,4,"ASC2_age",0.7,0.739736139633894,1
1,1e-04,4,"ASC2_income",0.6,0.788964964373356,1
1,1e-04,4,"ASC2_child",1,1.19091663727652,1
1,1e-04,4,"ASC3_male",0,-0.0625232262130362,1
1,1e-04,4,"ASC3_age",0,-0.000393544114048821,1
1,1e-04,4,"ASC3_income",0,0.246203446939234,1
1,1e-04,4,"ASC3_child",-1.2,-1.00468461701729,1
1,1e-04,4,"prot25_male",0,-0.248531909796354,1
1,1e-04,4,"prot25_age",0,-0.0663009497865808,1
1,1e-04,4,"prot25_income",0.6,0.474853854340134,1
1,1e-04,4,"prot25_child",-0.2,-0.51416449482788,1
1,1e-04,4,"prot50_male",0,0.12336214869944,1
1,1e-04,4,"prot50_age",0,-0.0935214928955472,1
1,1e-04,4,"prot50_income",0.3,0.191178147953576,1
1,1e-04,4,"prot50_child",0,-0.246299599076319,1
1,1e-04,4,"invasive_male",-0.5,-0.599592395361485,1
1,1e-04,4,"invasive_age",-0.2,-0.174939481119059,1
1,1e-04,4,"invasive_income",-0.6,-0.605562897074297,1
1,1e-04,4,"invasive_child",0,-0.0947808931881631,1
1,1e-04,5,"ASC2_male",0,-0.385977197500688,1
1,1e-04,5,"ASC2_age",0,0.145476162087402,1
