"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1e-04,1,"ASC2_male",0,0.319079585908618,1
1,1e-04,1,"ASC2_age",0.6,0.679003417670619,1
1,1e-04,1,"ASC2_income",0,-0.0998575505894881,1
1,1e-04,1,"ASC2_child",0,0.331758619490742,1
1,1e-04,1,"ASC3_male",0,0.00170226662105254,1
1,1e-04,1,"ASC3_age",-1,-0.794516765303843,1
1,1e-04,1,"ASC3_income",0,0.0820304001727986,1
1,1e-04,1,"ASC3_child",0.2,0.339815700385842,1
1,1e-04,1,"prot25_male",0,0.150295265708919,1
1,1e-04,1,"prot25_age",-1,-1.15376165872683,1
1,1e-04,1,"prot25_income",0,-0.069123530678838,1
1,1e-04,1,"prot25_child",1.1,1.22583143803362,1
1,1e-04,1,"prot50_male",-0.2,0.00267460451589987,1
1,1e-04,1,"prot50_age",0.5,0.305133276897315,1
1,1e-04,1,"prot50_income",0.6,0.663156964030291,1
1,1e-04,1,"prot50_child",0,-0.0128403854301172,1
1,1e-04,1,"invasive_male",-0.2,0.145717337058711,1
1,1e-04,1,"invasive_age",0,0.00186681478694944,1
1,1e-04,1,"invasive_income",-0.3,0.281287961900528,1
1,1e-04,1,"invasive_child",0,0.00522312125885266,1
1,1e-04,2,"ASC2_male",0.2,0.305519722632617,1
1,1e-04,2,"ASC2_age",0,-0.0113575441731137,1
1,1e-04,2,"ASC2_income",0.2,0.0153868980639973,1
1,1e-04,2,"ASC2_child",0,0.164575331253989,1
1,1e-04,2,"ASC3_male",-0.2,-0.0493314463558889,1
1,1e-04,2,"ASC3_age",0,-0.0532633712872142,1
1,1e-04,2,"ASC3_income",0.9,0.458830297992383,1
1,1e-04,2,"ASC3_child",0,-0.322475427317739,1
1,1e-04,2,"prot25_male",0,0.262524269191857,1
1,1e-04,2,"prot25_age",-0.4,-0.641700732800277,1
1,1e-04,2,"prot25_income",0,-0.231902621290379,1
1,1e-04,2,"prot25_child",-0.9,-0.636992350257786,1
1,1e-04,2,"prot50_male",0,0.142626125155483,1
1,1e-04,2,"prot50_age",-1,-0.724826482982388,1
1,1e-04,2,"prot50_income",0,-0.261099013339405,1
1,1e-04,2,"prot50_child",0,0.277868803335338,1
1,1e-04,2,"invasive_male",0.7,0.852052323372908,1
1,1e-04,2,"invasive_age",0,0.326058283400721,1
1,1e-04,2,"invasive_income",-0.2,-0.223623724124341,1
1,1e-04,2,"invasive_child",-1,-1.19063708120826,1
1,1e-04,3,"ASC2_male",0,0.00012406791563822,1
1,1e-04,3,"ASC2_age",0.4,0.658755459370592,1
1,1e-04,3,"ASC2_income",-0.7,-0.569558043335032,1
1,1e-04,3,"ASC2_child",0,-0.35072707524389,1
1,1e-04,3,"ASC3_male",0,0.0402886119229601,1
1,1e-04,3,"ASC3_age",0,0.380574047058744,1
1,1e-04,3,"ASC3_income",0,4.21868639945573e-06,0
1,1e-04,3,"ASC3_child",0,0.0546707186814294,1
1,1e-04,3,"prot25_male",0.3,5.0423150361368e-06,0
1,1e-04,3,"prot25_age",-0.9,-1.07665729817654,1
1,1e-04,3,"prot25_income",0,2.07431193729803e-05,0
