"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1.5,1e-04,1,"ASC2_male",0.9,0.170962870140019,1
0.5,1.5,1e-04,1,"ASC2_age",0.3,0.168272989396183,1
0.5,1.5,1e-04,1,"ASC2_income",0,-4.58294933369737e-07,0
0.5,1.5,1e-04,1,"ASC2_child",0,0.0446844927190405,1
0.5,1.5,1e-04,1,"ASC3_male",-1.1,-1.00764126020969,1
0.5,1.5,1e-04,1,"ASC3_age",0,0.0369557336012962,1
0.5,1.5,1e-04,1,"ASC3_income",0.8,0.443074353301269,1
0.5,1.5,1e-04,1,"ASC3_child",0,0.178729797891555,1
0.5,1.5,1e-04,1,"prot25_male",1.2,0.908555850363659,1
0.5,1.5,1e-04,1,"prot25_age",0.7,0.562842550822748,1
0.5,1.5,1e-04,1,"prot25_income",0,1.06404408151828e-08,0
0.5,1.5,1e-04,1,"prot25_child",1.1,0.834015871479083,1
0.5,1.5,1e-04,1,"prot50_male",0,-0.0511100167159359,1
0.5,1.5,1e-04,1,"prot50_age",0,0.0837900485022546,1
0.5,1.5,1e-04,1,"prot50_income",-1.2,-0.790900031082121,1
0.5,1.5,1e-04,1,"prot50_child",1.1,0.814655158582201,1
0.5,1.5,1e-04,1,"invasive_male",0,-0.199120650660653,1
0.5,1.5,1e-04,1,"invasive_age",-0.6,-0.324547576800487,1
0.5,1.5,1e-04,1,"invasive_income",0,-0.069261460323161,1
0.5,1.5,1e-04,1,"invasive_child",0,0.214273479532317,1
0.5,1.5,1e-04,2,"ASC2_male",0,-0.063830544084675,1
0.5,1.5,1e-04,2,"ASC2_age",0.1,8.05130015665101e-08,0
0.5,1.5,1e-04,2,"ASC2_income",0.7,0.413088397769849,1
0.5,1.5,1e-04,2,"ASC2_child",-0.4,-0.185696751985039,1
0.5,1.5,1e-04,2,"ASC3_male",0,-8.31984433172143e-09,0
0.5,1.5,1e-04,2,"ASC3_age",0.4,0.0530881396159154,1
0.5,1.5,1e-04,2,"ASC3_income",-0.8,-0.4675800130661,1
0.5,1.5,1e-04,2,"ASC3_child",0,-7.26970174580712e-09,0
0.5,1.5,1e-04,2,"prot25_male",0.5,0.40015281708209,1
0.5,1.5,1e-04,2,"prot25_age",0.8,0.663450357563509,1
0.5,1.5,1e-04,2,"prot25_income",0,0.0540780440732584,1
0.5,1.5,1e-04,2,"prot25_child",0,-1.43893118149093e-08,0
0.5,1.5,1e-04,2,"prot50_male",0,-0.0844651702850018,1
0.5,1.5,1e-04,2,"prot50_age",0,0.144502173673172,1
0.5,1.5,1e-04,2,"prot50_income",0,-0.0422600911837999,1
0.5,1.5,1e-04,2,"prot50_child",0,0.0549451278773349,1
0.5,1.5,1e-04,2,"invasive_male",1,0.392359862479052,1
0.5,1.5,1e-04,2,"invasive_age",-0.1,-0.120411248537138,1
0.5,1.5,1e-04,2,"invasive_income",0,-3.36422777320189e-08,0
0.5,1.5,1e-04,2,"invasive_child",-0.6,-0.367203098320508,1
0.5,1.5,1e-04,3,"ASC2_male",-0.9,-0.366930369643194,1
0.5,1.5,1e-04,3,"ASC2_age",-0.4,-0.254823689153589,1
0.5,1.5,1e-04,3,"ASC2_income",0,-0.167607067652347,1
0.5,1.5,1e-04,3,"ASC2_child",0,-0.286578270547172,1
0.5,1.5,1e-04,3,"ASC3_male",-0.7,-0.342018192017121,1
0.5,1.5,1e-04,3,"ASC3_age",0,0.0366230146530433,1
0.5,1.5,1e-04,3,"ASC3_income",0,-0.121414278328747,1
0.5,1.5,1e-04,3,"ASC3_child",1,0.483145315697071,1
0.5,1.5,1e-04,3,"prot25_male",0,-2.1451480753996e-06,0
0.5,1.5,1e-04,3,"prot25_age",0,0.0688303727696626,1
0.5,1.5,1e-04,3,"prot25_income",0,0.0834447770877028,1
0.5,1.5,1e-04,3,"prot25_child",0,0.243055843098825,1
0.5,1.5,1e-04,3,"prot50_male",0.7,0.383251400602492,1
