"Alpha","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
0.5,1,0.723625676823005,0.344677032256233,0.0399443700827507,-0.0408750124304003,-1.14537006355419,0.0356341608717794,0.829124679172967,-0.121338149745783,1.24273615158261,0.662844595722524,0.0673969249491402,1.10610512478942,-0.0290658883871733,-0.0438161587283611,-1.09183520427067,1.25339305065202,-0.069312929346128,-0.580683576930387,0.0342773841554372,-0.0386150641233142
0.5,2,-0.094591018341281,0.10778462757982,0.571654856170163,-0.321630626495579,-0.117503535658203,0.421124583694402,-0.937553842661188,0.0917591102436008,0.623018130631463,0.797869718829366,0.0524759480137145,0.0170462941825261,0.049560763280454,-0.00934758523917478,0.0520155041758539,0.000674017662442686,0.889530845169748,-0.020751784695266,-0.00819287441313895,-0.653432906356319
0.5,3,-0.713824449960702,-0.540597298194074,-0.0712880245924979,-0.187669401702218,-0.630069764501009,-0.0998426076660289,0.00649996484186855,0.784651484369871,-0.0610282464924533,0.127886748528628,0.016684038001465,0.166843814513861,0.605772066144526,-0.0806194461843573,-0.911652816670366,-0.572365723241759,0.0699377159310442,-0.00780452167999198,-1.17590687079248,0.856478415497349
0.5,4,-0.146891486828432,-0.198851978272553,-0.093596687195899,-0.547498974179169,-0.202345543648516,0.881116805947419,-0.11912263493756,-0.141940520117345,8.96153252418037e-05,-0.394873464522719,0.0755300387035396,0.0732501768428025,0.174423454156557,1.09588579873471,-0.0046981335362316,-1.06118090725189,-1.13692074638258,-0.93279452935615,-0.398224097442067,3.93473568673543e-06
0.5,5,-0.0184229778151764,0.743599573017701,-0.412377180898641,-0.277656457349813,9.72900621565855e-05,0.0178766547374751,0.872479934327629,-0.661908566810509,1.00869430723585,-0.0257940626094415,-0.322339700577948,0.0675083386790195,0.428252702671151,0.0191228079079382,0.516499871671397,0.0326758112285846,0.735851824226798,-0.028876263414471,0.00110068380223602,-0.0151424909478329
0.5,6,0.194769951635407,0.677329164029234,0.000751747243137582,-0.199845699926065,-0.134425005962222,-0.00837122301305194,-0.0596985604952704,1.23889440733191,-0.220817079459074,-0.336359427586213,0.0475687759787139,-0.0153740040649187,0.109872735027802,-1.01957925946253,-0.176697825405322,-0.171289066554599,0.0173249371233114,1.05485876420224,0.0298052486193776,0.949791922221323
0.5,7,0.703926467634126,-0.0668636316152683,-0.00324350288249256,1.23477217721329,-0.828148162286103,2.7546406909623e-05,-0.0147832742766586,-0.983954039536388,1.22119492752038,0.735518266974448,-0.0256058419415376,0.635399533419598,0.0351409643815766,-0.399097891640223,-1.30532774128337e-05,0.614619730498241,-0.183959461810281,-0.0216654329459691,1.06794558993604,0.000107546844353316
0.5,8,0.11471582766635,-1.25421604209722,0.0377362477713025,-0.000284613845609103,-0.230806688245719,0.805941312424697,-0.0124170806983035,1.07921586838559,0.199109801055453,-0.229751773479855,0.0513413144528729,1.12303896917167,1.21642505841376,0.0626177799201049,-0.17639231119533,-0.0623194944250312,0.196184598764835,0.715008235856148,0.244016556532879,0.0743295379041119
0.5,9,0.62288716019452,0.0683172906257446,0.0477585747599182,-1.11821449150176,0.55525283020791,-0.560188637891297,0.0481686138236837,-0.844486685643534,-0.237446489089231,0.0432270377641972,-0.0255367095534902,0.00921900913197989,-0.000665466144480978,0.617031940648345,-0.622673792310631,-0.0160061243972526,-0.130099731446031,0.038268378264045,-0.61253933736305,-8.48771529650659e-05
0.5,10,0.691091975879792,0.00671348936630146,1.19711886151202,-0.821247084841379,0.120112964751318,-0.399865869304566,0.000339169234936426,0.00196615400583873,1.04968725329545,-0.0154836307131271,0.0101500224993895,0.0633695888583993,0.31807396927393,-0.00173984646946857,-0.00143174582001728,0.710483263556153,-0.169321322479937,0.614046741876439,0.00869311002732966,-0.52736290092405
0.5,11,0.795567671563796,-0.361662038787623,0.00779973485399567,-0.438894934195802,-0.295757615975885,0.146489155293868,-0.737090358361491,0.0550057245464458,0.118894889594768,0.577666724568052,0.00358818633569621,-0.0364364384749293,-0.820864563752057,0.568634783311311,0.0481819191250042,1.1521707346801,1.38807016023597e-05,-0.0369726005676785,-0.270350009450694,0.00566080196716669
0.5,12,-0.158147341268154,0.738764318503948,0.0318325069996907,-0.0929623782006979,0.558329017890812,0.127515167760836,0.00830486814626497,2.67055713685968e-05,0.0444201794246567,-0.796412778342024,0.0225956655073851,0.0983586817703433,-0.591612130391397,-0.410728823286856,0.000169067199171801,0.0571397791129886,-0.546807589194467,-1.08139636783458,-1.03310846172454,0.0473487684878603
