"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-04,1,"ASC2_male",0.9,0.723625676823005,1
0.5,1e-04,1,"ASC2_age",0.3,0.344677032256233,1
0.5,1e-04,1,"ASC2_income",0,0.0399443700827507,1
0.5,1e-04,1,"ASC2_child",0,-0.0408750124304003,1
0.5,1e-04,1,"ASC3_male",-1.1,-1.14537006355419,1
0.5,1e-04,1,"ASC3_age",0,0.0356341608717794,1
0.5,1e-04,1,"ASC3_income",0.8,0.829124679172967,1
0.5,1e-04,1,"ASC3_child",0,-0.121338149745783,1
0.5,1e-04,1,"prot25_male",1.2,1.24273615158261,1
0.5,1e-04,1,"prot25_age",0.7,0.662844595722524,1
0.5,1e-04,1,"prot25_income",0,0.0673969249491402,1
0.5,1e-04,1,"prot25_child",1.1,1.10610512478942,1
0.5,1e-04,1,"prot50_male",0,-0.0290658883871733,1
0.5,1e-04,1,"prot50_age",0,-0.0438161587283611,1
0.5,1e-04,1,"prot50_income",-1.2,-1.09183520427067,1
0.5,1e-04,1,"prot50_child",1.1,1.25339305065202,1
0.5,1e-04,1,"invasive_male",0,-0.069312929346128,1
0.5,1e-04,1,"invasive_age",-0.6,-0.580683576930387,1
0.5,1e-04,1,"invasive_income",0,0.0342773841554372,1
0.5,1e-04,1,"invasive_child",0,-0.0386150641233142,1
0.5,1e-04,2,"ASC2_male",0,-0.094591018341281,1
0.5,1e-04,2,"ASC2_age",0.1,0.10778462757982,1
0.5,1e-04,2,"ASC2_income",0.7,0.571654856170163,1
0.5,1e-04,2,"ASC2_child",-0.4,-0.321630626495579,1
0.5,1e-04,2,"ASC3_male",0,-0.117503535658203,1
0.5,1e-04,2,"ASC3_age",0.4,0.421124583694402,1
0.5,1e-04,2,"ASC3_income",-0.8,-0.937553842661188,1
0.5,1e-04,2,"ASC3_child",0,0.0917591102436008,1
0.5,1e-04,2,"prot25_male",0.5,0.623018130631463,1
0.5,1e-04,2,"prot25_age",0.8,0.797869718829366,1
0.5,1e-04,2,"prot25_income",0,0.0524759480137145,1
0.5,1e-04,2,"prot25_child",0,0.0170462941825261,1
0.5,1e-04,2,"prot50_male",0,0.049560763280454,1
