"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1e-04,1,"ASC2_male",0,-0.0354172817001082,1
1,1e-04,1,"ASC2_age",0.6,0.516347037964806,1
1,1e-04,1,"ASC2_income",0,0.0104081879674775,1
1,1e-04,1,"ASC2_child",0,-4.22499925145431e-05,0
1,1e-04,1,"ASC3_male",0,1.48143046672821e-05,0
1,1e-04,1,"ASC3_age",-1,-1.00168218533265,1
1,1e-04,1,"ASC3_income",0,0.0352451392813345,1
1,1e-04,1,"ASC3_child",0.2,0.254207546465424,1
1,1e-04,1,"prot25_male",0,0.0884677595341576,1
1,1e-04,1,"prot25_age",-1,-0.971740026791571,1
1,1e-04,1,"prot25_income",0,-0.043083353774725,1
1,1e-04,1,"prot25_child",1.1,0.825676552751898,1
1,1e-04,1,"prot50_male",-0.2,-0.23139990413047,1
1,1e-04,1,"prot50_age",0.5,0.588419678340832,1
1,1e-04,1,"prot50_income",0.6,0.541685060446281,1
1,1e-04,1,"prot50_child",0,-0.128663363965223,1
1,1e-04,1,"invasive_male",-0.2,-0.0782138631190534,1
1,1e-04,1,"invasive_age",0,0.0832884928769257,1
1,1e-04,1,"invasive_income",-0.3,-0.228910197936448,1
1,1e-04,1,"invasive_child",0,0.0370768847016999,1
1,1e-04,2,"ASC2_male",0.2,0.213797297273845,1
1,1e-04,2,"ASC2_age",0,6.93164954170202e-06,0
1,1e-04,2,"ASC2_income",0.2,0.216194784298873,1
1,1e-04,2,"ASC2_child",0,-8.48450709561302e-05,0
1,1e-04,2,"ASC3_male",-0.2,-0.167856623250743,1
1,1e-04,2,"ASC3_age",0,-0.00220907395246394,1
1,1e-04,2,"ASC3_income",0.9,0.885033424138071,1
1,1e-04,2,"ASC3_child",0,0.0466411422972378,1
1,1e-04,2,"prot25_male",0,0.0395544901498544,1
1,1e-04,2,"prot25_age",-0.4,-0.372829144545982,1
1,1e-04,2,"prot25_income",0,-0.0403229366934737,1
1,1e-04,2,"prot25_child",-0.9,-0.716587182766554,1
1,1e-04,2,"prot50_male",0,0.0209075358125195,1
1,1e-04,2,"prot50_age",-1,-0.987262646067177,1
1,1e-04,2,"prot50_income",0,-0.0148815107815355,1
1,1e-04,2,"prot50_child",0,0.177481922417566,1
1,1e-04,2,"invasive_male",0.7,0.778105920775469,1
1,1e-04,2,"invasive_age",0,-0.0422007247434406,1
1,1e-04,2,"invasive_income",-0.2,-0.156056063095742,1
1,1e-04,2,"invasive_child",-1,-0.789280918852735,1
1,1e-04,3,"ASC2_male",0,0.0183299749106968,1
1,1e-04,3,"ASC2_age",0.4,0.344581354247978,1
1,1e-04,3,"ASC2_income",-0.7,-0.663873594967113,1
1,1e-04,3,"ASC2_child",0,-0.0248206134228898,1
1,1e-04,3,"ASC3_male",0,-0.000530819510199077,1
1,1e-04,3,"ASC3_age",0,-0.0559016806454226,1
1,1e-04,3,"ASC3_income",0,0.0374836067419238,1
1,1e-04,3,"ASC3_child",0,0.000176550923011401,1
1,1e-04,3,"prot25_male",0.3,0.209534344148074,1
1,1e-04,3,"prot25_age",-0.9,-0.858123346493371,1
1,1e-04,3,"prot25_income",0,0.0749600376002509,1
1,1e-04,3,"prot25_child",-0.3,-0.34459496266317,1
1,1e-04,3,"prot50_male",0,-0.0410965328877991,1
1,1e-04,3,"prot50_age",0,0.0764369033517281,1
1,1e-04,3,"prot50_income",0.2,0.181301564146589,1
1,1e-04,3,"prot50_child",0,0.00370688407832381,1
1,1e-04,3,"invasive_male",-0.4,-0.447775530800819,1
1,1e-04,3,"invasive_age",1,0.975738011991355,1
1,1e-04,3,"invasive_income",1.1,1.17636645576939,1
1,1e-04,3,"invasive_child",1,0.985635045402047,1
1,1e-04,4,"ASC2_male",0,0.017698019264146,1
1,1e-04,4,"ASC2_age",0.7,0.576437237401599,1
1,1e-04,4,"ASC2_income",0.6,0.528574673684194,1
1,1e-04,4,"ASC2_child",1,0.758022226487605,1
1,1e-04,4,"ASC3_male",0,1.81365561324243e-05,0
1,1e-04,4,"ASC3_age",0,-0.0807770062810714,1
1,1e-04,4,"ASC3_income",0,-0.0410283104153941,1
1,1e-04,4,"ASC3_child",-1.2,-1.29259729089427,1
1,1e-04,4,"prot25_male",0,0.015203326852293,1
1,1e-04,4,"prot25_age",0,0.0135205223457755,1
1,1e-04,4,"prot25_income",0.6,0.542722908316856,1
1,1e-04,4,"prot25_child",-0.2,-0.0322096099696913,1
1,1e-04,4,"prot50_male",0,-0.0690581862881325,1
1,1e-04,4,"prot50_age",0,0.0246376144238577,1
1,1e-04,4,"prot50_income",0.3,0.262671427659422,1
1,1e-04,4,"prot50_child",0,0.151246564541296,1
1,1e-04,4,"invasive_male",-0.5,-0.506877323692428,1
1,1e-04,4,"invasive_age",-0.2,-0.223832907888734,1
1,1e-04,4,"invasive_income",-0.6,-0.570353661192076,1
1,1e-04,4,"invasive_child",0,-0.0858536967172178,1
1,1e-04,5,"ASC2_male",0,-0.443774229697996,1
1,1e-04,5,"ASC2_age",0,-0.0140992905877787,1
1,1e-04,5,"ASC2_income",-0.3,-0.30507786270012,1
1,1e-04,5,"ASC2_child",0,-0.000195012602217437,1
1,1e-04,5,"ASC3_male",0.7,0.292319080597926,1
1,1e-04,5,"ASC3_age",0,0.0224576247241407,1
1,1e-04,5,"ASC3_income",0,0.0172797646053119,1
1,1e-04,5,"ASC3_child",0.3,0.312404436737158,1
1,1e-04,5,"prot25_male",0.5,0.72702768080079,1
1,1e-04,5,"prot25_age",0,0.010011632160111,1
1,1e-04,5,"prot25_income",0,0.022069196386044,1
1,1e-04,5,"prot25_child",0.5,0.368742560580309,1
1,1e-04,5,"prot50_male",0.7,0.804708667267814,1
1,1e-04,5,"prot50_age",0.7,0.727954467080061,1
1,1e-04,5,"prot50_income",0,0.0732465026703237,1
1,1e-04,5,"prot50_child",0,-0.0456168721044697,1
1,1e-04,5,"invasive_male",0.3,0.148677450710043,1
1,1e-04,5,"invasive_age",0,0.00957630377987063,1
1,1e-04,5,"invasive_income",-0.8,-0.731356133551032,1
1,1e-04,5,"invasive_child",-0.2,-0.16460906600702,1
1,1e-04,6,"ASC2_male",1.2,1.14428395425044,1
1,1e-04,6,"ASC2_age",0.5,0.529283938657463,1
1,1e-04,6,"ASC2_income",-0.2,-0.151278422878519,1
1,1e-04,6,"ASC2_child",0,-0.0277424121922266,1
1,1e-04,6,"ASC3_male",0,-0.000718626674284536,1
1,1e-04,6,"ASC3_age",-0.5,-0.427114840185372,1
1,1e-04,6,"ASC3_income",0,0.0926757352561827,1
1,1e-04,6,"ASC3_child",0,4.17381451460189e-06,0
1,1e-04,6,"prot25_male",0.2,0.225128323023206,1
1,1e-04,6,"prot25_age",0,-0.0867850239957784,1
1,1e-04,6,"prot25_income",0,0.00225759496458342,1
1,1e-04,6,"prot25_child",0,0.0923966836459963,1
