"Alpha","Iteration","b1","b2","b3","b4","b5","b6","b7","b8","b9","b10","b11","b12","b13","b14"
1,1,-1.90268293347892,-2.60102299862496,2.54142327368358,1.86924515975926,3.27408736625663,3.52904814932716,-2.91218964674716,1.75762415984089,-0.985960812382839,4.22453398614483,4.29194931910748,1.65826137736218,-1.61795383979106,-1.11109094237147
1,2,0.14658255145302,-0.0339901399874968,-0.509215221139437,1.58606325117688,1.16849810334517,2.94809842063225,-0.881458714508332,-1.5857950917614,-0.216508731933834,4.13022290981794,-0.372037204659259,0.0336359922416503,-0.000166457623334547,-0.186348516068406
1,3,-0.000115524125642841,0.0451987268873565,0.395895554827602,0.177983163795582,0.520412075308546,2.57644426774942,-2.35892395228811,-0.154242600323083,-2.1746999192473e-05,-4.01666396287846,1.43638032690518,-0.0870812626954115,0.529900559879523,0.000445427176086914
1,4,-0.0911614233932185,-0.000326718383209904,0.382875437195824,1.64385944500817,0.58278495252563,2.21668537452129,-1.38665692052721,-0.847863528981171,1.09890714361333,1.91683996663275,-1.7805144318757,0.23151735638129,-0.271899579748845,0.000163650304087279
1,5,-1.62432719889233,-1.63453010059454,0.987733438838777,1.97651574913579,1.67523912139405,3.69346445647483,-3.44791998704457,-0.92439876690121,3.97317142472152,1.95789229984374,-1.24722563051115,-0.663049845221178,-0.241981299043587,-1.02123147108504
1,6,0.379315008739964,-0.251323073674159,0.306404599866141,1.20823156448815,1.3992204317031,3.30151773196555,-1.28635811119139,0.4000682174614,0.000409361564690998,-0.590986424269667,-2.81031233820903,7.29318609574007e-05,8.22521584450365e-05,-0.714837423333008
1,7,0.566937160962719,-6.03653099857312e-05,4.08085247605414e-05,3.29684735176133e-05,1.06369871795805,1.58282889449251,-1.06172962096564,-0.265475335285929,-0.232472532622157,4.24801657887899,-3.67418711467269,0.0192760619859421,-0.0138431526735336,3.45618857756264e-05
1,8,-0.223063357851982,0.00518035138013761,-0.000372572518315087,-0.0826085346747699,2.41749026918033,3.27610548584304,-2.16592803789861,0.479542854946374,-1.71772106523862,-1.06691653383582,4.30240746349561,0.000164869810285973,3.11985757426402e-05,6.89126935664834e-05
1,9,-1.44622246770732,-1.38622351697285,0.357104106383602,-0.0940458946221235,2.85707422490142,3.35852534178734,-3.30119107461663,-0.821178420951013,1.88231522136713,2.1550763482285,-5.05029509880929,-0.556468484002816,0.662825535616812,0.134905559861473
1,10,-0.26968401369001,1.7072293917844e-06,-1.17907991419373,0.60188585095389,1.68930913776591,3.13215919127734,-2.73181252139519,-1.83112303235743,-0.942678649202084,3.77366695121744,1.78335262171499e-06,1.33755103965884,0.234469939084125,0.30185757406734
