"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,4,1e-04,1,"ASC2_male",0.9,0.25075505246857,1
0.5,4,1e-04,1,"ASC2_age",0.3,0.0990273178798753,1
0.5,4,1e-04,1,"ASC2_income",0,0.0283365544977162,1
0.5,4,1e-04,1,"ASC2_child",0,-0.170936811779727,1
0.5,4,1e-04,1,"ASC3_male",-1.1,-0.195919251564022,1
0.5,4,1e-04,1,"ASC3_age",0,0.00056219856023449,1
0.5,4,1e-04,1,"ASC3_income",0.8,0.279685006180484,1
0.5,4,1e-04,1,"ASC3_child",0,-0.112832846820204,1
0.5,4,1e-04,1,"prot25_male",1.2,0.218555706240188,1
0.5,4,1e-04,1,"prot25_age",0.7,0.149173865100954,1
0.5,4,1e-04,1,"prot25_income",0,-0.0129305609153658,1
0.5,4,1e-04,1,"prot25_child",1.1,0.295075396581244,1
0.5,4,1e-04,1,"prot50_male",0,-0.0606490344146045,1
0.5,4,1e-04,1,"prot50_age",0,-0.0699022659059602,1
0.5,4,1e-04,1,"prot50_income",-1.2,-0.277901948397857,1
0.5,4,1e-04,1,"prot50_child",1.1,0.281339042732288,1
0.5,4,1e-04,1,"invasive_male",0,-0.0122848891751944,1
0.5,4,1e-04,1,"invasive_age",-0.6,-0.127258648910596,1
0.5,4,1e-04,1,"invasive_income",0,0.0189234808064977,1
0.5,4,1e-04,1,"invasive_child",0,-0.0971785295864279,1
0.5,4,1e-04,2,"ASC2_male",0,-0.00649200211910206,1
0.5,4,1e-04,2,"ASC2_age",0.1,-8.67608655214538e-07,0
0.5,4,1e-04,2,"ASC2_income",0.7,0.153643621676422,1
0.5,4,1e-04,2,"ASC2_child",-0.4,-0.00782120145350726,1
0.5,4,1e-04,2,"ASC3_male",0,3.54038434988628e-07,0
0.5,4,1e-04,2,"ASC3_age",0.4,0.059796789067307,1
0.5,4,1e-04,2,"ASC3_income",-0.8,-0.175811927080469,1
0.5,4,1e-04,2,"ASC3_child",0,4.09356874687472e-09,0
0.5,4,1e-04,2,"prot25_male",0.5,0.150230325028153,1
0.5,4,1e-04,2,"prot25_age",0.8,0.229091765406275,1
0.5,4,1e-04,2,"prot25_income",0,1.5029626789636e-06,0
0.5,4,1e-04,2,"prot25_child",0,0.0277779950083282,1
0.5,4,1e-04,2,"prot50_male",0,-5.1478092479302e-07,0
0.5,4,1e-04,2,"prot50_age",0,-2.30445046132105e-06,0
0.5,4,1e-04,2,"prot50_income",0,-0.000855376425589617,1
0.5,4,1e-04,2,"prot50_child",0,-0.0257446291918065,1
0.5,4,1e-04,2,"invasive_male",1,0.144276771179988,1
0.5,4,1e-04,2,"invasive_age",-0.1,0.000513205170211851,1
0.5,4,1e-04,2,"invasive_income",0,0.042334122758392,1
0.5,4,1e-04,2,"invasive_child",-0.6,-0.173123173144529,1
0.5,4,1e-04,3,"ASC2_male",-0.9,-0.0929138578440469,1
0.5,4,1e-04,3,"ASC2_age",-0.4,-0.168320863854097,1
0.5,4,1e-04,3,"ASC2_income",0,-0.00678862715075493,1
0.5,4,1e-04,3,"ASC2_child",0,-0.123106078008921,1
0.5,4,1e-04,3,"ASC3_male",-0.7,-0.208797205553396,1
0.5,4,1e-04,3,"ASC3_age",0,-0.00492777111918007,1
0.5,4,1e-04,3,"ASC3_income",0,0.0531362039455321,1
0.5,4,1e-04,3,"ASC3_child",1,0.0824672111518841,1
0.5,4,1e-04,3,"prot25_male",0,-0.00909979116890948,1
0.5,4,1e-04,3,"prot25_age",0,0.0644586181020261,1
0.5,4,1e-04,3,"prot25_income",0,0.00944664774472617,1
0.5,4,1e-04,3,"prot25_child",0,0.0820159277767572,1
0.5,4,1e-04,3,"prot50_male",0.7,0.113645652813487,1
0.5,4,1e-04,3,"prot50_age",-0.2,-6.00158384421618e-06,0
0.5,4,1e-04,3,"prot50_income",-1,-0.236711559029461,1
0.5,4,1e-04,3,"prot50_child",-0.8,-0.0245085119069266,1
0.5,4,1e-04,3,"invasive_male",0,-3.52537125935036e-09,0
0.5,4,1e-04,3,"invasive_age",0,-9.12518206338532e-07,0
0.5,4,1e-04,3,"invasive_income",-1.2,-0.275013823562956,1
0.5,4,1e-04,3,"invasive_child",1,0.104184950906572,1
0.5,4,1e-04,4,"ASC2_male",0,-0.113397181978141,1
0.5,4,1e-04,4,"ASC2_age",-0.1,-0.0799957617584615,1
0.5,4,1e-04,4,"ASC2_income",0,-0.0177892789323443,1
0.5,4,1e-04,4,"ASC2_child",-0.6,-0.0594414129700497,1
0.5,4,1e-04,4,"ASC3_male",0,-0.118068066567944,1
0.5,4,1e-04,4,"ASC3_age",1,0.180610371437542,1
0.5,4,1e-04,4,"ASC3_income",0,-0.0289726689906085,1
0.5,4,1e-04,4,"ASC3_child",0,-0.0651010605771927,1
0.5,4,1e-04,4,"prot25_male",0,-1.38676407402314e-08,0
0.5,4,1e-04,4,"prot25_age",-0.5,-0.0991128769233262,1
0.5,4,1e-04,4,"prot25_income",0,0.0374167202523389,1
0.5,4,1e-04,4,"prot25_child",0,0.0651513321201618,1
0.5,4,1e-04,4,"prot50_male",0.1,0.0770937676739623,1
0.5,4,1e-04,4,"prot50_age",1,0.232359699311428,1
0.5,4,1e-04,4,"prot50_income",0,-5.90303958598387e-07,0
0.5,4,1e-04,4,"prot50_child",-1,-0.32395893155351,1
0.5,4,1e-04,4,"invasive_male",-1,-0.282095033183141,1
0.5,4,1e-04,4,"invasive_age",-0.9,-0.254076770073034,1
0.5,4,1e-04,4,"invasive_income",-0.3,-0.109057042005385,1
0.5,4,1e-04,4,"invasive_child",0,0.0764707911990162,1
0.5,4,1e-04,5,"ASC2_male",0,-0.0574822222145627,1
0.5,4,1e-04,5,"ASC2_age",0.7,0.120869550687269,1
0.5,4,1e-04,5,"ASC2_income",-0.4,-0.117617988368923,1
0.5,4,1e-04,5,"ASC2_child",-0.3,-1.28145289940847e-08,0
0.5,4,1e-04,5,"ASC3_male",0,-1.5687998484782e-08,0
0.5,4,1e-04,5,"ASC3_age",0,-0.036464534050208,1
0.5,4,1e-04,5,"ASC3_income",0.9,0.148623480519423,1
0.5,4,1e-04,5,"ASC3_child",-0.6,-0.140380638082057,1
0.5,4,1e-04,5,"prot25_male",0.9,0.26495271060819,1
0.5,4,1e-04,5,"prot25_age",0,-0.00558392126946134,1
0.5,4,1e-04,5,"prot25_income",-0.3,-6.27221943044059e-07,0
0.5,4,1e-04,5,"prot25_child",0,-4.68707749279288e-09,0
0.5,4,1e-04,5,"prot50_male",0.4,0.120853899970901,1
0.5,4,1e-04,5,"prot50_age",0,0.0299454970384503,1
0.5,4,1e-04,5,"prot50_income",0.5,0.149039740410366,1
0.5,4,1e-04,5,"prot50_child",0,-3.29887320505296e-08,0
0.5,4,1e-04,5,"invasive_male",0.7,0.150565326609624,1
0.5,4,1e-04,5,"invasive_age",0,-0.0248103532476143,1
0.5,4,1e-04,5,"invasive_income",0,-1.74310230371867e-05,0
0.5,4,1e-04,5,"invasive_child",0,0.0453577176777155,1
0.5,4,1e-04,6,"ASC2_male",0.4,-5.59843375287852e-09,0
0.5,4,1e-04,6,"ASC2_age",0.7,0.172108596700135,1
0.5,4,1e-04,6,"ASC2_income",0,-4.81630019606803e-09,0
0.5,4,1e-04,6,"ASC2_child",0,-0.0578670306897816,1
0.5,4,1e-04,6,"ASC3_male",0,-1.19158074639718e-08,0
0.5,4,1e-04,6,"ASC3_age",0,-0.0738576630860638,1
0.5,4,1e-04,6,"ASC3_income",0,-0.0229750255233103,1
0.5,4,1e-04,6,"ASC3_child",1.2,0.280934676262836,1
0.5,4,1e-04,6,"prot25_male",-0.4,-2.19930649613508e-08,0
0.5,4,1e-04,6,"prot25_age",-0.3,-0.0720552008057987,1
0.5,4,1e-04,6,"prot25_income",0,8.27382327049777e-09,0
0.5,4,1e-04,6,"prot25_child",0,0.0131126781636545,1
0.5,4,1e-04,6,"prot50_male",0,0.0268107179937093,1
0.5,4,1e-04,6,"prot50_age",-1.1,-0.176469949111679,1
0.5,4,1e-04,6,"prot50_income",-0.2,-0.0242845860127249,1
0.5,4,1e-04,6,"prot50_child",-0.2,-4.81998533507947e-08,0
0.5,4,1e-04,6,"invasive_male",0,1.11349560171771e-09,0
0.5,4,1e-04,6,"invasive_age",1,0.192297938041867,1
0.5,4,1e-04,6,"invasive_income",0,0.0207938748965634,1
0.5,4,1e-04,6,"invasive_child",0.9,0.0949648730859364,1
0.5,4,1e-04,7,"ASC2_male",0.8,0.157630951456837,1
0.5,4,1e-04,7,"ASC2_age",0,-7.76957559642705e-09,0
0.5,4,1e-04,7,"ASC2_income",0,-0.01515691556774,1
0.5,4,1e-04,7,"ASC2_child",1.2,0.359878721414202,1
0.5,4,1e-04,7,"ASC3_male",-0.7,-0.264993009843925,1
0.5,4,1e-04,7,"ASC3_age",0,0.0063672624943183,1
0.5,4,1e-04,7,"ASC3_income",0,1.47586642329187e-07,0
0.5,4,1e-04,7,"ASC3_child",-1,-0.116217116177685,1
0.5,4,1e-04,7,"prot25_male",1.2,0.32641235928749,1
0.5,4,1e-04,7,"prot25_age",0.8,0.178589100861704,1
0.5,4,1e-04,7,"prot25_income",0,0.00227699867659731,1
0.5,4,1e-04,7,"prot25_child",0.7,0.145672215834371,1
0.5,4,1e-04,7,"prot50_male",0,-2.95800827342987e-10,0
0.5,4,1e-04,7,"prot50_age",-0.4,-0.0617824640091067,1
0.5,4,1e-04,7,"prot50_income",0,-9.87288810720144e-08,0
0.5,4,1e-04,7,"prot50_child",0.6,0.181369482340889,1
0.5,4,1e-04,7,"invasive_male",0,-1.18067993779148e-08,0
0.5,4,1e-04,7,"invasive_age",0,-1.25433561318852e-09,0
0.5,4,1e-04,7,"invasive_income",1.1,0.236715344699663,1
0.5,4,1e-04,7,"invasive_child",0,2.5489246531559e-09,0
0.5,4,1e-04,8,"ASC2_male",0,-1.55349145050361e-08,0
0.5,4,1e-04,8,"ASC2_age",-1.2,-0.317687078792636,1
0.5,4,1e-04,8,"ASC2_income",0,-7.56289667855845e-09,0
0.5,4,1e-04,8,"ASC2_child",0,-5.50937328282423e-09,0
0.5,4,1e-04,8,"ASC3_male",-0.3,2.54802263360904e-07,0
0.5,4,1e-04,8,"ASC3_age",0.9,0.122363946092537,1
0.5,4,1e-04,8,"ASC3_income",0,4.78515826858037e-08,0
0.5,4,1e-04,8,"ASC3_child",1.2,0.206473854255594,1
0.5,4,1e-04,8,"prot25_male",0,0.0865505068605336,1
0.5,4,1e-04,8,"prot25_age",-0.2,-0.054436315887782,1
0.5,4,1e-04,8,"prot25_income",0,-4.87104180548674e-09,0
0.5,4,1e-04,8,"prot25_child",1.1,0.290066696646062,1
0.5,4,1e-04,8,"prot50_male",1.1,0.28276454589252,1
0.5,4,1e-04,8,"prot50_age",0,0.0346291108603102,1
0.5,4,1e-04,8,"prot50_income",-0.2,-0.0500808796167437,1
0.5,4,1e-04,8,"prot50_child",0,-1.36433474401921e-08,0
0.5,4,1e-04,8,"invasive_male",0,0.0130705384455311,1
0.5,4,1e-04,8,"invasive_age",0.7,0.159947892698129,1
0.5,4,1e-04,8,"invasive_income",0.3,0.0367145691826483,1
0.5,4,1e-04,8,"invasive_child",0,-9.25089795498013e-09,0
0.5,4,1e-04,9,"ASC2_male",1,0.0928143671682161,1
0.5,4,1e-04,9,"ASC2_age",0,0.0275911648337411,1
0.5,4,1e-04,9,"ASC2_income",0,-1.39544633068772e-06,0
0.5,4,1e-04,9,"ASC2_child",-1.2,-0.2879965809417,1
0.5,4,1e-04,9,"ASC3_male",0.9,4.36795005640716e-08,0
0.5,4,1e-04,9,"ASC3_age",-0.6,-0.11335152360491,1
0.5,4,1e-04,9,"ASC3_income",0,0.00142119927439039,1
0.5,4,1e-04,9,"ASC3_child",-0.9,-0.164580243624606,1
0.5,4,1e-04,9,"prot25_male",-0.3,-0.0930799590471823,1
0.5,4,1e-04,9,"prot25_age",0,-0.0351724603551662,1
0.5,4,1e-04,9,"prot25_income",0,-0.0318078466391071,1
0.5,4,1e-04,9,"prot25_child",0,-0.0533293664241989,1
0.5,4,1e-04,9,"prot50_male",-0.2,0.0542078635830735,1
0.5,4,1e-04,9,"prot50_age",0.6,0.168606454860563,1
0.5,4,1e-04,9,"prot50_income",-0.7,-0.127575525958989,1
0.5,4,1e-04,9,"prot50_child",0,0.00780801428075026,1
0.5,4,1e-04,9,"invasive_male",0,-0.0797850573041538,1
0.5,4,1e-04,9,"invasive_age",0,-1.07732422727416e-08,0
0.5,4,1e-04,9,"invasive_income",-0.7,-0.156137488225754,1
0.5,4,1e-04,9,"invasive_child",0,1.04302345424943e-05,0
0.5,4,1e-04,10,"ASC2_male",0.9,0.172914478097781,1
0.5,4,1e-04,10,"ASC2_age",0,0.0428725227126796,1
0.5,4,1e-04,10,"ASC2_income",1.2,0.330531978648591,1
0.5,4,1e-04,10,"ASC2_child",-0.8,-0.0688197679119493,1
0.5,4,1e-04,10,"ASC3_male",0.4,1.64850010519594e-10,0
0.5,4,1e-04,10,"ASC3_age",-0.4,-0.0680789683980917,1
0.5,4,1e-04,10,"ASC3_income",0,-1.55262902131541e-08,0
0.5,4,1e-04,10,"ASC3_child",0,0.0664594549331093,1
0.5,4,1e-04,10,"prot25_male",1,0.173463085944577,1
0.5,4,1e-04,10,"prot25_age",0,-0.0215342883388817,1
0.5,4,1e-04,10,"prot25_income",0,-1.47679544513668e-08,0
0.5,4,1e-04,10,"prot25_child",0,-1.37994659052215e-09,0
0.5,4,1e-04,10,"prot50_male",0.4,0.00866500808132719,1
0.5,4,1e-04,10,"prot50_age",0,-7.08367177606491e-09,0
0.5,4,1e-04,10,"prot50_income",0,1.61442393139753e-07,0
0.5,4,1e-04,10,"prot50_child",0.7,0.164912179823025,1
0.5,4,1e-04,10,"invasive_male",0,-4.47708998097272e-08,0
0.5,4,1e-04,10,"invasive_age",0.6,0.108995422620877,1
0.5,4,1e-04,10,"invasive_income",0,-2.19067718374795e-08,0
0.5,4,1e-04,10,"invasive_child",-0.7,-0.162997097929188,1
0.5,4,1e-04,11,"ASC2_male",1.1,0.150305616124015,1
0.5,4,1e-04,11,"ASC2_age",-0.5,-0.0424516477248273,1
0.5,4,1e-04,11,"ASC2_income",0,0.0137105656859914,1
0.5,4,1e-04,11,"ASC2_child",-0.5,-0.0823631608136933,1
0.5,4,1e-04,11,"ASC3_male",0,-0.088165744716262,1
0.5,4,1e-04,11,"ASC3_age",0,0.0671913669844588,1
0.5,4,1e-04,11,"ASC3_income",-0.7,-0.205583720922869,1
0.5,4,1e-04,11,"ASC3_child",0,-1.55927227347314e-08,0
0.5,4,1e-04,11,"prot25_male",0,0.0857053281664948,1
0.5,4,1e-04,11,"prot25_age",0.7,0.0911695695148654,1
0.5,4,1e-04,11,"prot25_income",0,-7.82394407985327e-09,0
0.5,4,1e-04,11,"prot25_child",0,-2.66966450505273e-08,0
0.5,4,1e-04,11,"prot50_male",-1,-0.106329712876761,1
0.5,4,1e-04,11,"prot50_age",0.7,0.0733426217972523,1
0.5,4,1e-04,11,"prot50_income",0.1,-5.0464889212923e-09,0
0.5,4,1e-04,11,"prot50_child",1.2,0.305587867907848,1
0.5,4,1e-04,11,"invasive_male",0,-4.16482365988616e-09,0
0.5,4,1e-04,11,"invasive_age",0,-0.0363910132162724,1
0.5,4,1e-04,11,"invasive_income",-0.2,-0.0705596900413388,1
0.5,4,1e-04,11,"invasive_child",0,-2.23699231530996e-09,0
0.5,4,1e-04,12,"ASC2_male",0,-1.23299931623738e-09,0
0.5,4,1e-04,12,"ASC2_age",0.8,0.162184456647475,1
0.5,4,1e-04,12,"ASC2_income",0,-4.8785360251292e-09,0
0.5,4,1e-04,12,"ASC2_child",0,3.05570158436325e-07,0
0.5,4,1e-04,12,"ASC3_male",0.6,0.211513791439372,1
0.5,4,1e-04,12,"ASC3_age",0.2,-2.96276687094604e-06,0
0.5,4,1e-04,12,"ASC3_income",0,2.21984664570131e-09,0
0.5,4,1e-04,12,"ASC3_child",0,0.0397837023323618,1
0.5,4,1e-04,12,"prot25_male",0,0.00029354533049919,1
0.5,4,1e-04,12,"prot25_age",-0.9,-0.163368407043542,1
0.5,4,1e-04,12,"prot25_income",0,-1.01699847696194e-06,0
0.5,4,1e-04,12,"prot25_child",0.2,2.07569106372978e-07,0
0.5,4,1e-04,12,"prot50_male",-0.7,-0.0176600387232356,1
0.5,4,1e-04,12,"prot50_age",-0.6,-0.0224986556847601,1
0.5,4,1e-04,12,"prot50_income",0,4.51745781792926e-07,0
0.5,4,1e-04,12,"prot50_child",0,1.43041777743813e-06,0
0.5,4,1e-04,12,"invasive_male",-0.7,-1.34118814110416e-07,0
0.5,4,1e-04,12,"invasive_age",-1.2,-0.259599426236199,1
0.5,4,1e-04,12,"invasive_income",-1.1,-0.228722976119032,1
0.5,4,1e-04,12,"invasive_child",0,1.14436429985245e-07,0
0.5,4,1e-04,13,"ASC2_male",-0.7,-0.120936582717087,1
0.5,4,1e-04,13,"ASC2_age",-0.3,-0.0910823929639382,1
