"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1.75,1e-04,1,"ASC2_male",0.9,0.106103442001183,1
1,1.75,1e-04,1,"ASC2_age",0.3,0.190050888192063,1
1,1.75,1e-04,1,"ASC2_income",0,0.0710669343473728,1
1,1.75,1e-04,1,"ASC2_child",0,0.162140173908001,1
1,1.75,1e-04,1,"ASC3_male",-1.1,-0.959661354879122,1
1,1.75,1e-04,1,"ASC3_age",0,0.158774382657665,1
1,1.75,1e-04,1,"ASC3_income",0.8,0.526337532581546,1
1,1.75,1e-04,1,"ASC3_child",0,0.398865652413316,1
1,1.75,1e-04,1,"prot25_male",1.2,0.850093682881554,1
1,1.75,1e-04,1,"prot25_age",0.7,0.481474376614554,1
1,1.75,1e-04,1,"prot25_income",0,-0.0466332496951344,1
1,1.75,1e-04,1,"prot25_child",1.1,0.732811771495004,1
1,1.75,1e-04,1,"prot50_male",0,0.158779410124085,1
1,1.75,1e-04,1,"prot50_age",0,0.0813412152262125,1
1,1.75,1e-04,1,"prot50_income",-1.2,-0.765486660881175,1
1,1.75,1e-04,1,"prot50_child",1.1,0.710544708264291,1
1,1.75,1e-04,1,"invasive_male",0,-0.20987715818838,1
1,1.75,1e-04,1,"invasive_age",-0.6,-0.270032714777065,1
1,1.75,1e-04,1,"invasive_income",0,-0.0756664507246382,1
1,1.75,1e-04,1,"invasive_child",0,0.313042743724353,1
1,1.75,1e-04,2,"ASC2_male",0,-0.0700658055097356,1
1,1.75,1e-04,2,"ASC2_age",0.1,-0.016933397071081,1
1,1.75,1e-04,2,"ASC2_income",0.7,0.369612492652632,1
1,1.75,1e-04,2,"ASC2_child",-0.4,-0.265484018128082,1
1,1.75,1e-04,2,"ASC3_male",0,0.022960132962568,1
1,1.75,1e-04,2,"ASC3_age",0.4,0.0363792639300272,1
1,1.75,1e-04,2,"ASC3_income",-0.8,-0.441296561554097,1
1,1.75,1e-04,2,"ASC3_child",0,-0.12974666615418,1
1,1.75,1e-04,2,"prot25_male",0.5,0.406023812362996,1
1,1.75,1e-04,2,"prot25_age",0.8,0.568293819923386,1
1,1.75,1e-04,2,"prot25_income",0,0.0868189490917866,1
1,1.75,1e-04,2,"prot25_child",0,-0.0241403350246854,1
1,1.75,1e-04,2,"prot50_male",0,-0.101486390822141,1
1,1.75,1e-04,2,"prot50_age",0,0.175641813912785,1
1,1.75,1e-04,2,"prot50_income",0,0.0349220577287243,1
1,1.75,1e-04,2,"prot50_child",0,0.0653185810558437,1
1,1.75,1e-04,2,"invasive_male",1,0.386927439568148,1
1,1.75,1e-04,2,"invasive_age",-0.1,-0.165734546555494,1
1,1.75,1e-04,2,"invasive_income",0,0.0619910370099168,1
1,1.75,1e-04,2,"invasive_child",-0.6,-0.533044734471425,1
1,1.75,1e-04,3,"ASC2_male",-0.9,-0.318607371788037,1
1,1.75,1e-04,3,"ASC2_age",-0.4,-0.295910431490432,1
1,1.75,1e-04,3,"ASC2_income",0,-0.155352201215958,1
1,1.75,1e-04,3,"ASC2_child",0,-0.191128529053535,1
1,1.75,1e-04,3,"ASC3_male",-0.7,-0.355674935196331,1
1,1.75,1e-04,3,"ASC3_age",0,-0.02909624540225,1
1,1.75,1e-04,3,"ASC3_income",0,-0.150621636140492,1
1,1.75,1e-04,3,"ASC3_child",1,0.61813128907988,1
1,1.75,1e-04,3,"prot25_male",0,0.0400075148960999,1
1,1.75,1e-04,3,"prot25_age",0,0.0913400092487847,1
1,1.75,1e-04,3,"prot25_income",0,0.147851703693579,1
1,1.75,1e-04,3,"prot25_child",0,0.0793578110186183,1
1,1.75,1e-04,3,"prot50_male",0.7,0.395085060908662,1
1,1.75,1e-04,3,"prot50_age",-0.2,0.0334244377895934,1
1,1.75,1e-04,3,"prot50_income",-1,-0.575469394756393,1
1,1.75,1e-04,3,"prot50_child",-0.8,-0.167014790790575,1
1,1.75,1e-04,3,"invasive_male",0,0.089897057173628,1
1,1.75,1e-04,3,"invasive_age",0,0.0727145181483282,1
1,1.75,1e-04,3,"invasive_income",-1.2,-0.741528076221011,1
1,1.75,1e-04,3,"invasive_child",1,0.507582745799243,1
1,1.75,1e-04,4,"ASC2_male",0,0.42904936909292,1
1,1.75,1e-04,4,"ASC2_age",-0.1,0.201257439196215,1
1,1.75,1e-04,4,"ASC2_income",0,0.121489323469445,1
1,1.75,1e-04,4,"ASC2_child",-0.6,-0.420249063347165,1
1,1.75,1e-04,4,"ASC3_male",0,0.159502538566682,1
1,1.75,1e-04,4,"ASC3_age",1,0.765886404395055,1
1,1.75,1e-04,4,"ASC3_income",0,0.181977583915104,1
1,1.75,1e-04,4,"ASC3_child",0,0.212951966195183,1
1,1.75,1e-04,4,"prot25_male",0,0.0202931154531831,1
1,1.75,1e-04,4,"prot25_age",-0.5,-0.363658452899257,1
1,1.75,1e-04,4,"prot25_income",0,-0.199096821339409,1
1,1.75,1e-04,4,"prot25_child",0,-0.0306300122037213,1
1,1.75,1e-04,4,"prot50_male",0.1,0.0713794757526578,1
1,1.75,1e-04,4,"prot50_age",1,0.707279322925983,1
1,1.75,1e-04,4,"prot50_income",0,-0.124097043264035,1
1,1.75,1e-04,4,"prot50_child",-1,-0.572280057443578,1
1,1.75,1e-04,4,"invasive_male",-1,-0.537991076090578,1
1,1.75,1e-04,4,"invasive_age",-0.9,-0.418842861038039,1
1,1.75,1e-04,4,"invasive_income",-0.3,-0.237979745102383,1
1,1.75,1e-04,4,"invasive_child",0,-0.0827615601992047,1
1,1.75,1e-04,5,"ASC2_male",0,0.0299708123174526,1
1,1.75,1e-04,5,"ASC2_age",0.7,0.572759997319152,1
1,1.75,1e-04,5,"ASC2_income",-0.4,-0.467440823003496,1
1,1.75,1e-04,5,"ASC2_child",-0.3,0.0223353114671613,1
1,1.75,1e-04,5,"ASC3_male",0,-0.0215556453099368,1
1,1.75,1e-04,5,"ASC3_age",0,0.138601117849166,1
1,1.75,1e-04,5,"ASC3_income",0.9,0.376960843802378,1
1,1.75,1e-04,5,"ASC3_child",-0.6,-0.212571438769315,1
1,1.75,1e-04,5,"prot25_male",0.9,0.719936434091322,1
1,1.75,1e-04,5,"prot25_age",0,-0.0665280310116201,1
1,1.75,1e-04,5,"prot25_income",-0.3,-0.0371814141964601,1
1,1.75,1e-04,5,"prot25_child",0,-0.00290328889390084,1
1,1.75,1e-04,5,"prot50_male",0.4,0.324547025806875,1
1,1.75,1e-04,5,"prot50_age",0,-0.0660108969403877,1
1,1.75,1e-04,5,"prot50_income",0.5,0.52891876751715,1
1,1.75,1e-04,5,"prot50_child",0,-0.0520782244923368,1
1,1.75,1e-04,5,"invasive_male",0.7,0.552150987711181,1
1,1.75,1e-04,5,"invasive_age",0,0.0555298485210569,1
1,1.75,1e-04,5,"invasive_income",0,-0.0368865183129124,1
1,1.75,1e-04,5,"invasive_child",0,-0.151994123668231,1
1,1.75,1e-04,6,"ASC2_male",0.4,0.400900174336574,1
1,1.75,1e-04,6,"ASC2_age",0.7,0.398170950674444,1
1,1.75,1e-04,6,"ASC2_income",0,-0.208026143646951,1
1,1.75,1e-04,6,"ASC2_child",0,-0.094692961349252,1
1,1.75,1e-04,6,"ASC3_male",0,0.103657564808396,1
1,1.75,1e-04,6,"ASC3_age",0,-0.187170759980961,1
1,1.75,1e-04,6,"ASC3_income",0,-0.22449492430381,1
1,1.75,1e-04,6,"ASC3_child",1.2,0.74144125627049,1
1,1.75,1e-04,6,"prot25_male",-0.4,-0.53971536299181,1
1,1.75,1e-04,6,"prot25_age",-0.3,0.118634350133316,1
1,1.75,1e-04,6,"prot25_income",0,0.0619499637038623,1
1,1.75,1e-04,6,"prot25_child",0,0.336041424834831,1
1,1.75,1e-04,6,"prot50_male",0,-0.214137403886917,1
1,1.75,1e-04,6,"prot50_age",-1.1,-0.580248380127367,1
1,1.75,1e-04,6,"prot50_income",-0.2,-0.000238243206856317,1
1,1.75,1e-04,6,"prot50_child",-0.2,-0.169424151051805,1
1,1.75,1e-04,6,"invasive_male",0,0.0821136756929588,1
1,1.75,1e-04,6,"invasive_age",1,0.632467222665556,1
1,1.75,1e-04,6,"invasive_income",0,-0.0607687745908337,1
1,1.75,1e-04,6,"invasive_child",0.9,0.550884116268468,1
1,1.75,1e-04,7,"ASC2_male",0.8,0.369768476208577,1
1,1.75,1e-04,7,"ASC2_age",0,0.0564590753456811,1
1,1.75,1e-04,7,"ASC2_income",0,0.102599562878148,1
1,1.75,1e-04,7,"ASC2_child",1.2,1.11559636680734,1
1,1.75,1e-04,7,"ASC3_male",-0.7,-0.564202555895837,1
1,1.75,1e-04,7,"ASC3_age",0,0.019601537743859,1
1,1.75,1e-04,7,"ASC3_income",0,0.0360751790443637,1
1,1.75,1e-04,7,"ASC3_child",-1,-0.205529735491188,1
1,1.75,1e-04,7,"prot25_male",1.2,0.893016408394726,1
1,1.75,1e-04,7,"prot25_age",0.8,0.417759218206006,1
1,1.75,1e-04,7,"prot25_income",0,-0.118895080248124,1
1,1.75,1e-04,7,"prot25_child",0.7,0.11484120155086,1
1,1.75,1e-04,7,"prot50_male",0,0.160728671695366,1
1,1.75,1e-04,7,"prot50_age",-0.4,-0.225173868207995,1
1,1.75,1e-04,7,"prot50_income",0,-0.0026620529363707,1
1,1.75,1e-04,7,"prot50_child",0.6,0.106080162629063,1
1,1.75,1e-04,7,"invasive_male",0,0.0249540349157519,1
1,1.75,1e-04,7,"invasive_age",0,-0.064451062225395,1
1,1.75,1e-04,7,"invasive_income",1.1,0.725505617129421,1
1,1.75,1e-04,7,"invasive_child",0,0.200200179383758,1
1,1.75,1e-04,8,"ASC2_male",0,0.178021670255162,1
1,1.75,1e-04,8,"ASC2_age",-1.2,-0.436093297224952,1
1,1.75,1e-04,8,"ASC2_income",0,0.0852384212726953,1
1,1.75,1e-04,8,"ASC2_child",0,0.065543119005968,1
1,1.75,1e-04,8,"ASC3_male",-0.3,0.100568518839481,1
1,1.75,1e-04,8,"ASC3_age",0.9,0.633187694809595,1
1,1.75,1e-04,8,"ASC3_income",0,0.128246416111326,1
1,1.75,1e-04,8,"ASC3_child",1.2,0.575753702550284,1
1,1.75,1e-04,8,"prot25_male",0,-0.235000508330672,1
1,1.75,1e-04,8,"prot25_age",-0.2,-0.246811063278314,1
1,1.75,1e-04,8,"prot25_income",0,-0.0307196350849949,1
1,1.75,1e-04,8,"prot25_child",1.1,0.55934215025554,1
1,1.75,1e-04,8,"prot50_male",1.1,0.455038011483127,1
1,1.75,1e-04,8,"prot50_age",0,-0.161788506145297,1
1,1.75,1e-04,8,"prot50_income",-0.2,-0.16680164223692,1
1,1.75,1e-04,8,"prot50_child",0,0.150247226593994,1
1,1.75,1e-04,8,"invasive_male",0,0.481291865510816,1
1,1.75,1e-04,8,"invasive_age",0.7,0.468404355968285,1
1,1.75,1e-04,8,"invasive_income",0.3,0.333988434791282,1
1,1.75,1e-04,8,"invasive_child",0,0.00233869493206933,1
1,1.75,1e-04,9,"ASC2_male",1,0.379173437868713,1
1,1.75,1e-04,9,"ASC2_age",0,0.0910286454714823,1
1,1.75,1e-04,9,"ASC2_income",0,-0.00465585656081259,1
1,1.75,1e-04,9,"ASC2_child",-1.2,-0.55591149823009,1
1,1.75,1e-04,9,"ASC3_male",0.9,0.262073702718208,1
1,1.75,1e-04,9,"ASC3_age",-0.6,-0.220285960818869,1
1,1.75,1e-04,9,"ASC3_income",0,0.0559821963047074,1
1,1.75,1e-04,9,"ASC3_child",-0.9,-0.150202001737378,1
1,1.75,1e-04,9,"prot25_male",-0.3,-0.105773888410078,1
1,1.75,1e-04,9,"prot25_age",0,0.159945865794704,1
1,1.75,1e-04,9,"prot25_income",0,-0.106118014320782,1
1,1.75,1e-04,9,"prot25_child",0,0.127971123662077,1
1,1.75,1e-04,9,"prot50_male",-0.2,-0.117958187834371,1
1,1.75,1e-04,9,"prot50_age",0.6,0.403338651553195,1
1,1.75,1e-04,9,"prot50_income",-0.7,-0.456470721494669,1
1,1.75,1e-04,9,"prot50_child",0,0.099401315715295,1
1,1.75,1e-04,9,"invasive_male",0,0.118358764605094,1
1,1.75,1e-04,9,"invasive_age",0,0.012195509183528,1
1,1.75,1e-04,9,"invasive_income",-0.7,-0.388695220745691,1
1,1.75,1e-04,9,"invasive_child",0,0.187602418760929,1
1,1.75,1e-04,10,"ASC2_male",0.9,0.467058106104099,1
1,1.75,1e-04,10,"ASC2_age",0,-0.00198268803265258,1
1,1.75,1e-04,10,"ASC2_income",1.2,0.527847884998261,1
1,1.75,1e-04,10,"ASC2_child",-0.8,-0.33260692087887,1
1,1.75,1e-04,10,"ASC3_male",0.4,0.21087616890213,1
1,1.75,1e-04,10,"ASC3_age",-0.4,-0.260754085856101,1
