"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1e-04,1,"ASC2_male",0,0.763379813781301,1
1,1e-04,1,"ASC2_age",0.6,0.988927177962907,1
1,1e-04,1,"ASC2_income",0,-0.323938922566293,1
1,1e-04,1,"ASC2_child",0,1.32516704811034,1
1,1e-04,1,"ASC3_male",0,0.455711717406442,1
1,1e-04,1,"ASC3_age",-1,-0.700944644504048,1
1,1e-04,1,"ASC3_income",0,-0.108195089973018,1
1,1e-04,1,"ASC3_child",0.2,1.27490332254973,1
1,1e-04,1,"prot25_male",0,0.0639775032439728,1
1,1e-04,1,"prot25_age",-1,-1.47517969731908,1
1,1e-04,1,"prot25_income",0,0.270759755034877,1
1,1e-04,1,"prot25_child",1.1,0.865096426919531,1
1,1e-04,1,"prot50_male",-0.2,-0.00734609747315054,1
1,1e-04,1,"prot50_age",0.5,0.0339103491528253,1
1,1e-04,1,"prot50_income",0.6,1.41245111320958,1
1,1e-04,1,"prot50_child",0,-0.696888268324978,1
1,1e-04,1,"invasive_male",-0.2,0.709947698330665,1
1,1e-04,1,"invasive_age",0,0.0933794894971569,1
1,1e-04,1,"invasive_income",-0.3,0.314637672636244,1
1,1e-04,1,"invasive_child",0,0.365077064764138,1
1,1e-04,2,"ASC2_male",0.2,0.159250024586345,1
1,1e-04,2,"ASC2_age",0,-0.0654954035459337,1
1,1e-04,2,"ASC2_income",0.2,0.223470976706487,1
1,1e-04,2,"ASC2_child",0,0.0453411316560547,1
1,1e-04,2,"ASC3_male",-0.2,-0.268589981445768,1
1,1e-04,2,"ASC3_age",0,-0.128789472333954,1
1,1e-04,2,"ASC3_income",0.9,0.701679249788976,1
1,1e-04,2,"ASC3_child",0,-0.539921071740468,1
1,1e-04,2,"prot25_male",0,0.538182431510516,1
1,1e-04,2,"prot25_age",-0.4,-0.655080014484402,1
1,1e-04,2,"prot25_income",0,-0.43340505371293,1
1,1e-04,2,"prot25_child",-0.9,-0.695956894182519,1
1,1e-04,2,"prot50_male",0,0.41282974187425,1
1,1e-04,2,"prot50_age",-1,-0.72685809978085,1
1,1e-04,2,"prot50_income",0,-0.46197233200317,1
1,1e-04,2,"prot50_child",0,0.327799957180453,1
1,1e-04,2,"invasive_male",0.7,1.00112964396893,1
1,1e-04,2,"invasive_age",0,0.351248698284429,1
1,1e-04,2,"invasive_income",-0.2,-0.285617637599611,1
1,1e-04,2,"invasive_child",-1,-1.32512743617301,1
1,1e-04,3,"ASC2_male",0,0.103676512590672,1
1,1e-04,3,"ASC2_age",0.4,0.98531722562621,1
1,1e-04,3,"ASC2_income",-0.7,-0.718077913746696,1
1,1e-04,3,"ASC2_child",0,-0.108260663356762,1
1,1e-04,3,"ASC3_male",0,0.183139395546381,1
1,1e-04,3,"ASC3_age",0,0.690450597190097,1
1,1e-04,3,"ASC3_income",0,-0.0432915043230528,1
1,1e-04,3,"ASC3_child",0,0.355860276971321,1
1,1e-04,3,"prot25_male",0.3,-0.0461262766120178,1
1,1e-04,3,"prot25_age",-0.9,-1.43548268222083,1
1,1e-04,3,"prot25_income",0,0.0468766154871253,1
1,1e-04,3,"prot25_child",-0.3,-0.579554780298119,1
1,1e-04,3,"prot50_male",0,-0.142584087788922,1
1,1e-04,3,"prot50_age",0,-0.182091666719217,1
1,1e-04,3,"prot50_income",0.2,-0.031821271566897,1
1,1e-04,3,"prot50_child",0,-0.238936979405242,1
1,1e-04,3,"invasive_male",-0.4,-0.0119167265061645,1
1,1e-04,3,"invasive_age",1,1.32349444696602,1
1,1e-04,3,"invasive_income",1.1,1.06595511287999,1
1,1e-04,3,"invasive_child",1,0.620908952230989,1
1,1e-04,4,"ASC2_male",0,-0.0311163489290765,1
1,1e-04,4,"ASC2_age",0.7,1.06430564351596,1
1,1e-04,4,"ASC2_income",0.6,0.98474319966953,1
1,1e-04,4,"ASC2_child",1,1.05621297924642,1
1,1e-04,4,"ASC3_male",0,-0.205230514517529,1
1,1e-04,4,"ASC3_age",0,0.510963313476584,1
1,1e-04,4,"ASC3_income",0,0.398984271413683,1
1,1e-04,4,"ASC3_child",-1.2,-1.72789317720783,1
1,1e-04,4,"prot25_male",0,-0.296603840751324,1
1,1e-04,4,"prot25_age",0,-0.0381982003026418,1
1,1e-04,4,"prot25_income",0.6,-0.00187882815985349,1
1,1e-04,4,"prot25_child",-0.2,0.347901787053031,1
1,1e-04,4,"prot50_male",0,-0.353988896187691,1
1,1e-04,4,"prot50_age",0,-0.0377210377833936,1
1,1e-04,4,"prot50_income",0.3,-0.213094934599407,1
1,1e-04,4,"prot50_child",0,-0.227602918106438,1
1,1e-04,4,"invasive_male",-0.5,-0.783811199766699,1
1,1e-04,4,"invasive_age",-0.2,0.0358100246186538,1
1,1e-04,4,"invasive_income",-0.6,-0.446411192423113,1
1,1e-04,4,"invasive_child",0,-0.549418602949993,1
1,1e-04,5,"ASC2_male",0,0.0170628379520427,1
1,1e-04,5,"ASC2_age",0,-0.297437952210663,1
1,1e-04,5,"ASC2_income",-0.3,-0.785233152131454,1
1,1e-04,5,"ASC2_child",0,-0.193461943882745,1
1,1e-04,5,"ASC3_male",0.7,1.12936675995134,1
1,1e-04,5,"ASC3_age",0,-0.247147424715253,1
1,1e-04,5,"ASC3_income",0,-0.489138655506955,1
1,1e-04,5,"ASC3_child",0.3,0.605606444869714,1
1,1e-04,5,"prot25_male",0.5,0.106415169701807,1
