"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-04,1,"ASC2_male",0.9,0.658691839331173,1
0.5,1e-04,1,"ASC2_age",0.3,0.512077408809971,1
0.5,1e-04,1,"ASC2_income",0,-0.450027176091704,1
0.5,1e-04,1,"ASC2_child",0,-1.09857054669597,1
0.5,1e-04,1,"ASC3_male",-1.1,-1.13091777003326,1
0.5,1e-04,1,"ASC3_age",0,0.0415498918124508,1
0.5,1e-04,1,"ASC3_income",0.8,0.13294198884658,1
0.5,1e-04,1,"ASC3_child",0,-1.49072820590716,1
0.5,1e-04,1,"prot25_male",1.2,1.46277437121266,1
0.5,1e-04,1,"prot25_age",0.7,0.767893007036624,1
0.5,1e-04,1,"prot25_income",0,0.516908757641531,1
0.5,1e-04,1,"prot25_child",1.1,1.12321116740584,1
0.5,1e-04,1,"prot50_male",0,0.619686189125286,1
0.5,1e-04,1,"prot50_age",0,-0.0979178825520792,1
0.5,1e-04,1,"prot50_income",-1.2,-0.49312545540927,1
0.5,1e-04,1,"prot50_child",1.1,1.12010117153918,1
0.5,1e-04,1,"invasive_male",0,0.540806698977471,1
0.5,1e-04,1,"invasive_age",-0.6,-0.768649789725061,1
0.5,1e-04,1,"invasive_income",0,0.121471180818724,1
0.5,1e-04,1,"invasive_child",0,-0.877140390190941,1
0.5,1e-04,2,"ASC2_male",0,0.0123597490829319,1
0.5,1e-04,2,"ASC2_age",0.1,-0.171662003876688,1
0.5,1e-04,2,"ASC2_income",0.7,0.885112983351999,1
0.5,1e-04,2,"ASC2_child",-0.4,-0.717200728863385,1
0.5,1e-04,2,"ASC3_male",0,0.444124935767944,1
0.5,1e-04,2,"ASC3_age",0.4,-0.0476785688552177,1
0.5,1e-04,2,"ASC3_income",-0.8,-0.54948885577262,1
0.5,1e-04,2,"ASC3_child",0,-0.538706290640384,1
0.5,1e-04,2,"prot25_male",0.5,0.930850586642358,1
0.5,1e-04,2,"prot25_age",0.8,0.91523977959389,1
0.5,1e-04,2,"prot25_income",0,-0.492919807024042,1
0.5,1e-04,2,"prot25_child",0,-0.258014856397995,1
0.5,1e-04,2,"prot50_male",0,-0.236198508820085,1
0.5,1e-04,2,"prot50_age",0,0.0660878775760882,1
0.5,1e-04,2,"prot50_income",0,-0.508028023792083,1
0.5,1e-04,2,"prot50_child",0,-0.270874597045281,1
0.5,1e-04,2,"invasive_male",1,0.707702276953089,1
0.5,1e-04,2,"invasive_age",-0.1,-0.0966628130345458,1
0.5,1e-04,2,"invasive_income",0,-0.0609845120476607,1
0.5,1e-04,2,"invasive_child",-0.6,-0.625346186796685,1
0.5,1e-04,3,"ASC2_male",-0.9,-1.12727378454412,1
0.5,1e-04,3,"ASC2_age",-0.4,-0.464343016002388,1
0.5,1e-04,3,"ASC2_income",0,-0.275232917249966,1
0.5,1e-04,3,"ASC2_child",0,-0.551218372952477,1
0.5,1e-04,3,"ASC3_male",-0.7,-1.21519389528322,1
0.5,1e-04,3,"ASC3_age",0,-0.109736773575016,1
0.5,1e-04,3,"ASC3_income",0,-0.189202511194049,1
0.5,1e-04,3,"ASC3_child",1,0.963909961160736,1
0.5,1e-04,3,"prot25_male",0,0.829440491083401,1
0.5,1e-04,3,"prot25_age",0,0.137545510993466,1
0.5,1e-04,3,"prot25_income",0,0.269811614116909,1
0.5,1e-04,3,"prot25_child",0,-0.165909308744617,1
0.5,1e-04,3,"prot50_male",0.7,1.23466981242356,1
0.5,1e-04,3,"prot50_age",-0.2,-0.142793987414619,1
0.5,1e-04,3,"prot50_income",-1,-1.13029835587338,1
0.5,1e-04,3,"prot50_child",-0.8,-1.02523936564109,1
0.5,1e-04,3,"invasive_male",0,0.124931746529598,1
0.5,1e-04,3,"invasive_age",0,0.179333236420295,1
0.5,1e-04,3,"invasive_income",-1.2,-1.50082526176069,1
0.5,1e-04,3,"invasive_child",1,0.919113965478127,1
0.5,1e-04,4,"ASC2_male",0,0.926648144850501,1
0.5,1e-04,4,"ASC2_age",-0.1,-0.460694006128537,1
0.5,1e-04,4,"ASC2_income",0,0.106777721042456,1
0.5,1e-04,4,"ASC2_child",-0.6,-2.14067880974648,1
0.5,1e-04,4,"ASC3_male",0,0.241953355525024,1
0.5,1e-04,4,"ASC3_age",1,1.11498381649163,1
0.5,1e-04,4,"ASC3_income",0,-0.585569279322251,1
0.5,1e-04,4,"ASC3_child",0,-1.12666525897217,1
0.5,1e-04,4,"prot25_male",0,-1.28472709646987,1
0.5,1e-04,4,"prot25_age",-0.5,-0.492880699170713,1
0.5,1e-04,4,"prot25_income",0,0.0778899023801666,1
0.5,1e-04,4,"prot25_child",0,0.71830111119746,1
0.5,1e-04,4,"prot50_male",0.1,-0.852157462200257,1
0.5,1e-04,4,"prot50_age",1,1.63354667072312,1
