"ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
-0.164330445709545,-0.200686422856985,0.263072965628446,0.763862234097327,0.431674339674663,-0.723925216417539
-0.265037796470912,-0.205977102679992,0.254001747020309,0.878107338084124,0.904114617282308,-0.608537449110781
-0.342836756895007,-0.204616450935502,0.279554894615829,0.572767279320142,0.745811296443187,-0.684523574294697
-0.416022578522665,-0.205409242495447,0.264088797526856,0.689815367852342,0.29910351554899,-0.342510326620153
-0.539821817079136,-0.202819609797048,0.246842891877031,0.825684421569134,0.398217660211932,-0.72283711721077
-0.162663290964944,-0.196293834458105,0.252525956971759,0.613265338139475,0.395146922339229,-0.229987716221339
-0.404417026002578,-0.207020529159743,0.258289993012481,0.760831047093264,0.571805950629098,-0.639619415914295
-0.3193067408802,-0.183545006615649,0.241806191850875,0.87550418425967,0.535689465893091,-0.703822144214491
-0.422860588326451,-0.19533044745603,0.293228893208034,0.245446005410741,0.243768515154219,-0.677772885375429
-0.219642342293685,-0.205497725850618,0.258860212096927,0.868450043761386,0.708185801376157,-0.695054148994333
-0.484061172848006,-0.176664038514967,0.263067723272436,0.502636049988568,0.634305751696651,-0.633766390060564
-0.545775793432639,-0.20894137243409,0.269688545487568,0.881215975398303,0.642187225313158,-0.72580510335164
-0.377144713748766,-0.193322385373355,0.257196837583277,0.375181554766701,0.373880249974533,-0.48503132215149
-0.436283508405359,-0.168629915558726,0.263651790625234,0.719425016087405,0.661444495518439,-0.740599821017765
-0.633504665338729,-0.19354418394118,0.224961688899388,0.573411108252842,0.295334167754924,-0.587798357191321
-0.315285170470018,-0.201480762419126,0.268545882916623,0.544996395540204,0.580219853198042,-0.419307471055107
-0.241527816878532,-0.187365486921284,0.271480430017123,0.443616540809827,0.232254166883203,-0.479941645954878
-0.266681405249258,-0.214387898266624,0.281249491526134,0.625181490295171,0.40258940030945,-0.367174843631492
-0.406253776766633,-0.191744885047024,0.242450414077458,0.666942934422989,0.53722792567848,-0.526794006058823
-0.475831123903753,-0.203455141735277,0.276190189836523,0.706851481039881,0.863467400128172,-0.266257241496147
-0.443853877213641,-0.189247120060118,0.240419291623573,0.649729372492201,0.427499096268273,-0.726725522872962
-0.591469660394458,-0.197594635518709,0.25699380831266,1.08958022432013,0.992455941293013,-0.767226700410001
