"ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
-0.558404747372963,-1.34560497116934e-05,-4.81223638523122e-05,0.40053584365312,-0.206960106578424,-0.290644331320165
-0.235512429305076,-0.00315986799549713,2.35066399824768e-05,0.555417385357246,-0.193669744711729,-0.844386692871133
-0.394123399825261,1.55580552264922,-3.93355063564343e-07,-0.41899263874796,-0.0314519085048746,0.142811895765963
0.39689377269405,0.440080636671522,-0.00404567403366446,-0.301671659618272,-0.689925987902839,0.217612132616786
-0.0607627661094486,0.708109661355066,-6.02986950562687e-06,0.50744386851485,0.381390315799873,1.05453644353088
-0.60804976335682,0.701917157170677,-3.2394981460072e-07,0.799386738261265,0.491279309398897,-0.295187651926244
-0.18222937996001,-0.836470608160952,-3.02648511626545e-05,0.0427308069833275,-0.234366997745014,-1.14010892871347
0.230723290098973,0.0275459113410894,-9.23875301647908e-07,0.179281953624575,-0.362269238656288,-0.0933374301597594
-0.00920734045153443,0.00954721210512604,-6.6703406645889e-05,-0.35672708284692,8.90372368563013e-06,0.0198700557150708
0.392527467775664,-0.065306762660007,-0.0833174945380186,-2.7378115250949e-05,0.173482491427802,4.29288219885813e-06
-0.439521312212994,-5.55317737675763e-05,-0.000985144258600639,0.445698975851052,-0.0685640353826539,-0.195666451610907
-0.798306866791483,0.525090807206743,0.00028954271815767,0.00575580128881602,0.0148978736825408,-0.540677631629761
-0.184116162423347,0.000162256177412665,0.000980027218722697,0.190678230909696,-0.107799175219132,-0.0061023732190316
-0.344674471091712,0.000556331107904352,-1.10833812917998e-05,0.244474334163687,-0.194017815914778,0.0414647788524844
0.106923237528026,0.000121408818055226,-0.213347130202105,0.4904525872175,0.322885798687111,0.081943873926913
0.00163409045879796,5.5193839641471e-06,2.40020540119093e-05,0.442252210578023,-0.0017627611523351,-0.0537742379380429
-0.536482419396897,-0.0623158332083225,0.00148386553170874,-0.0755805443777407,-0.269489724372557,0.42380973196305
-0.21182395512564,1.52880545616814e-06,-0.000172211836110228,0.158408441903595,0.0255151017387972,-0.0842603147651027
0.0735519818262248,-0.181718838243233,0.000181409881841521,-0.00613531238086453,0.495726830389957,2.11187236714101e-05
0.22726817143204,-0.414605788512558,0.544202434233853,0.255705671443141,-0.247760218871806,-0.34681341115399
-0.356926213743459,-0.00172400949840502,0.000725978122409008,0.17879924295601,-0.0744017564805849,0.496418993797209
-0.0820705328616937,0.000248541094755445,-2.00507211473941e-05,0.0629680636568808,0.191895035474297,-0.00826252048052474
0.404155720981696,0.00139126372821147,1.6973912002411e-05,0.136641567056702,0.490191666701621,0.251709014187449
-0.252637698981963,0.000108944135765501,0.000103238987634821,0.0777155549289369,-0.0346126287358923,0.583180365223997
-0.255221847549418,0.301847137001675,-8.16307976560795e-06,0.157694377773089,0.245604367633905,0.0214612008160912
0.242178353856781,-6.81542006307375e-07,5.79035972064504e-06,0.138876185479353,0.016127304256046,-0.395988097324317
-0.487484327731552,-0.0583009200486663,-1.54924677929091e-05,0.369477430463706,0.90012250404199,0.357073409230462
-0.444236973288465,-0.688101622251969,1.51209243113241e-07,-0.0397980720897255,-0.00481893024361018,0.16973314605258
-0.482448344739841,0.000146923933948281,-2.69155392170375e-05,-0.0816083527484011,0.000115639291285882,-0.346984661434111
-0.647690758049344,-0.195037166220381,3.7519147693266e-05,1.52214476092595e-05,0.0810410374564957,0.247444509223531
0.180886076558732,-0.000336228512246019,0.000111096713907563,-0.00044395241735987,0.245240951482817,-0.274724191917269
0.110213858495375,1.71195428601637e-05,2.41155360701195e-05,0.0335742195372287,0.285130974658101,0.558120426559723
-0.546585327608294,0.127104833480441,4.1101439532127e-05,0.482193156067735,-0.184742775760018,-0.300747818042102
0.300453267670071,0.00856292436918706,5.27062199950304e-05,-0.189349419753103,-0.190470860942067,0.345428640906283
-0.115454508003542,-4.03620254404852e-05,4.12427220030008e-06,0.755817001343695,0.140263354050815,-0.0747737509082682
0.231760320626912,0.000122958932695908,-5.29371290430594e-05,3.45155101751396e-05,-0.333048948477326,-0.298314606717056
-0.0710941288171702,-0.377457557847904,-4.27303333442991e-05,-0.368690236530965,-0.144465846320531,-0.174482678573745
0.363410251278582,0.750231902501761,0.000229876174950199,-0.065671295428164,0.474869548659464,0.0429301610788968
0.356436567826277,0.641727046668462,-4.87538143885725e-06,0.406417770178025,-0.575609014548379,-0.345945828326248
-0.132101631872392,-0.000964751647059477,-0.0711962322851019,0.450172661817613,1.35367648261511,0.764258983834457
0.246150819701857,0.804834886363828,0.000833153612119632,-0.19570024766057,0.139570475367814,0.55257592212571
0.0491461549578472,1.45147367496406,-5.02600852338475e-07,-0.542488623680016,0.631991147311237,0.349826636481416
-3.63650553147647e-05,-0.088263524683961,-3.77953783307244e-05,-2.12515465394031e-05,0.423779457832924,0.259227322056742
0.0379633421183376,-0.224222113699944,0.00448308474839547,-0.107439041569586,-0.385564153941374,0.000341931570771815
-0.145038775031595,0.492854085113856,-9.25018362885816e-06,0.195519573937399,-0.307938155012276,0.288650435417215
0.720684462213014,1.61484029022622,-0.334369955701879,0.761118498031503,0.549604196929602,0.119832765366078
-0.352875837119633,-0.419940782493298,-2.53633425539911e-05,0.692692529136742,0.151906823691433,-0.194093532616947
-0.000225436126800807,0.599752916478689,-1.24445073377572e-06,0.570088878985741,-0.000230541446288843,-0.0662451694212813
-0.140604055178032,0.497069560265336,2.90249151549728e-06,-0.309630511828391,-0.11345078324611,0.0794413023822173
0.186695506318916,-0.253054815267513,-2.92949275605805e-06,0.000358614929302762,0.225138171887234,-0.051924702057914
