"ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
-0.180254015995898,-0.211356106382828,0.275679398420255,0.830655285681432,0.552181197548695,-0.586596027404929
-0.420962372658701,-0.185689432962894,0.255264347935562,0.796365465516663,0.528334699048728,-0.459609586344756
-0.380977456097515,-0.224166209589437,0.291559490028842,0.796376623944357,0.392959036040197,-0.714023738679433
-0.303414698255601,-0.208329499153532,0.276604704350951,0.741462910112838,0.888111182473542,-0.765249667229567
-0.415909001970996,-0.190960493014686,0.272167024200169,0.537777984501157,0.456456363737271,-0.440073756447223
-0.468025453497993,-0.195052765910824,0.258981844675632,0.339661220745192,0.262825455871076,-0.584455146177626
-0.516767331039665,-0.201046014650651,0.262557768911819,0.529937598345247,0.510667834886173,-0.354888066213533
-0.320379753264779,-0.20128392162311,0.26853064635847,0.928174362288664,0.970537584875781,-0.409286125720858
-0.406670960431932,-0.199595527883134,0.267444077115188,0.713027189481378,0.483403464405894,-0.492940993594879
-0.206311754797832,-0.213704947563805,0.241365353116849,0.724299233908264,0.552541721204477,-0.445044243492302
-0.516372245642502,-0.203381198134604,0.27268188321305,0.507503224607912,0.366313007309838,-0.677867430731685
-0.61724778931969,-0.206130897716204,0.273299898848786,0.699833688093417,0.514062843665092,-0.671042664073646
-0.142327297822843,-0.183516023170333,0.283956418439506,0.407407490847069,0.345714201493456,-0.398436151286721
-0.327298900755767,-0.201046216287893,0.280909391027077,0.22583258973568,0.462930485502677,-0.591724976176737
-0.429171029825227,-0.192698177759882,0.25035560561589,0.757189831235114,0.547334326244499,-0.698681788570515
-0.368381984455994,-0.203454154831346,0.278776750910681,0.150362372299607,0.222358807861801,-0.607682966535819
-0.263206526736023,-0.191617708442583,0.270592918281843,0.67371418962458,0.0365713731802044,-0.602202572075257
-0.493267042908638,-0.21918440565114,0.282363682430889,0.606221969417467,0.337609087512051,-0.490583369931987
-0.332550877907056,-0.19391470560916,0.260018119385625,0.710457433958668,0.453565668204169,-0.595091588579322
-0.42042843493246,-0.192975967314912,0.266683529783004,0.934296054609988,0.627789607058714,-0.449472290464469
-0.271599622428472,-0.209531683020424,0.267362223076717,0.494512726647443,0.416732683571004,-0.465223229610114
-0.163097577723732,-0.203024089437982,0.275937905896909,0.773946262088175,0.595057036796139,-0.697281169742323
-0.441089893438023,-0.2036912807661,0.266673947525124,0.589841137053249,0.843465585944291,-0.441838579706821
-0.32052237832901,-0.198987201122641,0.274845361627619,0.8406167724997,0.524576560425424,-0.426907813463292
-0.130908677105257,-0.19598538565557,0.258230738981321,0.541158958054582,0.18194674834089,-0.559021553033818
-0.431878147778559,-0.17955778914609,0.24127197585466,0.657940066339435,0.514761757963099,-0.746712695537975
-0.533224359194787,-0.217326986404376,0.246030981895497,1.05620271878973,0.565465434290249,-0.601611516026945
-0.150769790407343,-0.201635722726617,0.24874859747952,0.807834701156238,0.464914522754646,-0.400216581386386
-0.126519699160118,-0.206302007146711,0.298194470132663,0.218348002900632,0.346160110073267,-0.548477569840559
-0.0348298914103326,-0.196554777011241,0.27252525196748,0.554698426082908,0.526630875259699,-0.668024310294311
-0.511056063443608,-0.200348197645489,0.257492011966458,0.758645480220199,0.215422936627146,-0.815111993360041
-0.140847665275925,-0.211636161103842,0.296543213681271,0.497170997991677,0.788670295452069,-0.719768686584855
0.10299617678828,-0.193747788028296,0.275181121924097,0.706233111819663,0.491236280160403,-0.463737360475076
-0.31938895253971,-0.195370444507795,0.273748629938848,0.802756740597035,0.787336139790433,-0.576443890445346
-0.233647272505565,-0.176449123370375,0.25144288021779,0.431674036286505,0.444923484233444,-0.541828125907565
0.0936516433022731,-0.207889972756965,0.243497149842735,0.42028258923475,0.311450908048588,-0.393293480952709
-0.341293323419008,-0.19118479877436,0.267529320740317,0.566216463391151,0.455840454113083,-0.499477407971127
-0.209740829119456,-0.201221260039628,0.281911788992411,0.321986791262501,0.296292042657511,-0.771585346541024
-0.400528573944514,-0.202829902541804,0.285695335506824,0.233222686812699,0.14421641965388,-0.891061349961457
-0.134728923928428,-0.195505503920655,0.261868657629859,0.161721518837383,0.319768153140776,-0.568290436217287
-0.465842248061943,-0.19336189270796,0.27380671501064,0.636820647566928,0.530695741865888,-0.57480940202342
-0.427712365539955,-0.215704879450694,0.292813301200098,0.753231057175997,0.572154798819424,-0.551569510357696
-0.580015667024813,-0.18902510249275,0.230962409487887,1.29640678598388,0.96544977157634,-0.364947509401532
-0.256853671435124,-0.237135686760171,0.292340680002706,0.803657885211103,0.587200022959556,-0.952330886185278
-0.221315486139076,-0.189166152515776,0.244219208712921,0.700971928761972,0.565446586914404,-0.361791093529637
-0.254334550376501,-0.199473126741924,0.248484958814784,0.777297596068003,0.433860357602495,-0.372407361048581
-0.358343694826915,-0.201781783690297,0.298625829254437,0.437482124430567,0.00182761037916328,-0.566449988767295
-0.197318084428327,-0.192922038704682,0.263385292888396,0.577502181669217,0.508115331810764,-0.464351030704772
-0.159862364871831,-0.197376309145135,0.2519586708151,0.949771426776783,0.604455914754903,-0.710102397120411
-0.522869265781712,-0.200822330700323,0.275542367089494,0.483796249695371,0.581124243983377,-0.678430636183076
-0.674270175926549,-0.188611351863933,0.244503502884581,0.690576788201408,0.807908954567394,-0.733996220186889
-0.58137171897767,-0.204168649137901,0.284224427326169,0.68486682091322,0.615490960139875,-0.387760201095316
-0.221276088527882,-0.194234406641586,0.259013606724838,0.292558707161565,0.399667168812919,-0.917301729956115
-0.262939226149417,-0.181412676456877,0.255874122169518,0.46501984906376,0.292202243751188,-0.404551627990078
-0.404723623339137,-0.202214647448445,0.274767263190938,0.714216990306999,0.399539287423544,-0.46188677435921
-0.715929538523463,-0.210538643374508,0.250186838745982,0.808446333889827,0.756288315732982,-0.702782733777989
-0.605785571682469,-0.190118919633419,0.25701496154987,0.655302684623628,0.548035154587587,-0.33403200368069
-0.476665746891481,-0.178028781217646,0.238632926617782,0.6005803425304,0.376253758392311,-0.551240103750004
-0.215088097888535,-0.214350893865091,0.265908241344356,0.666212258179297,0.124231714967597,-0.490700205781272
-0.506029572746161,-0.208335491833259,0.278560420510439,0.427667981161069,0.133569710252384,-0.702693228641061
-0.280490019569269,-0.181320899189842,0.24786641682629,0.616531078957806,0.627567592729788,-0.397311096738644
0.0178649747115771,-0.199098384976465,0.258780193019786,0.678827121529353,0.826590704763747,-0.524584694366385
-0.460238232123624,-0.198206226897135,0.27808562864578,0.825857675308533,0.736607147700892,-0.681217349362639
-0.210578607643295,-0.2013819117916,0.253240490335664,1.10668250129773,0.664912424523334,-0.583418519499609
-0.238821191741892,-0.195527868289753,0.25716919280272,0.372560150382775,0.215633619226957,-0.296759724770124
-0.47528171142697,-0.205797687093653,0.27415443839065,0.650870628743484,0.604070045349873,-0.464488209908312
-0.424468946886267,-0.205245647126907,0.279379143072042,0.665387011910044,0.593737624442672,-0.802170034616264
-0.619993168518037,-0.220197433543281,0.278228334247594,0.497674624087242,0.555374582750074,-0.509993871840296
-0.359223829098517,-0.201699303308931,0.273149353355541,0.531223156911426,0.721031392029846,-0.714596169283528
-0.617188131110888,-0.192829496790264,0.264230231013351,0.300097874196689,0.320264928284923,-0.779739908622423
-0.263342159037477,-0.195299206075298,0.265388028250679,0.664096139436257,0.629146732976969,-0.319152222554457
-0.554390141243538,-0.217631544375833,0.279466503819896,0.586424253984482,0.605732289126907,-0.428004226617061
-0.118593002945024,-0.195542029253508,0.249958866312099,0.74573588957426,0.887151233376841,-0.537877430712194
-0.504865435904804,-0.182399112339168,0.248031884993336,0.477431426483934,0.873503125269465,-0.520727161723831
-0.217950770466148,-0.207759851358911,0.281780401213327,0.4357137901208,0.277133508345909,-0.678120903916311
-0.362778133751537,-0.200764543720188,0.277279603429312,0.284295511454677,0.285307006682591,-0.496508077830102
-0.0885738135051668,-0.190778607396623,0.228965984387899,1.03435313815384,0.693491793174637,-0.505499695846357
-0.417151895838075,-0.199710686306401,0.250374627160541,0.44014663895119,0.250391719417827,-0.58797744974922
-0.399564466401312,-0.204067952200149,0.267984496824371,0.797278005111825,0.769826246537681,-0.547599106797601
-0.452053570541981,-0.210385174669379,0.257789694804446,0.486332754808091,0.472087236373366,-0.714457471185036
-0.107342345214856,-0.194305533282801,0.266229924458094,0.438840709094576,0.330826809025622,-0.768168415623728
-0.355937965577526,-0.193168417658792,0.260713289009507,0.589895826286234,0.604632463122961,-0.591023049209904
-0.279578476623745,-0.195215658182184,0.266068106128805,0.703969912061028,0.468648249753781,-0.60823145595493
