"ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
-1.3865379932632,-0.219666247469198,0.247796650232903,0.00627627506143569,0.734635962396733,-0.693227906919255
-0.0929464046393075,-0.187957097737042,0.111789010331481,-0.00320586497393452,-0.0703362063483992,-0.452769936099379
1.05385336778022,-0.210079122528932,0.135928735121179,0.316274062851076,7.09793955287801e-05,-4.3735059486323e-05
0.0639929595452742,-0.187873870748204,0.261602113987244,0.946234153602723,0.900335211917676,-0.217544681460537
-0.777134464660135,-0.178922563661446,0.134354183242087,0.609853963006275,-0.252595226297337,-0.262951321528402
-1.27504172127358,-0.213103278840816,0.293828546019096,1.17894399791881,0.870778598347576,-1.0473649022219
-0.353846738937101,-0.192431458066709,0.093986576951645,0.629844655250718,-5.4054170727903e-05,-0.467964411729917
-0.0421480746117043,-0.177351062251526,0.259977973007897,0.37182640652604,0.061344676869692,-0.65735628437105
-0.227041861731001,-0.177150249364731,0.265840838142026,-0.0198307774277592,0.0806316405433683,-0.162035103188378
-0.250100330858375,-0.253928136599121,0.170387614490141,0.925519538015608,0.00915074603501062,-0.473670423746851
-0.614872300333624,-0.165661776235474,0.209353473584705,0.342307499202138,0.0800555530534585,-0.0612962288850236
-0.161891214299878,-0.160447215689221,0.256521979699714,0.108655647138344,0.000125787356037439,-0.590901741936819
-0.408219902644699,-0.17586250476813,0.14103953573742,0.394542309640607,0.000715459322815879,-0.621441273016378
-0.475518784117756,-0.224299664594488,0.190620846176504,-0.096696843322916,0.471127398185155,-7.94259606056263e-06
0.0834208784530105,-0.148861683313971,0.107794964181586,0.840824693835001,0.421031170144861,0.0104994208559231
0.255154995422751,-0.234841432824565,0.263002124662445,0.75843084495609,0.00864112369226038,-0.134478057213824
-0.696520404941012,-0.18781141494282,0.194327814931708,0.252043767463426,0.680012672090033,-0.000239438088691318
-0.0785904428888165,-0.221437435981391,0.189147596323258,2.83173096269023e-07,0.323136369712967,-0.509695736377204
-0.473577087304327,-0.16330169747915,0.14174288287501,0.479238249607832,-0.283834270703836,-0.611985792791972
0.243929120974799,-0.173103830590284,0.185347580876964,1.06237626411739,-1.32243697678409e-06,-0.446447668192933
-0.105657862781274,-0.254299807423374,0.270868503590653,1.05034997140897,1.35264945848214,-1.05650597682842
-0.39458949213946,-0.186565678664693,0.0480449738916024,-0.0350834087000633,-0.288237824194299,-0.0899730863568873
-0.898256954298803,-0.19796250799939,0.33296736052241,-0.0135999567956546,0.00254738798798161,-0.316189221182048
-0.545143442860182,-0.167646206188886,0.0995545483087707,-0.00213633454292037,-0.00189280052917318,-0.496927509312241
0.198103645775919,-0.165838828152674,0.101536723116199,0.557938234307754,0.000981590217930394,-0.544635057123198
0.377240052910227,-0.170403568389147,0.28027225787684,0.30169195513629,0.0010449060043825,-0.000604277716173305
-0.299723197911709,-0.216065955017105,0.266735533919446,1.09349553769568,1.57836033180354,-0.287573467730921
-0.131619787999295,-0.198233882032012,0.182127917028231,0.293243066477001,0.0669839932702556,-0.161291534922956
0.483078075686559,-0.187089666405819,0.324451667017801,0.0216940116698353,-0.0252803972515163,-0.218331520354456
-0.801138697397304,-0.172055538867826,0.261647071209834,0.472837405169116,-0.0235101445527963,-0.196336013657959
0.268998930605941,-0.308349389794208,0.158169632400766,0.450443432783796,0.448094430865373,-1.16676334690505
-0.394607510127909,-0.181295475549515,0.280006161467153,0.396907000244694,0.00602291112933243,-0.346116797433731
-0.0822189764043376,-0.175798811220397,0.260535493600773,0.872046117162878,0.571456659053006,-0.888162156594898
-0.166837218102909,-0.142661894390755,0.246533578802182,0.00394461131872351,0.0844882793779935,-0.0327926561262825
1.01811592564786,-0.184262649369626,0.324151986824198,0.62280209267973,0.32385604148486,-1.12863900199599
-0.104105624629879,-0.183266854564987,0.212431885786714,-0.00239134921179444,0.287443173613151,-0.103073132760636
0.0419160149916209,-0.145549413919221,0.302136940251603,0.355377641615443,0.635914593253493,-1.15553510699233
-0.0826107413456519,-0.128576969816416,0.221441037256199,0.368639338805915,0.434118306969745,-0.179074640050267
0.101719836853325,-0.187528790406029,0.200374304628395,0.476150067731792,0.219318370984414,0.00160137094616753
-0.406225561800498,-0.151953198640753,0.0805782237190037,1.83483511630453e-05,0.302373392342768,-0.437059469006101
-0.238270780198145,-0.161759366817225,0.272900365040706,0.212573657356581,-0.254483096315657,-0.00285175283297442
0.0637504255897845,-0.157985213001082,0.077891527376066,0.278926674259325,-0.14818772669895,0.0106468887360401
-1.14252139498106,-0.204692017475242,0.0188424408026798,0.0402227378509072,0.132977125608164,0.0323173785141509
-0.437005057230601,-0.176025119613743,0.10798032506824,0.582278752342663,-0.0394017801416119,0.166449126745018
0.0806016234724423,-0.16452047822779,0.100673460507464,1.04497443813923,0.317770127400921,-0.000514345017874319
-0.270909778008338,-0.206188127307401,0.166441786501718,-0.072168694796276,-0.000368028617049959,-0.673043762186706
-0.375437543894514,-0.172517886354491,0.229400180148031,0.189440261114965,0.122403445330751,-0.444200729460958
0.0418129816183171,-0.177241058723781,0.292410334343668,0.7875108464576,0.162254828982606,0.00755867024889212
-0.284118244660699,-0.205670802589018,0.307113699649519,0.514208039040429,0.51097614149423,-0.553371429329791
-0.777835193015018,-0.187366165931605,0.0242524792515185,0.181578068592302,-0.0207234489594119,-0.0791453054772994
-0.18384823150457,-0.173831707298068,0.146048394768936,0.558148371525986,0.197904127640512,-0.383152103509954
-0.136462482079606,-0.40486854497526,0.310212819015855,1.48383940374417,1.12431164348237,-0.404524869227222
-0.502171035670828,-0.169024841556568,0.127320989661249,0.775979383907116,0.148625474911879,-0.0527478587668552
-0.215511545299509,-0.154962730555317,0.217450418558826,0.847010934405799,0.19069200146274,-0.0253752053680082
-1.02698536874262,-0.197325045759398,0.228542693870838,5.55769036579479e-07,0.588293220108268,-1.19097132935506
-0.0913754079802996,-0.186580342878052,0.140349871703068,0.486294677802613,0.113459928756942,-0.108801930625357
-0.115705106942156,-0.164234311635875,0.0431151121265235,0.456627434594499,0.0761788009344649,-1.07786914392646
-0.147250009944227,-0.161934291568037,0.0995877553709175,0.960368760581028,0.00530452814129299,0.346023103348213
-0.579300104296198,-0.175029391053759,0.128261830255438,0.202311413840221,0.00115238736110584,-0.665757740675967
-0.12193415546965,-0.187813220062388,0.130096011243007,0.55817387450059,0.382777219856184,-0.488289404001787
0.211669166409561,-0.215969940519472,0.309020690676221,0.985190702364632,0.911011345586243,-0.189638207322174
-0.499502948389975,-0.177125501450854,0.120583126278883,0.362314394213063,0.179831100156484,-0.00148963625613108
-0.0320299765637295,-0.17771783811811,0.169041986731187,2.30145944123215e-06,0.0664857824176291,-0.293938213149996
-0.548229201069653,-0.196624663795777,0.202199927452521,1.23919439776047,0.000934109124906289,-0.205549170058946
-0.723555109937342,-0.264471256246953,0.149612233350917,1.8400518209074,0.411528298050054,0.00102601499422514
0.36102636544685,-0.207071103576055,0.230800838670005,0.293021683379977,0.169963272462623,-0.660754301549979
-0.194949095274501,-0.187198907083996,0.208568088833619,0.392948437421561,0.060608445810793,-0.152362509346089
-0.120147504368107,-0.261695775534415,0.24083570819726,0.411424641711249,0.618652287388703,-0.662730009964841
-0.205934354427554,-0.172997178832054,0.282605975148553,0.29075584874415,7.65653865333406e-05,-0.863500511985018
0.139330921958298,-0.176579594983122,0.220706538750938,0.83949523533576,0.00993238040792536,-0.174766312593011
-0.443217945647126,-0.1551673649803,0.0883751525956191,0.765872862061494,-0.00291464421228118,0.0904826135065538
0.16262869169597,-0.172867187209948,0.172356574422983,1.26267065614461,0.334604739122395,-0.420760546521143
-0.542681678877732,-0.158356212501539,0.216432295082909,3.39940058142211e-05,0.646832633445604,-0.657365343330513
-0.04339849895961,-0.161447885047263,0.0912371725916414,0.0609648951513604,0.15198422944763,0.0631804471625879
-0.520601172850022,-0.171119857084914,0.0801622613551481,0.187923779102601,0.728646905688636,0.105205649870007
0.559798091439294,-0.180128783167067,0.126760701879513,-0.521434419373702,0.00340676069660777,-0.91258790349632
-0.064736615179793,-0.175159656614432,0.14311406499752,0.478350932942236,0.00348192251264262,-0.593670060349006
0.853654455721883,-0.19499218721942,0.289864776992549,0.107315439206169,0.118420332398734,-0.0408531828835074
-0.405429398923277,-0.194367673475934,0.200970665868333,0.652842290612749,0.151631330397665,-0.665360604411862
-0.220084507036591,-0.193349307047988,0.217463129239892,0.34975614107357,0.120457408248588,-0.182513808652782
-0.258042927215565,-0.176775015493918,0.0709053865976254,0.000984258641672511,0.234436147498025,-0.13433363112838
-0.107203696411627,-0.202530668700158,0.121882991270511,0.344111357441122,0.000138613536598552,1.69640723160428e-05
-0.355903898484424,-0.200305123583892,0.0902333010776573,0.397688516378848,0.169930811512389,-0.211584697757531
-0.1298728965647,-0.182278647009349,0.0875612781651648,0.238046257889272,0.511536714933826,-0.130100051278102
0.370169364721958,-0.421434133137273,0.353199782577121,0.649446340762342,1.25855294211033,-0.9115536931103
-0.26675296052842,-0.121986161478875,0.0154002032038538,0.558701754991011,0.602725719373786,-0.360645821802884
-0.498173665114965,-0.2089970070944,0.221462901678387,0.605882509813022,0.256821149689868,-0.0986952299169446
-1.00760156733826,-0.240454039153068,0.24064031006619,0.8718122624164,0.723955559764324,0.060826058013606
-0.48103521980865,-0.202106724055065,0.293351277370121,0.317859880771936,0.00928040835405986,-0.513086741705736
-0.944612194520562,-0.2007385570047,0.181012019749262,0.374799401509309,1.05213015243994,-0.16326214027369
-0.370901353337573,-0.159093492688583,0.24693077101852,0.632234115210238,0.0116523634102792,-0.0016430189989986
0.185679658456983,-0.201194051408728,0.169170702354452,0.450950877491902,0.0561865729305758,-0.961305437243796
-0.131210833356007,-0.163970528267775,0.0778021103905176,0.0795000975566019,0.323890676151624,-0.387479724404599
-0.382101391466352,-0.170887614402106,0.216494908691878,0.417174273270657,-0.056989924551437,-0.534814052740218
0.0115549600819184,-0.150382240953688,0.199719639522731,0.65913011253975,3.65291858593976e-05,8.74993779944766e-05
0.0405547067801425,-0.160807201367628,0.0669764370112535,0.375569629557671,0.000159782623005755,-0.603459671375283
-0.447787347165752,-0.174324895034991,0.107753264452135,0.216604599984338,1.0505921805254,-0.206028007255728
0.193009854695595,-0.195437474677165,0.0849793268198557,0.796297378119993,0.0699069569875051,-0.395669863576037
-0.174454551495591,-0.180051459793247,0.137981883404867,0.262336697720388,0.0541515231898665,-0.58735963872277
-0.892425333956288,-0.166863269397243,0.163663396409301,-0.091580358192972,0.243951743900941,-0.11118681615368
0.232436343364501,-0.181599984051473,0.206141082159112,1.00781462289881,0.892857967518211,-0.498214779834068
0.0397754176517413,-0.175342220215791,0.211955819406964,0.189281528328975,0.35219095469503,-0.441881903883306
