"ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
0.629590607194012,-0.167516608292106,0.0472033517650318,0.109191216645845,0.553355637717083,-0.0838126663071192
0.084403658962451,-0.116482789684885,-0.00833982925259415,0.207368226885847,-0.212164879689432,0.0021921535913485
0.620780862934069,-0.181036139272476,-0.0534847380360148,-0.129131757549921,0.686336445005935,-0.717100084700561
-0.23896650855838,-0.188036575241728,0.138451437557006,0.108427039338168,0.972286422627475,-0.419929082999724
0.000920943841848474,-0.170889514973824,0.00712867794381703,-0.208288164058233,0.192746858983554,0.362942281887428
0.281190056250516,-0.191521226580971,0.203302882746779,1.12195737504969,-0.00478654070029857,-0.522717051624067
0.0298283673063144,-0.164105709048735,0.0301796406769844,0.477160319832507,0.697381593211867,-0.909841240443773
0.295282599762302,-0.205600996336227,0.145822886904409,0.485443138574683,0.000724783099080713,0.00131044569459982
-0.43527216036302,-0.148858132672347,0.0130493989015436,-0.128452413874011,0.00295971701542998,0.393254701638797
-0.107680119298339,-0.182663128938388,0.103384099310121,0.804547824214907,-0.662779449277191,-0.125923007500164
-0.453462572222625,-0.202109036637942,0.224349152633024,-0.0274444838900758,0.0387502618910398,-0.332301497173797
-0.444866708082617,-0.170052641178531,0.120040545560294,0.902910601519993,0.00339808829339613,0.0124591081178462
0.899248538743535,-0.18194437078316,0.141591297346711,0.371529311400636,0.387486018391498,-8.94311095096936e-05
-1.025438674189,-0.288746627422866,0.390428324970465,1.20344072454053,0.248900252483874,-0.368931821143047
0.438782081298918,-0.127542661446679,0.00444706875224215,0.363268532002249,0.365376268322093,-0.454792188173779
0.360896115433247,-0.138638131335086,0.175330162097035,0.33640438861515,-0.00728700381009274,-0.106813766112284
-0.512503474322521,-0.166668323365794,0.275848335753847,0.0559900315658632,0.00285848346618396,-0.000586944233267725
0.461589709575403,-0.158775969127353,0.0889669972098248,-0.000639299314730983,0.224904038384448,0.228953680029004
0.163211649947496,-0.132519189466022,0.0619437737718684,0.442832447567689,-0.485365692751983,0.257075132744593
-0.0727126227597122,-0.158074483336433,0.0478939479741765,0.574117835713991,0.396246299387489,-0.13215714317324
