"ASC2_male","ASC3_age","cost_income","prot25_child","prot50_child","invasive_child"
0.0586808857950264,0.00697530659581587,-1.72427623323616e-05,2.59303121595371e-06,5.51900967226321e-05,-0.102981245714166
-0.17120354496404,-0.0202471219008655,0.000158307695520759,0.0220725332268219,0.0635375882400991,-0.000777299704144829
-0.122193101971691,-7.35832502227842e-06,-0.525049021024139,-0.414451739122199,0.107524411928575,-0.335060818113913
0.552191416157009,-0.191083137662101,0.000536882654918617,0.170193273525641,-0.567906232950052,-0.1773894235451
-0.00386143905403151,-0.0107910673575984,4.82951239907918e-06,0.0669575033559559,-0.0563547690724186,0.204469146257522
0.00686742706522473,-0.199301622128523,2.13750313621588e-05,0.567265116502307,-0.406883024887948,-0.0279336837815772
-0.377846876063923,-0.576832225903426,1.1758654978802,1.56295711216479e-05,0.0116669298101931,0.516304583597414
-0.0923447969685599,-0.191077489768825,-1.02144903072275e-06,0.193153177855361,0.161500024900325,7.09063760880979e-05
-0.123759461680145,-0.0432323343085943,4.62865957249788e-05,-0.302418986759773,0.192272477760844,0.280945077477949
0.335066958448177,-0.37615554253297,-2.69317814262632e-06,0.0694632839098521,0.0938602784637994,-5.93422840078392e-05
0.289230205807641,-0.0650408993090798,-1.23209010741311e-05,0.115745797054352,0.0517816026663975,4.47413930004238e-10
-0.446368374175847,0.127455831074648,-0.000489125539139222,0.073011150643651,0.483193270009537,0.211848024849505
-0.00896140001379241,-0.198760492734249,0.00706359451593744,-0.421317980763866,0.118721157240313,0.0170674938033513
-0.00587472658070737,7.03861067210846e-06,-0.137510481409025,-0.237267175492908,0.218360006790716,0.0312111473041511
0.440609793500318,0.30853423739784,-1.19589705288194e-05,-0.0949985796555107,0.0612083795876994,-0.163908648908519
-0.0111292794686984,0.445851795855475,3.02045592383896e-07,1.07755205437155,-0.212740138912992,0.0757181587437551
-0.0532219364661078,2.10184182002701e-05,-0.300087774954105,0.24869079978141,0.257562364548663,-0.054903665582969
-0.00909394839279901,-0.309317211205482,0.625805248072616,0.654039822116902,0.535482752700163,-0.591225638453808
-6.8038029215204e-06,-0.0829484549116077,-0.1422208432584,-0.521957684813906,0.248070734195179,0.0412987471740861
0.426475367745082,0.960194885812145,-3.30019800560068e-07,-0.743359950140234,-0.225949266028205,-0.0829187311019528
-0.0220865870994417,0.000120098875494674,-3.76254868298781e-05,0.133540803045149,-0.0388651661047111,0.338942859832761
-5.57458624574949e-08,1.66109285407787e-06,-1.39615105230187e-06,7.8167674085072e-05,-0.0763944813062674,-7.36943658503137e-05
0.000957655306261545,0.145765681087972,1.61364344873687e-05,0.727957224098611,0.261767797571741,-0.528473860744045
-0.206827280933521,0.779426198616582,-3.43847019276578e-05,0.0814895900278943,0.0942295072383503,-0.0603808863399741
0.168789238158415,0.104501238068588,9.43517558834744e-07,0.140244872253783,0.636651630833881,0.135238433667116
0.284291769875872,-0.149590923786976,-1.29629120783578e-05,0.0630035801294492,0.0112217891516878,0.216030835606322
0.144907150933987,0.0648211872721797,0.00110720960443897,0.0534146421793624,-0.0242172276339461,0.101290656510323
0.281722527720716,0.147375620979776,-7.29403253926197e-05,-0.270169848456808,-0.294423856543144,0.102521976624743
0.454358805737063,0.317365954339358,3.47847948734417e-05,-0.00406871095451481,0.0575750912899437,0.000201068988246348
0.145838296397449,0.209783863632269,4.614202350711e-05,-0.453263163335872,0.00340772892396659,0.727125041489051
-5.09867723058485e-05,0.281849104467286,-4.38949532142757e-05,0.00896965711090048,-0.0971730701884432,-0.361238925814543
0.227836735668733,-0.000547824021370997,-1.01699051603988e-05,0.109184614060882,-0.355304968897398,0.0975315007262391
0.318938644028844,-0.0454178165611167,-9.36473586033185e-05,-0.120935434953786,-0.447629338848023,0.000409194223925573
-0.292170330403208,0.507234383822712,0.993875547217786,-0.147820407782601,-0.0106779063024978,0.069075137921035
-0.0119904017971207,0.000166996663652028,1.44225834562461e-05,-0.065440849644787,0.00668784324226434,0.502951892653977
0.274667702078113,-0.438309605971715,-0.00259407797855209,-0.129480403181159,-0.298467156860799,-0.395795869801021
0.551312974303981,0.0571372920725615,1.33792958179048e-05,0.383505858143683,-0.333098851394865,0.0887202834199867
-0.323766315599389,1.24657541916999e-05,-0.837044051949988,0.105244812570027,-0.0412983529140208,-0.932838581077872
-0.559309626637848,0.132898865443266,2.03935920237672e-05,-0.031942654894457,-0.201047366904029,2.93342204691292e-06
0.00195806661022491,-0.289708602651515,-0.000244644164854721,-0.302041678385397,-0.156389738536726,-0.109787668240545
-0.349073004460644,-1.52463220864806e-05,5.83418841806887e-05,-0.105587576866424,0.174446306441407,-0.182894349294632
-0.446965332913114,-0.000421354783375236,7.18366740135809e-05,0.0770955407580061,0.11557345424394,-2.31096136430862e-06
-3.49941474843747e-05,0.0327488672095313,-2.21666164467851e-06,-0.0344188929146486,0.590234052500191,-0.204382285900317
-0.177054517613973,0.00259703833437887,1.08932181781759e-05,0.240311362239847,-0.219704093020805,-0.161740269127426
