"Alpha","NoiseScale","Iteration","ASC2_male","ASC2_age","ASC2_income","ASC2_child","ASC3_male","ASC3_age","ASC3_income","ASC3_child","prot25_male","prot25_age","prot25_income","prot25_child","prot50_male","prot50_age","prot50_income","prot50_child","invasive_male","invasive_age","invasive_income","invasive_child"
0.5,1.5,1,0.186576565417577,0.25085336223912,-0.177980065789508,-1.71507182287841e-10,-0.539569066319863,-6.15041792000121e-09,0.151851056143778,-0.251399386734285,0.560971041376925,0.379667767076946,0.285869924169327,0.137001974321579,-1.51627136594541e-09,-0.149198930467675,-0.405960298616662,0.364108179192877,1.48252878876035e-08,-0.484869547899325,0.0142878001973713,-0.0730687859296367
0.5,1.5,2,-8.72731834112911e-09,5.77624977994622e-10,0.340098297394682,-1.37623546139673e-08,0.0180947240775048,-3.91209287835542e-09,-0.441874250018362,-4.60471574295164e-09,0.445176116907929,0.507415519749871,-1.179157308456e-08,-9.82023211873182e-09,-6.18974439546645e-09,-1.43747004157957e-08,-0.0569102618245527,-8.82168722754851e-09,-7.32515589454622e-09,-3.42014022998313e-09,-9.9978694763578e-09,-2.11512323876859e-08
0.5,1.5,3,1.09659311849742e-06,-0.116897953904332,-0.134361813235793,-0.413897567083129,-0.231148611783456,-0.047284674837821,2.14297234708711e-05,0.34483905660816,-4.36245918551584e-06,0.131879415218239,0.0608248011705231,0.106842428854462,0.0907141057975497,-0.123482956426415,-0.702758703775008,-0.216998109758112,-6.66679807218043e-09,-1.65433256462004e-11,-0.823391961683417,0.122258888628874
0.5,1.5,4,0.136677835517775,-3.15234899302866e-08,0.0129769606359441,-0.387987840663728,-1.85675402902708e-08,0.660371798901449,-0.110241953598843,-0.135197450378126,-0.246523998357681,-0.435717373760685,0.0699965992429515,-2.73638491124924e-09,-3.51657698407515e-09,0.626163843329941,0.000622529559382274,-0.131866531926357,-0.43522508902854,-0.439445458366169,-0.313498361590664,0.0158109946815652
0.5,1.5,5,0.0470683116975006,0.379967947801087,-0.250680049158316,-1.61992317859485e-10,-9.25074988859489e-09,-0.0437997602864517,0.310306064065416,-1.80975766886867e-10,0.315347304986263,-0.118063159020348,-0.208327197346255,8.50009066579492e-08,2.17013509848549e-07,0.152961692153614,0.356253686783264,1.68647876835202e-08,-2.80902698365182e-09,-1.77043790241248e-07,-0.00127273466735911,2.88732089909619e-07
0.5,1.5,6,7.74561883419847e-07,0.293376630898988,-1.11280880567401e-08,-0.0172694981889346,9.09497642408761e-09,-0.390093148435571,-5.99849975242225e-07,0.489889872777885,-3.37940261986449e-08,-1.09140886618742e-06,4.41959862944947e-07,1.51030317563546e-08,0.143820494649727,-0.532107288246474,-0.0376422369990333,-2.2464027180331e-08,-0.133779756382127,0.279149955817941,-5.32861718703017e-11,-5.98665242949167e-09
0.5,1.5,7,0.112566762629987,0.0528066085494907,-2.04074498982015e-08,1.15597288355271,-0.342446166971479,0.174131069042362,-0.129967666825158,-0.162815294772533,0.385502453194537,0.250889322959078,-1.20730989940433e-08,-2.24023678697021e-10,-0.185928686964368,-0.557527286491673,-4.00817651127379e-08,-2.51578987447763e-08,0.268018383302627,-0.223280508594891,0.69055672410441,-0.225520293017871
0.5,1.5,8,0.0367527334432941,-0.271800901771338,0.0499373135035643,-0.182476093309286,-0.0229398435431116,0.990028499889167,-1.31734049338596e-09,0.39746940058908,-5.80104322461627e-09,0.0961291983788857,0.119776769768087,0.395220078100465,0.346743518080424,-6.53400602165808e-09,-0.103427228541796,-2.04342505138432e-09,-1.34946984304758e-08,0.378221540972463,-7.72212299978998e-10,-5.36369045979661e-09
0.5,1.5,9,0.247096937884833,0.0537511218741478,2.01446425238696e-08,-0.0458328474391123,-5.38776353573486e-09,-0.207242372074169,0.00423928714841108,-5.07287662900602e-12,1.32027412201983e-08,-0.183157624525901,0.04730020632757,-3.75862390277304e-09,0.189665515075628,0.395412110134873,-0.220722940577335,-9.94910855705835e-09,-0.0400163395881668,8.75921159688177e-08,-0.0662182201824898,1.0987347190497e-08
0.5,1.5,10,0.357604623252119,-1.18826596020364e-08,0.454349666694002,-0.352177607233916,-3.30988548493962e-08,-0.109834325425785,9.4232238864608e-09,7.26089805158147e-09,0.388329121627488,-3.16185787086656e-08,0.173768376528477,-0.172616839628877,-6.36284307087579e-09,0.0616610774602664,0.0149403229658134,0.709707936076242,-0.317649475782941,0.553472550356205,-7.56019531412468e-10,-0.000968991870543259
0.5,1.5,11,0.0525284442818038,-1.60951653941628e-09,1.38067491719647e-08,0.1382233939771,-2.0904743529862e-07,-1.8060022977347e-09,-0.566503824421859,1.00979308360163e-07,0.245119564621159,0.211615271063045,-0.0218503443803784,-5.38031920092951e-07,-5.35784520030235e-08,0.161521267492591,0.0971637176830679,0.436964022096058,-1.07301835916456e-08,2.24716374164788e-08,-6.5597078125661e-06,-0.265155916630212
0.5,1.5,12,0.00258634847518136,0.250102088459886,-1.0164847301418e-08,0.00495750018645111,-9.02021554269575e-09,-1.00931729662775e-09,-2.08179547000771e-08,-1.54742278438437e-08,0.00294235918192677,-0.284992775950189,-0.0728938768703701,0.0462158229881694,-7.19830022738196e-09,-2.89713385493481e-09,0.157135491369595,-1.34436927072913e-08,-0.292093962847913,-0.690650206330558,-0.444986901577579,-5.21848781727007e-09
0.5,1.5,13,-0.458050234302575,-0.0851981759868333,-1.24136766848126e-06,0.121289184205257,-0.104709012327437,0.0552215791912245,-1.5434521013972e-06,-0.544035416927409,-0.147949028411564,0.132526382169281,3.49405577528356e-07,0.0544354417221925,0.654372774823013,0.636958095969212,-0.380555970884394,0.236384386568335,-0.0477268935105644,0.353223185245863,0.518683131569557,-0.150504958978475
0.5,1.5,14,0.242685075026403,-0.0730314977600834,0.208600465136133,-0.316579840949406,-1.01064619190501,0.0777128686362455,-1.84920642174267e-10,0.218810101687797,0.551696341899324,-0.041764462381124,-0.365319325568453,-4.78013567264043e-09,-0.0671765611379665,-0.515622746164641,0.730207297082695,0.25884477835665,-5.89500948941293e-11,0.543399662188949,0.01128280436758,-7.53423456610546e-09
0.5,1.5,15,-0.146068602808941,-0.277532948279195,0.0781922990076803,-2.02254418450619e-08,0.121472816762476,0.0632660596020658,0.441006033404839,0.146905516184846,0.19559939610967,-0.176755760008435,-0.111927925926111,0.704323956026051,-0.036291076897555,0.478132703551779,-3.04301823288452e-09,-1.44407672874515e-08,3.83967104022843e-07,-0.790216988297141,-0.0422329230915502,1.49529333960437e-09
0.5,1.5,16,0.255027514702092,0.59408081756571,0.0918680013827285,-0.137289651342053,0.139846100730367,0.000230797901932223,-0.191489017015336,-0.788193509154281,-5.07872599706488e-07,0.185612852289236,5.12515227502849e-08,0.378571489964301,0.785787054748268,0.361678320906323,-2.04262458702014e-07,-2.40470099707265e-06,-0.141133660478569,-0.119572555642684,0.000698862081746964,-0.146438579050993
0.5,1.5,17,0.203992118800571,-0.666181296040607,0.224649828979078,-2.23994229082142e-09,-3.25824772356381e-06,0.00699492644197921,0.204748153635384,-0.873740937327935,2.68708653981841e-08,-0.0796437803224868,-1.59010195758182e-09,-0.320340314844315,-3.09964896511479e-09,0.0379262764191343,0.193677466799756,-0.423795653734621,-0.0451753960225378,-0.0801747391909496,-0.117986617993842,0.07287876147295
0.5,1.5,18,-0.360149943152463,0.262835262319111,0.00949555427644064,0.22287165457695,0.0636061596773861,4.64975875750294e-08,0.375051563278336,-0.0276998015055461,-1.2157745138155e-08,-0.155218012158736,0.195572940108275,0.37035320004415,0.00587463403942005,-0.308335135967124,1.69267686020802e-09,-6.79669156464661e-09,-1.10339848844973,-5.21437278667066e-08,-0.466629663842838,-1.43243653207051e-08
0.5,1.5,19,-9.96532094344329e-09,0.755761738937383,-2.00849973183251e-08,-5.30046941680797e-09,0.0282990313846091,-9.1106981970798e-09,0.217066047712575,3.27317535694881e-07,4.75329432174462e-07,0.047422772407309,1.1050841774938e-07,-2.11506000727633e-09,0.0459907986298138,6.77549521161098e-09,-0.0115022565006204,0.345382130962594,1.83889469531382e-08,0.104011240841259,-2.10427473912771e-07,-0.308123881390649
0.5,1.5,20,-0.319360063563371,0.254920799300382,-0.14007917470631,4.0301543480356e-11,0.321950943619514,-0.209260608613752,0.00842584362348088,1.14086699719024e-05,-5.23625802024368e-09,0.354984916792607,-0.127917103620592,0.283111460791613,0.290573240212374,-0.271044784380039,-0.717303997909194,0.165512273786252,4.82341079248867e-09,-0.276760739037177,-0.397675352264782,0.0392367081658242
0.5,1.5,21,-6.88763965118497e-09,-6.98994848304939e-09,-0.158168681435173,0.392745837539703,-0.0858236742523799,-0.458642956774067,-0.0294186756853132,-1.32312883160676e-08,-0.059594016514041,-0.342997427239937,0.397717342510908,7.9223704291393e-09,0.425511303583191,-0.204083029981184,-4.01043172892181e-09,-0.249700033405789,-0.185100392739359,-9.77475055894716e-09,-0.155850363293417,-4.84924768944296e-09
0.5,1.5,22,0.178452423054723,-0.00554935380218498,0.0987277767045781,-8.37823703489154e-05,-0.879872011624469,-0.0732595049405374,0.0469166332973547,0.474521204918666,-0.0820389441298892,0.0965976063211743,0.265855540684804,-6.52137509386111e-11,0.181359904118996,-0.753574054469333,-0.00420406175289077,0.250303340423219,1.02532036862484e-06,-0.269398696158722,0.0601886930248402,-4.08250353807279e-05
0.5,1.5,23,-1.84886775053004e-07,3.47787508368689e-08,-3.25753831720637e-09,-1.34259981590729e-08,-5.79489569990137e-08,-2.64415294288495e-08,-0.0953264125446069,0.142958470538798,1.40269372869549e-07,-1.23265573412025e-09,-2.62182342680476e-10,-1.3607475311834e-07,-0.116738535275349,-0.546661179244575,-0.094435508343837,1.84153563080448e-07,-1.27734954562264e-07,-0.0975489305884726,0.283996764664668,1.54467011807534e-07
0.5,1.5,24,-0.0364351310317803,-0.409861936717559,-0.029279903074045,0.0680278716017321,-0.175114013837971,0.170182108329516,-0.0463062211491565,-0.163673908166099,-1.08156514637886e-08,-0.164388511786459,-0.094785013172669,0.11363409454148,-0.352881590439636,0.128802524456883,-0.27916186250855,0.114733188865948,0.404228900477435,-0.285524155380351,0.873987187394704,-2.39746071399794e-11
0.5,1.5,25,-0.230416931766941,0.485150092004408,-1.13784112636017e-08,4.113363273018e-08,1.02728250173051,0.149250839812035,-0.312663835116741,-0.0463754904899931,0.10536291859284,0.0894508460628182,-0.488548704149485,-0.15807646559595,3.88949273567811e-08,0.113086609538164,1.38356420820146e-07,-3.54811569776377e-11,-0.0796429421810396,0.100867914357858,0.0324364244354094,-9.39640585925503e-09
0.5,1.5,26,9.59230135531967e-06,-0.000186395346489503,7.00968266923992e-05,-3.04569440376489e-05,0.000206056320457124,1.64283313614871e-05,-0.387905969270632,-7.4492963848411e-08,0.0146723953820371,-0.237669810044365,-0.730872315027742,7.89199399538714e-06,2.80822695760577e-06,0.470075523610378,-3.79812679620851e-07,-5.35835038452917e-05,-0.000101666155379718,8.91828478570128e-05,-2.13680982524739e-05,0.0769193669009574
0.5,1.5,27,0.209400091553014,-0.555914085466387,0.261346148603423,-5.36371323873339e-06,-3.69929747538829e-08,0.0949799277971709,-0.138631594543248,-0.680026676833471,0.481210167500214,-0.101868069982485,0.100679675876245,0.25277848310415,-6.11899939797995e-05,0.0252872513010789,0.0446115202711713,-0.424493035680488,0.0975508242053293,-0.0360405787526528,0.387860962777368,9.76830634668674e-05
0.5,1.5,28,-0.160649570933761,0.0967515905312135,-5.41291542846114e-09,-0.050878983017006,-0.549132507916245,-0.0739160218543958,-9.15454824603299e-09,-9.57178419170604e-09,-1.21375523360852e-08,-0.333293821990936,-0.255514077147154,-1.35056670030264e-08,-0.445856501020512,-4.03266542790208e-09,-7.00594881121031e-09,-8.40378802176154e-09,-6.31947911312379e-09,-0.0847169618684537,-0.531958887283122,0.499121400272192
0.5,1.5,29,-0.411049303314724,0.150387177947735,0.607038772920973,0.707799192885926,-3.84450406448237e-07,-0.364674636632579,-0.228358359933318,0.245082531199212,-1.17347238863183,0.221452605237773,0.316469939521111,-2.89804985110417e-09,5.75016958684127e-08,-0.610056935809507,-0.320165005582663,0.124255170000654,0.238526657493182,-0.34267196511278,-0.00108881418595328,-0.401588675363581
0.5,1.5,30,-9.92351302924689e-09,0.00797767618001287,0.421405162872842,-0.260274663049008,0.579280855238574,0.164653218206402,0.703853791994408,-9.49766152235956e-09,0.0176100610302436,-0.142507526502344,0.21866313843886,0.296785219599217,-0.0216015575421375,0.0976735755315878,-0.555569154758348,0.0611134470083705,-0.45831275622652,0.200335538864321,-1.05435137282953,-0.380667001051574
0.5,1.5,31,-0.105577965005466,0.633657153199104,0.456970249452376,-0.280200851907149,0.000170236060246732,0.714184419363571,-0.556219620410978,0.250920055252681,0.324681673481205,-0.0804115035145848,0.0641820250994614,0.112425028033534,-0.0219659301140985,0.126313722401374,-0.315876783806823,0.111519151991421,0.322075740399083,-2.16253824305602e-11,0.307660433540484,-0.290761261760767
0.5,1.5,32,0.274910848488855,-1.44369495739647e-06,0.380398136062432,-7.52420670054475e-08,-1.27971618096165e-06,-0.541438444926183,-0.239631321084387,-3.54864359158678e-06,-1.08326827486654e-10,-1.57491354576176e-06,-0.350699664139311,-0.169253109757472,0.167709217915683,-0.1066072203959,1.58836603715735e-06,3.15564588726686e-06,-0.0838610661467598,5.20196359549004e-07,-1.35175404175419e-08,-3.97620706855437e-09
0.5,1.5,33,-0.275373822243167,0.102786703587583,0.355323778153216,0.193851461900415,0.463281245407292,0.101187793293836,-0.677572980483353,-0.0245400995909575,0.0482074974972154,-0.140153174285555,-0.258089820369879,0.315218164399676,-0.0698200512767048,2.93998134935297e-09,0.0305917981884413,7.23471216069992e-09,-2.15950658267424e-08,-0.0384677087601264,0.319236062790955,0.483339681784215
0.5,1.5,34,2.93354944704006e-08,-1.35228088249598e-08,-0.00411147918148368,-1.54226717095304e-08,1.91818786889701e-08,-3.0309823187298e-08,0.240226992551612,0.431444165776893,-1.3254006904768e-10,-0.17389283949916,0.173004750638827,0.218569054335157,-2.0077199377848e-10,0.0846162438305794,-0.0537245707764255,-2.71371067736021e-08,1.41168352238386e-09,-0.329018941313352,-6.55167623883720e-09,5.63082081557949e-08
0.5,1.5,35,-0.0101523771910402,-1.28117745952693e-08,0.533502427113862,-1.80654103673921e-09,1.50150228070896e-08,0.986172626595752,0.216105336839412,-3.32578212920522e-09,0.388315978121065,0.161218384890515,-2.07832948793066e-09,-0.446992161084363,-7.07030431192767e-09,-0.178138254293989,8.00218630315611e-09,0.548566346444493,-5.88633871209687e-08,-0.163803164243713,-0.144455883866032,-0.133263125600463
0.5,1.5,36,-3.53067023687698e-08,-0.603391031724035,-1.15215587403353e-08,-0.0686794740910551,-8.55283842965161e-10,0.676641288734648,0.34724870317931,-1.32739926601044e-09,-9.19997268015227e-09,-1.62051176800812e-08,0.226155513421686,-0.210594832559214,2.79184975701729e-09,-5.02442600101094e-09,0.167371212354031,4.37990603461603e-07,-8.73832660435599e-09,-5.76260324493402e-09,-0.126828914430599,2.92523833722902e-08
0.5,1.5,37,0.149229638363552,0.110777493959637,0.610720061640004,-7.49966408005763e-11,-0.135086814131017,0.471383898368617,0.579516156221019,-0.107882409498894,-0.360764666864769,0.119324086972328,0.251465672857245,-8.04992598943217e-09,0.151035164317817,0.00362629312187564,-0.159803754111949,0.0427060812668251,-0.164906869358988,0.368085822970064,-1.35073707242082e-08,0.0720549233070328
0.5,1.5,38,9.16719747572322e-09,0.192426275188863,-1.54225631202882e-08,0.425734759693463,-7.63055834277562e-09,-0.282726093462039,0.0486195382233805,-8.19795306837427e-09,-5.03907136980569e-09,0.00459022786877681,3.3002996358572e-06,2.52622328177414e-06,5.17596314138195e-07,-0.0610658317595844,2.34864225458524e-07,9.68504194293398e-07,-6.13558379719926e-07,1.52857234808898e-08,-0.47918861672639,-2.21351539388153e-06
0.5,1.5,39,0.457609858999007,0.109672034789601,0.328896473782448,0.0734699615429214,-0.688886721457536,-6.87127614853216e-09,-0.276432893552127,-0.167044229011101,-0.116374202820495,-0.640031360987153,0.615267268616487,-0.255259154484072,0.0445857199430913,-0.0743317418447874,-0.052735770130332,0.212195290931116,0.122174144647097,0.0489971186715784,0.202074407911878,-1.03478598894748e-08
0.5,1.5,40,-0.0310461748466563,-0.0122657790791838,0.691512479732903,0.254231889984254,0.198091822297599,0.0519107802994238,-0.490317095176677,-0.1740542317392,0.0386370013882114,-0.240826083791023,-0.175788706263078,0.0871808750827741,-1.20619021928146e-07,-0.532360385420307,-0.215816125839238,-1.07317121324226e-07,-2.91867751377412e-07,-5.59274828493995e-09,-4.9087646933342e-10,0.219482463159733
0.5,1.5,41,-1.62452609039001e-08,0.311994271034959,0.316460098216317,-6.81255978290219e-08,0.16207137050966,-0.166799869735864,-0.096354278796007,3.06059281343765e-07,0.336214214370175,-6.84371541901327e-09,-1.91677910535956e-08,0.149341595556133,-1.03904554776646e-08,-0.327295331099717,2.31509048899003e-08,-3.81778940903618e-09,-9.41011081503254e-07,-0.216681242160232,0.086768795249943,-6.55445424301667e-09
0.5,1.5,42,0.308101567370075,0.0273969515080601,0.148318954520063,4.49813646160575e-09,-4.87986477511071e-09,-0.113552031365432,-0.222394209199098,-0.827871144897228,0.0150306060396039,0.329380316344226,0.304068530499495,0.136096067614356,-1.78433832343327e-08,0.407749303857331,-1.41103651449315e-08,-1.60576623169838e-08,0.317152154929249,0.0961392998970691,0.194490416673032,-3.6611014804427e-08
0.5,1.5,43,-0.628450499760746,5.07001717849047e-06,-0.0492040385314805,-0.0566270981574026,0.170315318894453,-0.0415710204776434,0.258929277068564,0.18394185679886,0.206987490716939,-0.530434606192426,0.0972520645995975,-7.90582937727929e-09,-4.64817829502868e-06,8.11377944101147e-06,-0.743764931797959,0.163315392306636,-2.53554258422343e-06,-0.0299520836428364,-0.448211490322817,-0.0686875876254021
0.5,1.5,44,-3.35417473072194e-12,-0.290181633286302,-0.185521109124777,-0.1913364613941,-0.21796198153113,-1.60060585777226e-06,-1.27424649560061e-06,5.00414753990995e-08,-0.183195159220232,-0.200566918806188,-1.65058480766305e-07,-0.00836362571325498,0.0127334657463429,-9.61931755375825e-08,-0.268461159091407,0.0648536040640795,-4.74828201652682e-06,0.0806209978162212,0.0513410303101137,9.15695678434735e-06
0.5,1.5,45,0.275335463218092,0.0765332699447822,0.522965117245694,-2.40286783374186e-11,-5.43572061244736e-08,0.0991964181195009,-0.226851909818725,6.18177592192612e-07,0.150494356476566,0.0049562511938843,-4.96751426098833e-08,0.0420450984368088,-3.79041824614211e-07,-1.32845128036214e-05,6.399477255079e-08,0.115687351144704,-0.102728823320227,-2.21620660922601e-08,0.0546237682240703,-9.91874472985122e-09
0.5,1.5,46,3.57063925536291e-06,0.0515582640031932,0.0241095359065236,-0.0932362342088014,-0.624411095248342,-0.254232579101637,-0.619701930944626,0.319156261290907,0.377024046959909,-0.772626834158607,-0.112785481398692,-1.07500345256802e-08,0.254979547855097,0.511251629767541,0.482648689492538,-9.76546206594872e-09,-2.37140298497807e-09,0.057687335068857,0.205327887828804,-0.0649835506014254
0.5,1.5,47,-2.68735515101975e-09,-5.67797298769595e-09,0.303519601697114,-0.674454761332411,0.121040650971268,-0.154671479929228,-0.388711261240315,0.338067681624516,0.0757083531779554,0.280256748826531,0.386675537773986,0.368238301856432,0.239787645082109,-0.322437839154107,-0.162120842110968,-0.605725717385724,-6.37327813899879e-10,0.175876279366778,-0.204536092635744,-0.0396142940387762
0.5,1.5,48,0.423303986474508,3.09318974515696e-08,-0.274650904323937,-6.25951933392619e-09,-0.291887684192328,2.28927208143096e-10,0.5373970659581,-0.136600244979213,3.84577274309149e-08,-5.13214238650674e-08,-0.292724255604135,-0.514171830557271,0.196238424210289,0.176736715288979,0.0482774288543064,-2.95387481197461e-08,0.0956872978574389,-0.0201186111009104,2.4665769272092e-07,-0.581236718552414
0.5,1.5,49,0.428470350342022,0.278524418785598,-0.490039332993667,-0.700135700991538,0.16849409735095,0.17871450445467,-0.289114648798128,-1.99751895724972e-08,0.613420266813107,8.73973243324163e-07,-0.121260290761952,0.693014033604778,0.168799992826701,0.346821160113778,-0.0859198417331964,-0.177231674649867,-0.816805724054437,-0.0143145833419763,5.99358828063312e-08,7.99375687925124e-06
0.5,1.5,50,2.34870389779244e-08,0.550873393707961,-0.326076192217532,3.53531642856548e-07,-7.68747757677265e-08,-0.265142579832167,0.252779639424203,0.082897443794836,0.562397642349718,0.276328508257272,-3.36933540476832e-07,-1.67286658410313e-09,-4.14972561156605e-07,-9.83707468503674e-07,4.04275803530617e-08,0.0386394786701519,1.91379284993644e-07,2.29670580650884e-07,7.93668158571228e-12,-2.52224190523482e-06
0.5,1.5,51,-2.00357807453888e-09,-0.372629488077478,-4.8109276066084e-08,-0.118191482447091,-3.39471186023809e-09,0.298109055956095,1.35171914564344e-08,0.239273581101477,-0.0579389764733175,-7.02822934717085e-09,-1.12154697905184e-10,-6.90180849194174e-09,0.163073821690306,-0.128132864584583,-0.0444237053315662,0.320191399843217,-6.97410318047654e-08,-8.87673531674203e-09,-2.35859150477169e-09,-6.3116201980801e-09
0.5,1.5,52,-0.503289431922167,-1.70367881697172e-08,0.86398293988131,-8.93647198874351e-09,0.114810963332763,0.0552090194140436,-0.0972418471712264,-8.54979825235031e-09,0.190297294662641,0.391655806693059,0.177947642478687,-0.00965443308590799,-8.18157408114236e-09,-0.226003880043412,-9.81309030871233e-09,0.0142190023860203,-8.90914111639108e-09,0.195391375067394,-7.14525970540030e-09,0.121658249825244
0.5,1.5,53,-7.34735564637275e-08,-3.5759671290052e-07,-0.229458335353584,-2.68793717154588e-07,0.463294088427544,0.24084245865917,1.91261883322049e-07,-4.13493784464042e-09,9.62853995470667e-07,-5.99567707315735e-08,-0.160098275549861,0.284573758109995,2.19580538109205e-07,0.155651670964162,0.012375596366084,-0.0684820765850915,-0.0418681586925101,1.23151526269538e-07,0.0858283639006597,-1.03180586163058e-06
0.5,1.5,54,-0.178736156818369,-0.336863133850517,-2.2786247956658e-06,0.0132312828831605,0.439809080548931,0.126280907733419,0.304578412397787,-0.093800783459256,0.612330081392059,-9.53026825129034e-08,-0.00704255948411008,0.0469017228797015,0.0802664948439842,-8.59854671243513e-07,0.0954647421115441,-0.0523886518470685,-0.0335381390856239,-0.101339341644523,-0.545341813676885,-1.96277673825608e-08
0.5,1.5,55,-1.98324341659501e-09,-1.22201057918255e-08,-0.0494549122307673,-0.180639809327363,-3.15872310808625e-09,0.000862315144615542,-1.27614198528787e-08,-8.576411679293e-09,0.470856383591539,0.383191182661673,-0.508946516486687,-7.3386811741988e-09,-0.0431672119769798,0.289707926033662,-0.381164486545179,0.139724794067805,0.454818564092246,0.071084445935563,-0.443484582141489,-0.17788915423915
