"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,4,1e-04,1,"ASC2_male",0.9,0.00368750144223124,1
1,4,1e-04,1,"ASC2_age",0.3,0.088768094784572,1
1,4,1e-04,1,"ASC2_income",0,-0.0151389170312541,1
1,4,1e-04,1,"ASC2_child",0,0.0180778404622585,1
1,4,1e-04,1,"ASC3_male",-1.1,-0.636240519714633,1
1,4,1e-04,1,"ASC3_age",0,0.0943664012416582,1
1,4,1e-04,1,"ASC3_income",0.8,0.219485129363887,1
1,4,1e-04,1,"ASC3_child",0,0.278076497185199,1
1,4,1e-04,1,"prot25_male",1.2,0.464451940544515,1
1,4,1e-04,1,"prot25_age",0.7,0.155506825369047,1
1,4,1e-04,1,"prot25_income",0,-0.0440388910647897,1
1,4,1e-04,1,"prot25_child",1.1,0.362834477833806,1
1,4,1e-04,1,"prot50_male",0,0.19536254765507,1
1,4,1e-04,1,"prot50_age",0,-0.051909254039053,1
1,4,1e-04,1,"prot50_income",-1.2,-0.370821506830129,1
1,4,1e-04,1,"prot50_child",1.1,0.349721094405265,1
1,4,1e-04,1,"invasive_male",0,-0.349002562695153,1
1,4,1e-04,1,"invasive_age",-0.6,-0.162791779486093,1
1,4,1e-04,1,"invasive_income",0,-0.0217005246450646,1
1,4,1e-04,1,"invasive_child",0,0.109302883432662,1
1,4,1e-04,2,"ASC2_male",0,-0.0857925942120963,1
1,4,1e-04,2,"ASC2_age",0.1,-0.0537593605275328,1
1,4,1e-04,2,"ASC2_income",0.7,0.300323247609355,1
1,4,1e-04,2,"ASC2_child",-0.4,-0.0306727429101342,1
1,4,1e-04,2,"ASC3_male",0,0.00591510803502329,1
1,4,1e-04,2,"ASC3_age",0.4,-0.100005890640756,1
1,4,1e-04,2,"ASC3_income",-0.8,-0.0987116967410511,1
1,4,1e-04,2,"ASC3_child",0,0.0673279252563125,1
1,4,1e-04,2,"prot25_male",0.5,0.221437135099079,1
1,4,1e-04,2,"prot25_age",0.8,0.310654885834535,1
1,4,1e-04,2,"prot25_income",0,0.0531914477539415,1
1,4,1e-04,2,"prot25_child",0,-0.0716381470378126,1
1,4,1e-04,2,"prot50_male",0,-0.0553475252835082,1
1,4,1e-04,2,"prot50_age",0,0.174839319455083,1
1,4,1e-04,2,"prot50_income",0,0.00484931536480356,1
1,4,1e-04,2,"prot50_child",0,0.0306722936216283,1
1,4,1e-04,2,"invasive_male",1,0.29639958301314,1
1,4,1e-04,2,"invasive_age",-0.1,-0.100659368892401,1
1,4,1e-04,2,"invasive_income",0,0.0933175405256346,1
1,4,1e-04,2,"invasive_child",-0.6,-0.205410555595537,1
1,4,1e-04,3,"ASC2_male",-0.9,-0.110920606761212,1
1,4,1e-04,3,"ASC2_age",-0.4,-0.182481836890968,1
1,4,1e-04,3,"ASC2_income",0,-0.144454396193733,1
1,4,1e-04,3,"ASC2_child",0,0.105979166542208,1
1,4,1e-04,3,"ASC3_male",-0.7,-0.212695237501558,1
1,4,1e-04,3,"ASC3_age",0,-0.0516312181598591,1
1,4,1e-04,3,"ASC3_income",0,-0.133348235403587,1
1,4,1e-04,3,"ASC3_child",1,0.554675450437092,1
1,4,1e-04,3,"prot25_male",0,0.109995872262238,1
1,4,1e-04,3,"prot25_age",0,0.0934033602440599,1
1,4,1e-04,3,"prot25_income",0,0.155095362960928,1
1,4,1e-04,3,"prot25_child",0,-0.163390851258734,1
1,4,1e-04,3,"prot50_male",0.7,0.326673690149227,1
1,4,1e-04,3,"prot50_age",-0.2,0.160938451705685,1
1,4,1e-04,3,"prot50_income",-1,-0.225353257918865,1
1,4,1e-04,3,"prot50_child",-0.8,0.0393416759131177,1
1,4,1e-04,3,"invasive_male",0,0.0836239781913976,1
1,4,1e-04,3,"invasive_age",0,0.00332788117030588,1
