"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,2,1e-04,1,"ASC2_male",0.9,0.203734995305702,1
0.5,2,1e-04,1,"ASC2_age",0.3,0.163853870263329,1
0.5,2,1e-04,1,"ASC2_income",0,-0.111900409605457,1
0.5,2,1e-04,1,"ASC2_child",0,0.0488022412591736,1
0.5,2,1e-04,1,"ASC3_male",-1.1,-0.129310397634092,1
0.5,2,1e-04,1,"ASC3_age",0,-4.43893843191681e-09,0
0.5,2,1e-04,1,"ASC3_income",0.8,0.0685487551605074,1
0.5,2,1e-04,1,"ASC3_child",0,-0.0395304466621148,1
0.5,2,1e-04,1,"prot25_male",1.2,0.264731825889525,1
0.5,2,1e-04,1,"prot25_age",0.7,0.300584842989334,1
0.5,2,1e-04,1,"prot25_income",0,0.225682864997544,1
0.5,2,1e-04,1,"prot25_child",1.1,5.85399925441639e-09,0
0.5,2,1e-04,1,"prot50_male",0,1.26781514393695e-08,0
0.5,2,1e-04,1,"prot50_age",0,-0.103688433432166,1
0.5,2,1e-04,1,"prot50_income",-1.2,-0.249744280302278,1
0.5,2,1e-04,1,"prot50_child",1.1,0.122066417843492,1
0.5,2,1e-04,1,"invasive_male",0,-1.00463736093062e-09,0
0.5,2,1e-04,1,"invasive_age",-0.6,-0.240633496131549,1
0.5,2,1e-04,1,"invasive_income",0,-2.65269891411489e-09,0
0.5,2,1e-04,1,"invasive_child",0,-1.33655590531085e-08,0
0.5,2,1e-04,2,"ASC2_male",0,-1.03818962992979e-08,0
0.5,2,1e-04,2,"ASC2_age",0.1,1.92929882324337e-08,0
0.5,2,1e-04,2,"ASC2_income",0.7,0.278275310508486,1
0.5,2,1e-04,2,"ASC2_child",-0.4,-3.33991336417383e-08,0
0.5,2,1e-04,2,"ASC3_male",0,0.0480149854443775,1
0.5,2,1e-04,2,"ASC3_age",0.4,9.26380080531826e-09,0
0.5,2,1e-04,2,"ASC3_income",-0.8,-0.257886741309145,1
0.5,2,1e-04,2,"ASC3_child",0,-1.96945068460854e-08,0
0.5,2,1e-04,2,"prot25_male",0.5,0.212268150767743,1
0.5,2,1e-04,2,"prot25_age",0.8,0.384311790512984,1
0.5,2,1e-04,2,"prot25_income",0,-2.5636775674195e-10,0
0.5,2,1e-04,2,"prot25_child",0,-1.09545287192263e-08,0
0.5,2,1e-04,2,"prot50_male",0,-4.87545818663497e-10,0
0.5,2,1e-04,2,"prot50_age",0,-9.3231380156234e-09,0
0.5,2,1e-04,2,"prot50_income",0,-0.059544503976173,1
0.5,2,1e-04,2,"prot50_child",0,-1.85521883457096e-09,0
0.5,2,1e-04,2,"invasive_male",1,-1.10825050635289e-08,0
0.5,2,1e-04,2,"invasive_age",-0.1,-6.81881280753869e-09,0
0.5,2,1e-04,2,"invasive_income",0,-5.72190421472316e-10,0
0.5,2,1e-04,2,"invasive_child",-0.6,-1.23040000489826e-08,0
0.5,2,1e-04,3,"ASC2_male",-0.9,0.015739841297415,1
0.5,2,1e-04,3,"ASC2_age",-0.4,-0.0601952084302417,1
0.5,2,1e-04,3,"ASC2_income",0,-0.0319086525159221,1
0.5,2,1e-04,3,"ASC2_child",0,-0.52935247481955,1
0.5,2,1e-04,3,"ASC3_male",-0.7,-0.124104727693157,1
0.5,2,1e-04,3,"ASC3_age",0,-1.47633362118976e-08,0
0.5,2,1e-04,3,"ASC3_income",0,-4.07641832043898e-13,0
0.5,2,1e-04,3,"ASC3_child",1,0.222537813513663,1
0.5,2,1e-04,3,"prot25_male",0,-3.22739337622944e-09,0
0.5,2,1e-04,3,"prot25_age",0,0.0951611986260353,1
0.5,2,1e-04,3,"prot25_income",0,0.21428211392132,1
0.5,2,1e-04,3,"prot25_child",0,3.76186027353904e-08,0
0.5,2,1e-04,3,"prot50_male",0.7,0.115156704562294,1
0.5,2,1e-04,3,"prot50_age",-0.2,-1.10566354280359e-08,0
0.5,2,1e-04,3,"prot50_income",-1,-0.580190484282962,1
0.5,2,1e-04,3,"prot50_child",-0.8,-0.0131298903169554,1
0.5,2,1e-04,3,"invasive_male",0,3.88732796144524e-08,0
0.5,2,1e-04,3,"invasive_age",0,-9.09128744487288e-09,0
0.5,2,1e-04,3,"invasive_income",-1.2,-0.590694464473932,1
0.5,2,1e-04,3,"invasive_child",1,0.127091244768768,1
0.5,2,1e-04,4,"ASC2_male",0,0.20641815769739,1
0.5,2,1e-04,4,"ASC2_age",-0.1,-6.98838358911948e-11,0
0.5,2,1e-04,4,"ASC2_income",0,-1.94171762032905e-08,0
0.5,2,1e-04,4,"ASC2_child",-0.6,-0.26785683766363,1
0.5,2,1e-04,4,"ASC3_male",0,-0.0526292935398839,1
0.5,2,1e-04,4,"ASC3_age",1,0.645416516893166,1
0.5,2,1e-04,4,"ASC3_income",0,-0.0676598207082392,1
0.5,2,1e-04,4,"ASC3_child",0,-0.257695052052013,1
0.5,2,1e-04,4,"prot25_male",0,-0.133265681477834,1
0.5,2,1e-04,4,"prot25_age",-0.5,-0.463203807878592,1
0.5,2,1e-04,4,"prot25_income",0,2.68165934700272e-07,0
0.5,2,1e-04,4,"prot25_child",0,3.05238999333252e-06,0
0.5,2,1e-04,4,"prot50_male",0.1,-2.17330635420889e-06,0
0.5,2,1e-04,4,"prot50_age",1,0.551461632539993,1
0.5,2,1e-04,4,"prot50_income",0,0.000745050213498603,1
0.5,2,1e-04,4,"prot50_child",-1,-0.317536521546788,1
0.5,2,1e-04,4,"invasive_male",-1,-0.180623646247323,1
0.5,2,1e-04,4,"invasive_age",-0.9,-0.227965046229653,1
0.5,2,1e-04,4,"invasive_income",-0.3,-0.339095990565741,1
0.5,2,1e-04,4,"invasive_child",0,0.0395321508641432,1
0.5,2,1e-04,5,"ASC2_male",0,0.0701954767992601,1
0.5,2,1e-04,5,"ASC2_age",0.7,0.325504111349559,1
0.5,2,1e-04,5,"ASC2_income",-0.4,-0.221457588324806,1
0.5,2,1e-04,5,"ASC2_child",-0.3,4.99686544991116e-10,0
0.5,2,1e-04,5,"ASC3_male",0,-6.59081317601566e-10,0
0.5,2,1e-04,5,"ASC3_age",0,-0.113475033773944,1
0.5,2,1e-04,5,"ASC3_income",0.9,0.309389557826852,1
0.5,2,1e-04,5,"ASC3_child",-0.6,0.0870117833380567,1
0.5,2,1e-04,5,"prot25_male",0.9,0.273412168153029,1
0.5,2,1e-04,5,"prot25_age",0,-0.0314661488118293,1
0.5,2,1e-04,5,"prot25_income",-0.3,-0.192137829507951,1
0.5,2,1e-04,5,"prot25_child",0,-6.40005345434235e-10,0
0.5,2,1e-04,5,"prot50_male",0.4,1.40493386995308e-08,0
0.5,2,1e-04,5,"prot50_age",0,0.260957266292924,1
0.5,2,1e-04,5,"prot50_income",0.5,0.390250154661443,1
0.5,2,1e-04,5,"prot50_child",0,-8.03110449598929e-09,0
0.5,2,1e-04,5,"invasive_male",0.7,-4.21569082899256e-09,0
0.5,2,1e-04,5,"invasive_age",0,-6.63364399217058e-08,0
0.5,2,1e-04,5,"invasive_income",0,-1.44610164849851e-08,0
0.5,2,1e-04,5,"invasive_child",0,-7.94349237785775e-09,0
0.5,2,1e-04,6,"ASC2_male",0.4,-4.9501835095012e-09,0
0.5,2,1e-04,6,"ASC2_age",0.7,0.158079554365399,1
0.5,2,1e-04,6,"ASC2_income",0,-0.00507557234109778,1
0.5,2,1e-04,6,"ASC2_child",0,-0.0205902904537723,1
0.5,2,1e-04,6,"ASC3_male",0,-2.20239443598991e-09,0
0.5,2,1e-04,6,"ASC3_age",0,-0.338327442372173,1
0.5,2,1e-04,6,"ASC3_income",0,-3.75470757837405e-09,0
0.5,2,1e-04,6,"ASC3_child",1.2,0.228248988123714,1
0.5,2,1e-04,6,"prot25_male",-0.4,-6.63035438931555e-09,0
