"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1e-04,1,"ASC2_male",0,0.0306162963980508,1
1,1e-04,1,"ASC2_age",0.6,0.563103266322111,1
1,1e-04,1,"ASC2_income",0,0.0441170339602876,1
1,1e-04,1,"ASC2_child",0,0.144829336277729,1
1,1e-04,1,"ASC3_male",0,0.102197052871132,1
1,1e-04,1,"ASC3_age",-1,-1.00940038166033,1
1,1e-04,1,"ASC3_income",0,0.0611187790665618,1
1,1e-04,1,"ASC3_child",0.2,0.420501588996981,1
1,1e-04,1,"prot25_male",0,0.0335604323819507,1
1,1e-04,1,"prot25_age",-1,-1.00735427543894,1
1,1e-04,1,"prot25_income",0,-0.0672912437986193,1
1,1e-04,1,"prot25_child",1.1,0.747013438715256,1
1,1e-04,1,"prot50_male",-0.2,-0.35057955902685,1
1,1e-04,1,"prot50_age",0.5,0.615667452912374,1
1,1e-04,1,"prot50_income",0.6,0.547712530049661,1
1,1e-04,1,"prot50_child",0,-0.22414647914533,1
1,1e-04,1,"invasive_male",-0.2,-0.10237310411674,1
1,1e-04,1,"invasive_age",0,0.110340187982978,1
1,1e-04,1,"invasive_income",-0.3,-0.232482412481508,1
1,1e-04,1,"invasive_child",0,0.124278217036228,1
1,1e-04,2,"ASC2_male",0.2,0.239102407160628,1
1,1e-04,2,"ASC2_age",0,0.0129326746533936,1
1,1e-04,2,"ASC2_income",0.2,0.238484224049963,1
1,1e-04,2,"ASC2_child",0,0.0909008825991902,1
1,1e-04,2,"ASC3_male",-0.2,-0.15366416067735,1
1,1e-04,2,"ASC3_age",0,0.0131795631598806,1
1,1e-04,2,"ASC3_income",0.9,0.910451781472341,1
1,1e-04,2,"ASC3_child",0,0.143536448635838,1
1,1e-04,2,"prot25_male",0,0.0461671177445305,1
1,1e-04,2,"prot25_age",-0.4,-0.392054466507579,1
1,1e-04,2,"prot25_income",0,-0.0635460209953212,1
1,1e-04,2,"prot25_child",-0.9,-0.795877319015552,1
1,1e-04,2,"prot50_male",0,0.0354211666731447,1
1,1e-04,2,"prot50_age",-1,-1.00899853592611,1
1,1e-04,2,"prot50_income",0,-0.03750333700396,1
1,1e-04,2,"prot50_child",0,0.11705460851509,1
1,1e-04,2,"invasive_male",0.7,0.815114825500352,1
1,1e-04,2,"invasive_age",0,-0.0485456396909339,1
1,1e-04,2,"invasive_income",-0.2,-0.159100532857282,1
1,1e-04,2,"invasive_child",-1,-0.776734683849835,1
1,1e-04,3,"ASC2_male",0,0.135824461035052,1
1,1e-04,3,"ASC2_age",0.4,0.370841595179809,1
1,1e-04,3,"ASC2_income",-0.7,-0.707708577320764,1
1,1e-04,3,"ASC2_child",0,0.0649684866425725,1
1,1e-04,3,"ASC3_male",0,0.107423512183883,1
1,1e-04,3,"ASC3_age",0,-0.0382875510712035,1
1,1e-04,3,"ASC3_income",0,0.0201805180586889,1
1,1e-04,3,"ASC3_child",0,0.104804841830028,1
1,1e-04,3,"prot25_male",0.3,0.129631858746552,1
1,1e-04,3,"prot25_age",-0.9,-0.890435742289846,1
1,1e-04,3,"prot25_income",0,0.117299144650971,1
1,1e-04,3,"prot25_child",-0.3,-0.453360739965172,1
1,1e-04,3,"prot50_male",0,-0.162204957691266,1
1,1e-04,3,"prot50_age",0,0.0860011011374936,1
1,1e-04,3,"prot50_income",0.2,0.234913046814348,1
1,1e-04,3,"prot50_child",0,-0.0384659509610975,1
1,1e-04,3,"invasive_male",-0.4,-0.47213512102351,1
1,1e-04,3,"invasive_age",1,1.02805360801644,1
1,1e-04,3,"invasive_income",1.1,1.21797817704458,1
1,1e-04,3,"invasive_child",1,1.09396988809118,1
1,1e-04,4,"ASC2_male",0,0.208816581530671,1
1,1e-04,4,"ASC2_age",0.7,0.537444282249012,1
1,1e-04,4,"ASC2_income",0.6,0.467609707905917,1
1,1e-04,4,"ASC2_child",1,0.816503633707529,1
1,1e-04,4,"ASC3_male",0,0.203542519068542,1
1,1e-04,4,"ASC3_age",0,-0.145567537944876,1
1,1e-04,4,"ASC3_income",0,-0.148601611072608,1
1,1e-04,4,"ASC3_child",-1.2,-1.30603493357503,1
1,1e-04,4,"prot25_male",0,-0.133275901307875,1
1,1e-04,4,"prot25_age",0,0.0573821168560857,1
1,1e-04,4,"prot25_income",0.6,0.619362639356013,1
1,1e-04,4,"prot25_child",-0.2,-0.095877965117973,1
1,1e-04,4,"prot50_male",0,-0.23749580938214,1
1,1e-04,4,"prot50_age",0,0.0691495547919341,1
1,1e-04,4,"prot50_income",0.3,0.326082246665016,1
1,1e-04,4,"prot50_child",0,0.136066655240778,1
1,1e-04,4,"invasive_male",-0.5,-0.480297192923693,1
1,1e-04,4,"invasive_age",-0.2,-0.251435431396644,1
1,1e-04,4,"invasive_income",-0.6,-0.635999845106827,1
1,1e-04,4,"invasive_child",0,-0.123018199912612,1
1,1e-04,5,"ASC2_male",0,-0.398508553471812,1
1,1e-04,5,"ASC2_age",0,-0.0463241027455556,1
1,1e-04,5,"ASC2_income",-0.3,-0.377029237638241,1
1,1e-04,5,"ASC2_child",0,0.047061179988015,1
1,1e-04,5,"ASC3_male",0.7,0.364430647082734,1
1,1e-04,5,"ASC3_age",0,-0.00580814143466895,1
1,1e-04,5,"ASC3_income",0,-0.039698610728803,1
1,1e-04,5,"ASC3_child",0.3,0.384768641800024,1
1,1e-04,5,"prot25_male",0.5,0.726496015871398,1
1,1e-04,5,"prot25_age",0,0.0347481164814926,1
1,1e-04,5,"prot25_income",0,0.0710899554591054,1
1,1e-04,5,"prot25_child",0.5,0.343688418822257,1
1,1e-04,5,"prot50_male",0.7,0.825049135508138,1
1,1e-04,5,"prot50_age",0.7,0.75696199013857,1
1,1e-04,5,"prot50_income",0,0.122842181253791,1
1,1e-04,5,"prot50_child",0,-0.11480737452148,1
1,1e-04,5,"invasive_male",0.3,0.222196315143988,1
1,1e-04,5,"invasive_age",0,0.00164204747555613,1
1,1e-04,5,"invasive_income",-0.8,-0.772067842553002,1
1,1e-04,5,"invasive_child",-0.2,-0.18101586237719,1
1,1e-04,6,"ASC2_male",1.2,1.16885412977407,1
1,1e-04,6,"ASC2_age",0.5,0.526885521811502,1
1,1e-04,6,"ASC2_income",-0.2,-0.156064308062652,1
1,1e-04,6,"ASC2_child",0,-0.0929334374315646,1
1,1e-04,6,"ASC3_male",0,0.00742756783972992,1
1,1e-04,6,"ASC3_age",-0.5,-0.436593197074779,1
1,1e-04,6,"ASC3_income",0,0.0925768473671098,1
1,1e-04,6,"ASC3_child",0,-0.0680074732898347,1
1,1e-04,6,"prot25_male",0.2,0.237941338140405,1
1,1e-04,6,"prot25_age",0,-0.0889036220497846,1
1,1e-04,6,"prot25_income",0,0.00322466528722891,1
1,1e-04,6,"prot25_child",0,0.153621895705074,1
1,1e-04,6,"prot50_male",1,1.12224198705874,1
1,1e-04,6,"prot50_age",-0.5,-0.510402396741858,1
1,1e-04,6,"prot50_income",0,-0.125089775907449,1
1,1e-04,6,"prot50_child",0,0.212519228973507,1
1,1e-04,6,"invasive_male",0.5,0.465727029002571,1
