"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,2,1e-04,1,"ASC2_male",0,6.35557911576386e-07,0
1,2,1e-04,1,"ASC2_age",0.6,0.251666269413172,1
1,2,1e-04,1,"ASC2_income",0,-0.00507818750834574,1
1,2,1e-04,1,"ASC2_child",0,-1.0071798526641e-06,0
1,2,1e-04,1,"ASC3_male",0,2.17213198361164e-07,0
1,2,1e-04,1,"ASC3_age",-1,-0.496458805862328,1
1,2,1e-04,1,"ASC3_income",0,0.0238551134852089,1
1,2,1e-04,1,"ASC3_child",0.2,0.151814956606145,1
1,2,1e-04,1,"prot25_male",0,0.104842937840765,1
1,2,1e-04,1,"prot25_age",-1,-0.480919223290908,1
1,2,1e-04,1,"prot25_income",0,-1.44330972553817e-08,0
1,2,1e-04,1,"prot25_child",1.1,0.392166671124707,1
1,2,1e-04,1,"prot50_male",-0.2,-5.71459332082108e-10,0
1,2,1e-04,1,"prot50_age",0.5,0.299978580346702,1
1,2,1e-04,1,"prot50_income",0.6,0.296105058157288,1
1,2,1e-04,1,"prot50_child",0,-4.98245586056377e-08,0
1,2,1e-04,1,"invasive_male",-0.2,-0.00950876234730521,1
1,2,1e-04,1,"invasive_age",0,0.0139194017774727,1
1,2,1e-04,1,"invasive_income",-0.3,-0.0872713679697799,1
1,2,1e-04,1,"invasive_child",0,-5.80999571941908e-08,0
1,2,1e-04,2,"ASC2_male",0.2,0.0287649975934593,1
1,2,1e-04,2,"ASC2_age",0,-0.00220386435042626,1
1,2,1e-04,2,"ASC2_income",0.2,0.13673419806165,1
1,2,1e-04,2,"ASC2_child",0,1.35234743539677e-08,0
1,2,1e-04,2,"ASC3_male",-0.2,-0.0874484135076648,1
1,2,1e-04,2,"ASC3_age",0,-5.07474804478495e-09,0
1,2,1e-04,2,"ASC3_income",0.9,0.436419585803671,1
1,2,1e-04,2,"ASC3_child",0,0.0213422891352863,1
1,2,1e-04,2,"prot25_male",0,-1.38272108802952e-08,0
1,2,1e-04,2,"prot25_age",-0.4,-0.162974994450288,1
1,2,1e-04,2,"prot25_income",0,-1.11013031325342e-07,0
1,2,1e-04,2,"prot25_child",-0.9,-0.271918431603004,1
1,2,1e-04,2,"prot50_male",0,5.80608219924966e-08,0
1,2,1e-04,2,"prot50_age",-1,-0.511417847150392,1
1,2,1e-04,2,"prot50_income",0,0.0403002127834724,1
1,2,1e-04,2,"prot50_child",0,0.106956952684537,1
1,2,1e-04,2,"invasive_male",0.7,0.331736630826588,1
1,2,1e-04,2,"invasive_age",0,-5.67344534461121e-09,0
1,2,1e-04,2,"invasive_income",-0.2,-0.0330512523672995,1
1,2,1e-04,2,"invasive_child",-1,-0.284971845463267,1
1,2,1e-04,3,"ASC2_male",0,0.045773904461407,1
1,2,1e-04,3,"ASC2_age",0.4,0.128135825466126,1
1,2,1e-04,3,"ASC2_income",-0.7,-0.314767642730002,1
1,2,1e-04,3,"ASC2_child",0,-0.0814558823564286,1
1,2,1e-04,3,"ASC3_male",0,3.87172409661161e-08,0
1,2,1e-04,3,"ASC3_age",0,-0.00929780921699077,1
1,2,1e-04,3,"ASC3_income",0,0.0731638086551195,1
1,2,1e-04,3,"ASC3_child",0,0.0451128853848997,1
1,2,1e-04,3,"prot25_male",0.3,0.00743394066783917,1
1,2,1e-04,3,"prot25_age",-0.9,-0.421062061779387,1
1,2,1e-04,3,"prot25_income",0,0.0260883033829348,1
1,2,1e-04,3,"prot25_child",-0.3,-0.205654128663011,1
1,2,1e-04,3,"prot50_male",0,-0.0330730274313889,1
1,2,1e-04,3,"prot50_age",0,0.0629934644169531,1
1,2,1e-04,3,"prot50_income",0.2,0.112198427416206,1
1,2,1e-04,3,"prot50_child",0,0.000141253618037206,1
1,2,1e-04,3,"invasive_male",-0.4,-0.20738961640142,1
1,2,1e-04,3,"invasive_age",1,0.498868816983834,1
1,2,1e-04,3,"invasive_income",1.1,0.624559549774915,1
1,2,1e-04,3,"invasive_child",1,0.566814600991559,1
1,2,1e-04,4,"ASC2_male",0,0.0946893281195869,1
1,2,1e-04,4,"ASC2_age",0.7,0.287541148083448,1
1,2,1e-04,4,"ASC2_income",0.6,0.177277789554933,1
1,2,1e-04,4,"ASC2_child",1,0.513472511145368,1
1,2,1e-04,4,"ASC3_male",0,0.0652267365270813,1
1,2,1e-04,4,"ASC3_age",0,-0.0587784584003087,1
1,2,1e-04,4,"ASC3_income",0,-0.0891868210532517,1
1,2,1e-04,4,"ASC3_child",-1.2,-0.487569367605022,1
1,2,1e-04,4,"prot25_male",0,-0.0862878077929627,1
1,2,1e-04,4,"prot25_age",0,-0.00642098435744674,1
1,2,1e-04,4,"prot25_income",0.6,0.370239180700307,1
1,2,1e-04,4,"prot25_child",-0.2,-0.0405258497184097,1
1,2,1e-04,4,"prot50_male",0,-0.0818173031467675,1
1,2,1e-04,4,"prot50_age",0,0.00563800273836368,1
1,2,1e-04,4,"prot50_income",0.3,0.159097431321887,1
1,2,1e-04,4,"prot50_child",0,0.0122652174826085,1
1,2,1e-04,4,"invasive_male",-0.5,-0.221431349121849,1
1,2,1e-04,4,"invasive_age",-0.2,-0.144264298530574,1
1,2,1e-04,4,"invasive_income",-0.6,-0.334630927714649,1
1,2,1e-04,4,"invasive_child",0,0.0100990416391884,1
1,2,1e-04,5,"ASC2_male",0,-0.274930017734047,1
1,2,1e-04,5,"ASC2_age",0,-0.0170234521544432,1
1,2,1e-04,5,"ASC2_income",-0.3,-0.152193667913118,1
1,2,1e-04,5,"ASC2_child",0,-0.0244413217623616,1
1,2,1e-04,5,"ASC3_male",0.7,0.159766691368401,1
1,2,1e-04,5,"ASC3_age",0,1.35821128089001e-08,0
1,2,1e-04,5,"ASC3_income",0,-3.6190871513805e-11,0
1,2,1e-04,5,"ASC3_child",0.3,0.209970584196535,1
1,2,1e-04,5,"prot25_male",0.5,0.403978543321182,1
1,2,1e-04,5,"prot25_age",0,0.00848667508252579,1
1,2,1e-04,5,"prot25_income",0,-0.00910084001777321,1
1,2,1e-04,5,"prot25_child",0.5,0.166208475542424,1
1,2,1e-04,5,"prot50_male",0.7,0.337140811881533,1
1,2,1e-04,5,"prot50_age",0.7,0.378815087549108,1
1,2,1e-04,5,"prot50_income",0,0.0191085811933657,1
1,2,1e-04,5,"prot50_child",0,-0.031132043545767,1
1,2,1e-04,5,"invasive_male",0.3,0.051091059448204,1
1,2,1e-04,5,"invasive_age",0,0.0184860927937259,1
1,2,1e-04,5,"invasive_income",-0.8,-0.376506240678208,1
1,2,1e-04,5,"invasive_child",-0.2,-0.00718349650953553,1
1,2,1e-04,6,"ASC2_male",1.2,0.515547773489121,1
1,2,1e-04,6,"ASC2_age",0.5,0.282712121753577,1
1,2,1e-04,6,"ASC2_income",-0.2,-0.101272786002638,1
1,2,1e-04,6,"ASC2_child",0,0.00618369270714673,1
1,2,1e-04,6,"ASC3_male",0,-0.0225322490978769,1
1,2,1e-04,6,"ASC3_age",-0.5,-0.199395519272859,1
1,2,1e-04,6,"ASC3_income",0,0.0256453811916624,1
1,2,1e-04,6,"ASC3_child",0,-1.47706059527444e-06,0
1,2,1e-04,6,"prot25_male",0.2,0.0794680654061206,1
1,2,1e-04,6,"prot25_age",0,-0.0514325760322487,1
1,2,1e-04,6,"prot25_income",0,0.0148737681782065,1
1,2,1e-04,6,"prot25_child",0,0.0656800840290111,1
1,2,1e-04,6,"prot50_male",1,0.49778579073862,1
