"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-05,1,"ASC2_male",1,0.568243963320923,1
0.5,1e-05,1,"ASC2_age",0.6,0.624552978765816,1
0.5,1e-05,1,"ASC2_income",0,-0.343487982605835,1
0.5,1e-05,1,"ASC2_child",0,-0.00603628366964231,1
0.5,1e-05,1,"ASC3_male",-1.1,-1.01770532587468,1
0.5,1e-05,1,"ASC3_age",0,0.00533116288093245,1
0.5,1e-05,1,"ASC3_income",0.9,0.385362863638,1
0.5,1e-05,1,"ASC3_child",0,-0.16933644684553,1
0.5,1e-05,1,"prot25_male",1.2,1.06168736631138,1
0.5,1e-05,1,"prot25_age",0.9,0.793222255531093,1
0.5,1e-05,1,"prot25_income",0,0.189696155813528,1
0.5,1e-05,1,"prot25_child",1.2,0.368507610587456,1
0.5,1e-05,1,"prot50_male",0,0.376533252484001,1
0.5,1e-05,1,"prot50_age",0,-0.0619732171644736,1
0.5,1e-05,1,"prot50_income",-1.2,-0.413142037477674,1
0.5,1e-05,1,"prot50_child",1.1,0.0419766764751104,1
0.5,1e-05,1,"invasive_male",0,0.292384788141521,1
0.5,1e-05,1,"invasive_age",-0.8,-0.787536035295483,1
0.5,1e-05,1,"invasive_income",0,0.217553364715621,1
0.5,1e-05,1,"invasive_child",0,-0.598724268311605,1
0.5,1e-05,2,"ASC2_male",0,-0.325917819015358,1
0.5,1e-05,2,"ASC2_age",0.4,0.43704610504383,1
0.5,1e-05,2,"ASC2_income",0.9,1.14933284601891,1
0.5,1e-05,2,"ASC2_child",-0.6,-0.667516304969169,1
0.5,1e-05,2,"ASC3_male",0,-0.112291185859916,1
0.5,1e-05,2,"ASC3_age",0.7,0.572895592284554,1
0.5,1e-05,2,"ASC3_income",-0.9,-0.661436534187013,1
0.5,1e-05,2,"ASC3_child",0,-0.61921093714848,1
0.5,1e-05,2,"prot25_male",0.7,1.47802205645454,1
0.5,1e-05,2,"prot25_age",0.9,1.19263190854913,1
0.5,1e-05,2,"prot25_income",0,-0.395364483815346,1
0.5,1e-05,2,"prot25_child",0,-0.388862280433381,1
0.5,1e-05,2,"prot50_male",0,-0.234805227394358,1
0.5,1e-05,2,"prot50_age",0,-0.012887384284236,1
0.5,1e-05,2,"prot50_income",0,-0.343148602780781,1
0.5,1e-05,2,"prot50_child",0,-0.185233208145505,1
0.5,1e-05,2,"invasive_male",1,0.640609060996783,1
0.5,1e-05,2,"invasive_age",-0.4,-0.408361751811118,1
0.5,1e-05,2,"invasive_income",0,-1.29238979491005e-05,1
0.5,1e-05,2,"invasive_child",-0.7,-0.650252963057092,1
0.5,1e-05,3,"ASC2_male",-1,-0.620149272627571,1
0.5,1e-05,3,"ASC2_age",-0.6,-0.904633966823405,1
0.5,1e-05,3,"ASC2_income",0,-0.254025510445741,1
0.5,1e-05,3,"ASC2_child",0,-0.758664354067538,1
0.5,1e-05,3,"ASC3_male",-0.9,-0.896349106136087,1
0.5,1e-05,3,"ASC3_age",0,-0.214735096271124,1
0.5,1e-05,3,"ASC3_income",0,-0.0980218694194658,1
0.5,1e-05,3,"ASC3_child",1.1,0.847992552649565,1
0.5,1e-05,3,"prot25_male",0,0.262596696827617,1
0.5,1e-05,3,"prot25_age",0,0.29018545871367,1
0.5,1e-05,3,"prot25_income",0,0.144372105584479,1
0.5,1e-05,3,"prot25_child",0,0.111886027736327,1
0.5,1e-05,3,"prot50_male",0.8,0.752884554487949,1
0.5,1e-05,3,"prot50_age",-0.4,-0.349377485491418,1
0.5,1e-05,3,"prot50_income",-1,-1.25158884785802,1
0.5,1e-05,3,"prot50_child",-0.9,-0.945672698942393,1
0.5,1e-05,3,"invasive_male",0,0.134037661719709,1
0.5,1e-05,3,"invasive_age",0,-0.0765645550411727,1
0.5,1e-05,3,"invasive_income",-1.2,-1.46115727572934,1
0.5,1e-05,3,"invasive_child",1.1,0.445262128426432,1
0.5,1e-05,4,"ASC2_male",0,0.250341305598689,1
0.5,1e-05,4,"ASC2_age",-0.4,-0.647518959029542,1
0.5,1e-05,4,"ASC2_income",0,0.100229560236157,1
0.5,1e-05,4,"ASC2_child",-0.8,-2.02051851900183,1
0.5,1e-05,4,"ASC3_male",0,-0.143814288333749,1
0.5,1e-05,4,"ASC3_age",1.1,1.15092676247388,1
0.5,1e-05,4,"ASC3_income",0,-0.322374288595079,1
0.5,1e-05,4,"ASC3_child",0,-0.806906445446687,1
0.5,1e-05,4,"prot25_male",0,-0.921303235744519,1
0.5,1e-05,4,"prot25_age",-0.7,-0.567109599866613,1
0.5,1e-05,4,"prot25_income",0,-0.0592087963623846,1
0.5,1e-05,4,"prot25_child",0,0.588194347968586,1
0.5,1e-05,4,"prot50_male",0.4,-0.426432149073741,1
0.5,1e-05,4,"prot50_age",1,1.41207091221911,1
0.5,1e-05,4,"prot50_income",0,-0.415734481690813,1
0.5,1e-05,4,"prot50_child",-1.1,-0.0487090242096886,1
0.5,1e-05,4,"invasive_male",-1.1,-1.54679363359424,1
0.5,1e-05,4,"invasive_age",-1,-0.650897883388211,1
0.5,1e-05,4,"invasive_income",-0.5,-1.06396965190697,1
0.5,1e-05,4,"invasive_child",0,0.000106658416382897,1
0.5,1e-05,5,"ASC2_male",0,0.120502288131208,1
0.5,1e-05,5,"ASC2_age",0.9,1.07554350838777,1
0.5,1e-05,5,"ASC2_income",-0.6,-0.717990630220303,1
0.5,1e-05,5,"ASC2_child",-0.6,-0.0535157141479859,1
0.5,1e-05,5,"ASC3_male",0,0.0599110670589384,1
0.5,1e-05,5,"ASC3_age",0,-0.221209678627877,1
0.5,1e-05,5,"ASC3_income",1,1.41016556115227,1
0.5,1e-05,5,"ASC3_child",-0.7,-0.250888521588404,1
0.5,1e-05,5,"prot25_male",1,1.11223154647909,1
0.5,1e-05,5,"prot25_age",0,-0.0334303038130052,1
0.5,1e-05,5,"prot25_income",-0.6,-1.47896165683307,1
0.5,1e-05,5,"prot25_child",0,-0.351291163989387,1
0.5,1e-05,5,"prot50_male",0.6,0.415781326929229,1
0.5,1e-05,5,"prot50_age",0,0.182300788091831,1
0.5,1e-05,5,"prot50_income",0.7,0.453563316045889,1
0.5,1e-05,5,"prot50_child",0,-0.0951112991657765,1
0.5,1e-05,5,"invasive_male",0.9,0.651058871134001,1
0.5,1e-05,5,"invasive_age",0,0.147059494201775,1
0.5,1e-05,5,"invasive_income",0,-0.146645761391911,1
0.5,1e-05,5,"invasive_child",0,0.344156094132083,1
0.5,1e-05,6,"ASC2_male",0.6,-0.079752895129817,1
0.5,1e-05,6,"ASC2_age",0.9,0.663369255123915,1
0.5,1e-05,6,"ASC2_income",0,0.0278464481992698,1
0.5,1e-05,6,"ASC2_child",0,-0.734683641866991,1
0.5,1e-05,6,"ASC3_male",0,-0.188546828879419,1
0.5,1e-05,6,"ASC3_age",0,-0.420445919887208,1
0.5,1e-05,6,"ASC3_income",0,0.118304822776829,1
0.5,1e-05,6,"ASC3_child",1.2,0.666715475217892,1
0.5,1e-05,6,"prot25_male",-0.6,-0.1108419171321,1
0.5,1e-05,6,"prot25_age",-0.6,-0.815678719779866,1
0.5,1e-05,6,"prot25_income",0,0.335457715598684,1
0.5,1e-05,6,"prot25_child",0,0.275583248262993,1
0.5,1e-05,6,"prot50_male",0,0.414673460308579,1
0.5,1e-05,6,"prot50_age",-1.1,-1.07076720622273,1
0.5,1e-05,6,"prot50_income",-0.5,-0.491385155439355,1
0.5,1e-05,6,"prot50_child",-0.5,-0.224931468830451,1
0.5,1e-05,6,"invasive_male",0,-0.481995792780295,1
0.5,1e-05,6,"invasive_age",1,0.419586449530262,1
