"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,6,1e-04,1,"ASC2_male",0.9,0.208482338464263,1
0.5,6,1e-04,1,"ASC2_age",0.3,0.0858116502155095,1
0.5,6,1e-04,1,"ASC2_income",0,0.0481274426545014,1
0.5,6,1e-04,1,"ASC2_child",0,-0.103923563160989,1
0.5,6,1e-04,1,"ASC3_male",-1.1,-0.0837913583766765,1
0.5,6,1e-04,1,"ASC3_age",0,7.42580999645621e-10,0
0.5,6,1e-04,1,"ASC3_income",0.8,0.227347762763976,1
0.5,6,1e-04,1,"ASC3_child",0,-0.0764455451042415,1
0.5,6,1e-04,1,"prot25_male",1.2,0.101942895475348,1
0.5,6,1e-04,1,"prot25_age",0.7,0.068380877578819,1
0.5,6,1e-04,1,"prot25_income",0,-0.0408213369325429,1
0.5,6,1e-04,1,"prot25_child",1.1,0.188594156088172,1
0.5,6,1e-04,1,"prot50_male",0,-0.0418627194600651,1
0.5,6,1e-04,1,"prot50_age",0,-0.0709211964414608,1
0.5,6,1e-04,1,"prot50_income",-1.2,-0.212275025591756,1
0.5,6,1e-04,1,"prot50_child",1.1,0.210487505135255,1
0.5,6,1e-04,1,"invasive_male",0,-0.00142157657554498,1
0.5,6,1e-04,1,"invasive_age",-0.6,-0.0657783501053551,1
0.5,6,1e-04,1,"invasive_income",0,0.0289191637826402,1
0.5,6,1e-04,1,"invasive_child",0,-0.0638147678348619,1
0.5,6,1e-04,2,"ASC2_male",0,-0.00923660103724655,1
0.5,6,1e-04,2,"ASC2_age",0.1,-9.91681013245389e-09,0
0.5,6,1e-04,2,"ASC2_income",0.7,0.0842840591317502,1
0.5,6,1e-04,2,"ASC2_child",-0.4,-1.63262958000157e-08,0
0.5,6,1e-04,2,"ASC3_male",0,-7.51276741404153e-09,0
0.5,6,1e-04,2,"ASC3_age",0.4,0.0433020557343626,1
0.5,6,1e-04,2,"ASC3_income",-0.8,-0.137268548402031,1
0.5,6,1e-04,2,"ASC3_child",0,-5.41148545629653e-09,0
0.5,6,1e-04,2,"prot25_male",0.5,0.0972181990939332,1
0.5,6,1e-04,2,"prot25_age",0.8,0.155431762411331,1
0.5,6,1e-04,2,"prot25_income",0,4.61306631665414e-09,0
0.5,6,1e-04,2,"prot25_child",0,0.0221014532605565,1
0.5,6,1e-04,2,"prot50_male",0,-5.88954229354222e-09,0
0.5,6,1e-04,2,"prot50_age",0,-0.0106249617556967,1
0.5,6,1e-04,2,"prot50_income",0,-0.0224465612069123,1
0.5,6,1e-04,2,"prot50_child",0,-0.00510744613927998,1
0.5,6,1e-04,2,"invasive_male",1,0.0881020102927508,1
0.5,6,1e-04,2,"invasive_age",-0.1,0.000615883059805391,1
0.5,6,1e-04,2,"invasive_income",0,0.0198757044078287,1
0.5,6,1e-04,2,"invasive_child",-0.6,-0.117343431173246,1
0.5,6,1e-04,3,"ASC2_male",-0.9,-3.81468441434032e-06,0
0.5,6,1e-04,3,"ASC2_age",-0.4,-0.107907288534516,1
0.5,6,1e-04,3,"ASC2_income",0,-0.0186427929298051,1
0.5,6,1e-04,3,"ASC2_child",0,-0.0489232604590785,1
0.5,6,1e-04,3,"ASC3_male",-0.7,-0.0711161950076817,1
0.5,6,1e-04,3,"ASC3_age",0,-1.42613860191593e-05,0
0.5,6,1e-04,3,"ASC3_income",0,0.0188054092992981,1
0.5,6,1e-04,3,"ASC3_child",1,0.0502630916543722,1
0.5,6,1e-04,3,"prot25_male",0,-6.38874048284327e-07,0
0.5,6,1e-04,3,"prot25_age",0,0.0428584844282457,1
0.5,6,1e-04,3,"prot25_income",0,2.60139602337198e-05,0
0.5,6,1e-04,3,"prot25_child",0,0.0456425021015095,1
0.5,6,1e-04,3,"prot50_male",0.7,0.0207689454220899,1
0.5,6,1e-04,3,"prot50_age",-0.2,-0.00160795456766814,1
0.5,6,1e-04,3,"prot50_income",-1,-0.134275273513832,1
0.5,6,1e-04,3,"prot50_child",-0.8,-2.356849893654e-06,0
0.5,6,1e-04,3,"invasive_male",0,-2.92067136361525e-05,0
0.5,6,1e-04,3,"invasive_age",0,2.06247686175012e-06,0
0.5,6,1e-04,3,"invasive_income",-1.2,-0.149106998242757,1
0.5,6,1e-04,3,"invasive_child",1,-7.28980922435328e-10,0
0.5,6,1e-04,4,"ASC2_male",0,-7.60969712464806e-09,0
0.5,6,1e-04,4,"ASC2_age",-0.1,-0.0628710184108993,1
0.5,6,1e-04,4,"ASC2_income",0,-4.31662894082279e-09,0
0.5,6,1e-04,4,"ASC2_child",-0.6,-1.21071499315047e-08,0
0.5,6,1e-04,4,"ASC3_male",0,-0.0397696404164086,1
0.5,6,1e-04,4,"ASC3_age",1,0.105703033956458,1
0.5,6,1e-04,4,"ASC3_income",0,-1.40503508767412e-08,0
0.5,6,1e-04,4,"ASC3_child",0,-0.0381158005491413,1
0.5,6,1e-04,4,"prot25_male",0,-5.08930975328265e-09,0
0.5,6,1e-04,4,"prot25_age",-0.5,-0.0662239731779076,1
0.5,6,1e-04,4,"prot25_income",0,0.0160446735091341,1
0.5,6,1e-04,4,"prot25_child",0,0.0600257384680383,1
0.5,6,1e-04,4,"prot50_male",0.1,0.0484186493064042,1
0.5,6,1e-04,4,"prot50_age",1,0.134605335431084,1
0.5,6,1e-04,4,"prot50_income",0,-1.16170431283376e-08,0
0.5,6,1e-04,4,"prot50_child",-1,-0.185500665096158,1
0.5,6,1e-04,4,"invasive_male",-1,-0.187816762651946,1
0.5,6,1e-04,4,"invasive_age",-0.9,-0.196195883752773,1
0.5,6,1e-04,4,"invasive_income",-0.3,-0.0326038334096783,1
0.5,6,1e-04,4,"invasive_child",0,2.98122691357773e-10,0
0.5,6,1e-04,5,"ASC2_male",0,-0.00775693675111411,1
0.5,6,1e-04,5,"ASC2_age",0.7,0.0660296639821056,1
0.5,6,1e-04,5,"ASC2_income",-0.4,-0.0554987374102748,1
0.5,6,1e-04,5,"ASC2_child",-0.3,3.71760435602266e-07,0
0.5,6,1e-04,5,"ASC3_male",0,6.16230964582093e-08,0
0.5,6,1e-04,5,"ASC3_age",0,-0.0171306540861149,1
0.5,6,1e-04,5,"ASC3_income",0.9,0.0981563187632944,1
0.5,6,1e-04,5,"ASC3_child",-0.6,-0.101183304406471,1
0.5,6,1e-04,5,"prot25_male",0.9,0.118137290695046,1
0.5,6,1e-04,5,"prot25_age",0,-7.07823908859531e-08,0
0.5,6,1e-04,5,"prot25_income",-0.3,-8.57349328782851e-07,0
0.5,6,1e-04,5,"prot25_child",0,-4.8821579608688e-08,0
0.5,6,1e-04,5,"prot50_male",0.4,-1.73049231620158e-10,0
0.5,6,1e-04,5,"prot50_age",0,0.0316612043634952,1
0.5,6,1e-04,5,"prot50_income",0.5,0.0770980815705842,1
0.5,6,1e-04,5,"prot50_child",0,-1.03601342348295e-08,0
0.5,6,1e-04,5,"invasive_male",0.7,3.2405816522668e-06,0
0.5,6,1e-04,5,"invasive_age",0,-0.000281219972151026,1
0.5,6,1e-04,5,"invasive_income",0,-2.759953592158e-07,0
0.5,6,1e-04,5,"invasive_child",0,3.02876929657254e-07,0
0.5,6,1e-04,6,"ASC2_male",0.4,8.62911149080818e-09,0
0.5,6,1e-04,6,"ASC2_age",0.7,0.109062439545242,1
0.5,6,1e-04,6,"ASC2_income",0,-1.92131971117821e-08,0
0.5,6,1e-04,6,"ASC2_child",0,-0.051707252119571,1
0.5,6,1e-04,6,"ASC3_male",0,2.54144872739733e-08,0
0.5,6,1e-04,6,"ASC3_age",0,-0.067957715641791,1
0.5,6,1e-04,6,"ASC3_income",0,-0.0194900020765228,1
0.5,6,1e-04,6,"ASC3_child",1.2,0.204095545134607,1
0.5,6,1e-04,6,"prot25_male",-0.4,-9.41808026583833e-09,0
0.5,6,1e-04,6,"prot25_age",-0.3,-0.0473399349419484,1
0.5,6,1e-04,6,"prot25_income",0,0.00540608327665894,1
0.5,6,1e-04,6,"prot25_child",0,0.00305935842988211,1
0.5,6,1e-04,6,"prot50_male",0,0.0038171067304435,1
0.5,6,1e-04,6,"prot50_age",-1.1,-0.0927324224298691,1
0.5,6,1e-04,6,"prot50_income",-0.2,-0.00843566430513217,1
0.5,6,1e-04,6,"prot50_child",-0.2,-1.75304174446546e-08,0
0.5,6,1e-04,6,"invasive_male",0,-1.27232338549508e-09,0
0.5,6,1e-04,6,"invasive_age",1,0.110369610071621,1
0.5,6,1e-04,6,"invasive_income",0,0.0180999684438457,1
0.5,6,1e-04,6,"invasive_child",0.9,0.0516078913645415,1
0.5,6,1e-04,7,"ASC2_male",0.8,0.0742742575626025,1
0.5,6,1e-04,7,"ASC2_age",0,-5.44746931322593e-09,0
0.5,6,1e-04,7,"ASC2_income",0,-1.02694481714325e-08,0
0.5,6,1e-04,7,"ASC2_child",1.2,0.308626727985648,1
0.5,6,1e-04,7,"ASC3_male",-0.7,-0.203512736187735,1
0.5,6,1e-04,7,"ASC3_age",0,0.00399159671858775,1
0.5,6,1e-04,7,"ASC3_income",0,0.0112995283486557,1
0.5,6,1e-04,7,"ASC3_child",-1,-0.000273574636502513,1
0.5,6,1e-04,7,"prot25_male",1.2,0.238825838686149,1
0.5,6,1e-04,7,"prot25_age",0.8,0.127481265461045,1
0.5,6,1e-04,7,"prot25_income",0,0.00365818366244181,1
0.5,6,1e-04,7,"prot25_child",0.7,0.0599957387043442,1
0.5,6,1e-04,7,"prot50_male",0,-3.49123215905138e-09,0
0.5,6,1e-04,7,"prot50_age",-0.4,-0.0203801405369704,1
0.5,6,1e-04,7,"prot50_income",0,-7.07080388053345e-09,0
0.5,6,1e-04,7,"prot50_child",0.6,0.118407713189046,1
0.5,6,1e-04,7,"invasive_male",0,-9.39842310734475e-09,0
0.5,6,1e-04,7,"invasive_age",0,0.0206087751148618,1
0.5,6,1e-04,7,"invasive_income",1.1,0.159006297246232,1
0.5,6,1e-04,7,"invasive_child",0,-8.73872838709066e-09,0
0.5,6,1e-04,8,"ASC2_male",0,5.19943331466216e-07,0
0.5,6,1e-04,8,"ASC2_age",-1.2,-0.193326609314632,1
0.5,6,1e-04,8,"ASC2_income",0,-0.00782491780566606,1
0.5,6,1e-04,8,"ASC2_child",0,1.78974289508403e-08,0
0.5,6,1e-04,8,"ASC3_male",-0.3,1.0269638620147e-06,0
0.5,6,1e-04,8,"ASC3_age",0.9,0.0864432033217027,1
0.5,6,1e-04,8,"ASC3_income",0,4.87721868478306e-07,0
0.5,6,1e-04,8,"ASC3_child",1.2,0.0908139012997519,1
0.5,6,1e-04,8,"prot25_male",0,0.079120187556552,1
0.5,6,1e-04,8,"prot25_age",-0.2,-0.0444847524727013,1
0.5,6,1e-04,8,"prot25_income",0,8.15246943471603e-10,0
0.5,6,1e-04,8,"prot25_child",1.1,0.203798211970986,1
0.5,6,1e-04,8,"prot50_male",1.1,0.154494936617193,1
0.5,6,1e-04,8,"prot50_age",0,0.0287745957960347,1
0.5,6,1e-04,8,"prot50_income",-0.2,-0.0184902880187602,1
0.5,6,1e-04,8,"prot50_child",0,-6.25991023167218e-08,0
0.5,6,1e-04,8,"invasive_male",0,-3.28100453006479e-10,0
0.5,6,1e-04,8,"invasive_age",0.7,0.13345484479524,1
0.5,6,1e-04,8,"invasive_income",0.3,0.00648042395904458,1
0.5,6,1e-04,8,"invasive_child",0,-1.31232490175198e-08,0
0.5,6,1e-04,9,"ASC2_male",1,0.0758770929807221,1
0.5,6,1e-04,9,"ASC2_age",0,0.0209441878445129,1
0.5,6,1e-04,9,"ASC2_income",0,-1.91840340852232e-08,0
0.5,6,1e-04,9,"ASC2_child",-1.2,-0.160451885737371,1
0.5,6,1e-04,9,"ASC3_male",0.9,1.39124363479296e-08,0
0.5,6,1e-04,9,"ASC3_age",-0.6,-0.0708745773900103,1
0.5,6,1e-04,9,"ASC3_income",0,-1.17462693482741e-08,0
0.5,6,1e-04,9,"ASC3_child",-0.9,-0.0657242853426481,1
0.5,6,1e-04,9,"prot25_male",-0.3,-0.0950144856275735,1
0.5,6,1e-04,9,"prot25_age",0,-0.0204168026276946,1
0.5,6,1e-04,9,"prot25_income",0,-0.0330855253178377,1
0.5,6,1e-04,9,"prot25_child",0,-0.0477244990218099,1
0.5,6,1e-04,9,"prot50_male",-0.2,0.0463360596904416,1
0.5,6,1e-04,9,"prot50_age",0.6,0.113769339725728,1
0.5,6,1e-04,9,"prot50_income",-0.7,-0.073188590330059,1
0.5,6,1e-04,9,"prot50_child",0,0.0454311814460201,1
0.5,6,1e-04,9,"invasive_male",0,-0.0312128798085959,1
0.5,6,1e-04,9,"invasive_age",0,-0.0161941949626987,1
0.5,6,1e-04,9,"invasive_income",-0.7,-0.115530144396452,1
0.5,6,1e-04,9,"invasive_child",0,0.0536724894339543,1
0.5,6,1e-04,10,"ASC2_male",0.9,0.122032153393002,1
0.5,6,1e-04,10,"ASC2_age",0,0.0216510301493164,1
0.5,6,1e-04,10,"ASC2_income",1.2,0.224308064640508,1
0.5,6,1e-04,10,"ASC2_child",-0.8,-0.0638082746982202,1
0.5,6,1e-04,10,"ASC3_male",0.4,-8.67978869308544e-09,0
0.5,6,1e-04,10,"ASC3_age",-0.4,-0.0644488782298914,1
0.5,6,1e-04,10,"ASC3_income",0,-0.000717836217561485,1
0.5,6,1e-04,10,"ASC3_child",0,9.35565492535008e-08,0
0.5,6,1e-04,10,"prot25_male",1,0.0562503514630953,1
0.5,6,1e-04,10,"prot25_age",0,-0.0408958101209665,1
0.5,6,1e-04,10,"prot25_income",0,-0.00582466629537666,1
0.5,6,1e-04,10,"prot25_child",0,-4.13141412619734e-09,0
0.5,6,1e-04,10,"prot50_male",0.4,-6.97031797677406e-09,0
0.5,6,1e-04,10,"prot50_age",0,-5.70576300918789e-11,0
0.5,6,1e-04,10,"prot50_income",0,0.0122043738824408,1
0.5,6,1e-04,10,"prot50_child",0.7,0.0821634767120556,1
