"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
0.5,1e-05,1,"ASC2_male",1,0.818627404699704,1
0.5,1e-05,1,"ASC2_age",0.6,0.629573846541112,1
0.5,1e-05,1,"ASC2_income",0,0.141013347643841,1
0.5,1e-05,1,"ASC2_child",0,0.450379203568115,1
0.5,1e-05,1,"ASC3_male",-1.1,-1.29806193533192,1
0.5,1e-05,1,"ASC3_age",0,2.17763711737312e-05,1
0.5,1e-05,1,"ASC3_income",0.9,0.985133018835934,1
0.5,1e-05,1,"ASC3_child",0,0.39969966349914,1
0.5,1e-05,1,"prot25_male",1.2,1.17719722302192,1
0.5,1e-05,1,"prot25_age",0.9,0.8677536093613,1
0.5,1e-05,1,"prot25_income",0,-0.0512560203538749,1
0.5,1e-05,1,"prot25_child",1.2,0.857163695883239,1
0.5,1e-05,1,"prot50_male",0,0.234183823647404,1
0.5,1e-05,1,"prot50_age",0,-0.0515300870100546,1
0.5,1e-05,1,"prot50_income",-1.2,-1.20753948463224,1
0.5,1e-05,1,"prot50_child",1.1,0.840899405340332,1
0.5,1e-05,1,"invasive_male",0,0.056106202431576,1
0.5,1e-05,1,"invasive_age",-0.8,-0.732939239032444,1
0.5,1e-05,1,"invasive_income",0,0.0426332190155533,1
0.5,1e-05,1,"invasive_child",0,0.230098375614144,1
0.5,1e-05,2,"ASC2_male",0,-0.158361299015983,1
0.5,1e-05,2,"ASC2_age",0.4,0.307099958974833,1
0.5,1e-05,2,"ASC2_income",0.9,0.798831824466296,1
0.5,1e-05,2,"ASC2_child",-0.6,-0.491179560100596,1
0.5,1e-05,2,"ASC3_male",0,-0.144051798240442,1
0.5,1e-05,2,"ASC3_age",0.7,0.601050825964693,1
0.5,1e-05,2,"ASC3_income",-0.9,-0.945534708973201,1
0.5,1e-05,2,"ASC3_child",0,0.070858338157427,1
0.5,1e-05,2,"prot25_male",0.7,0.898200336697967,1
0.5,1e-05,2,"prot25_age",0.9,0.862935846642894,1
0.5,1e-05,2,"prot25_income",0,0.0107747310599674,1
0.5,1e-05,2,"prot25_child",0,3.72823799726961e-06,0
0.5,1e-05,2,"prot50_male",0,-0.0386522857903215,1
0.5,1e-05,2,"prot50_age",0,0.0525107163198219,1
0.5,1e-05,2,"prot50_income",0,-0.0316867547188279,1
0.5,1e-05,2,"prot50_child",0,7.99847492011494e-05,1
0.5,1e-05,2,"invasive_male",1,0.668289135690288,1
0.5,1e-05,2,"invasive_age",-0.4,-0.422487963713044,1
0.5,1e-05,2,"invasive_income",0,0.055572323682327,1
0.5,1e-05,2,"invasive_child",-0.7,-0.670180052128588,1
0.5,1e-05,3,"ASC2_male",-1,-0.95861532679841,1
0.5,1e-05,3,"ASC2_age",-0.6,-0.656437393102407,1
0.5,1e-05,3,"ASC2_income",0,1.83781464992579e-06,0
0.5,1e-05,3,"ASC2_child",0,-0.351165447972156,1
0.5,1e-05,3,"ASC3_male",-0.9,-0.967887024608088,1
0.5,1e-05,3,"ASC3_age",0,0.0238144028293176,1
0.5,1e-05,3,"ASC3_income",0,0.040238237269965,1
0.5,1e-05,3,"ASC3_child",1.1,0.67406286859877,1
0.5,1e-05,3,"prot25_male",0,-0.0404910679500831,1
0.5,1e-05,3,"prot25_age",0,0.00794643542332081,1
0.5,1e-05,3,"prot25_income",0,-0.0377929442847512,1
0.5,1e-05,3,"prot25_child",0,0.202442399366809,1
0.5,1e-05,3,"prot50_male",0.8,0.677093944459413,1
0.5,1e-05,3,"prot50_age",-0.4,-0.409481197332721,1
0.5,1e-05,3,"prot50_income",-1,-1.01820707450071,1
0.5,1e-05,3,"prot50_child",-0.9,-0.586507116554322,1
0.5,1e-05,3,"invasive_male",0,-0.189241964573099,1
0.5,1e-05,3,"invasive_age",0,-0.0450276226603931,1
0.5,1e-05,3,"invasive_income",-1.2,-1.11911471271532,1
0.5,1e-05,3,"invasive_child",1.1,0.923429561474813,1
0.5,1e-05,4,"ASC2_male",0,-0.0023317493864948,1
0.5,1e-05,4,"ASC2_age",-0.4,-0.461230110959794,1
0.5,1e-05,4,"ASC2_income",0,-0.0386455538673324,1
0.5,1e-05,4,"ASC2_child",-0.8,-0.908655548982921,1
0.5,1e-05,4,"ASC3_male",0,0.000859685341203203,1
0.5,1e-05,4,"ASC3_age",1.1,1.02717548516169,1
0.5,1e-05,4,"ASC3_income",0,-0.0787619940881582,1
0.5,1e-05,4,"ASC3_child",0,-0.0662052957525044,1
0.5,1e-05,4,"prot25_male",0,0.161350679312076,1
0.5,1e-05,4,"prot25_age",-0.7,-0.677516030667681,1
0.5,1e-05,4,"prot25_income",0,0.0143706877769024,1
0.5,1e-05,4,"prot25_child",0,0.00548550618812898,1
0.5,1e-05,4,"prot50_male",0.4,0.665311882127435,1
0.5,1e-05,4,"prot50_age",1,0.938479275408643,1
0.5,1e-05,4,"prot50_income",0,-0.0481204255587808,1
0.5,1e-05,4,"prot50_child",-1.1,-1.05362533159613,1
0.5,1e-05,4,"invasive_male",-1.1,-0.856376055280405,1
0.5,1e-05,4,"invasive_age",-1,-1.04260587284078,1
0.5,1e-05,4,"invasive_income",-0.5,-0.568915496436113,1
0.5,1e-05,4,"invasive_child",0,0.175598840847165,1
0.5,1e-05,5,"ASC2_male",0,-0.0525394141171444,1
0.5,1e-05,5,"ASC2_age",0.9,0.969174821363558,1
0.5,1e-05,5,"ASC2_income",-0.6,-0.658439438993438,1
0.5,1e-05,5,"ASC2_child",-0.6,-0.781159745970505,1
0.5,1e-05,5,"ASC3_male",0,1.36888350246942e-07,0
0.5,1e-05,5,"ASC3_age",0,0.138523486226986,1
0.5,1e-05,5,"ASC3_income",1,0.924443249515624,1
0.5,1e-05,5,"ASC3_child",-0.7,-0.833634623599338,1
0.5,1e-05,5,"prot25_male",1,1.11896777620338,1
0.5,1e-05,5,"prot25_age",0,0.0101406227722983,1
0.5,1e-05,5,"prot25_income",-0.6,-0.564644896885594,1
0.5,1e-05,5,"prot25_child",0,0.310300624588174,1
0.5,1e-05,5,"prot50_male",0.6,0.605813740455383,1
0.5,1e-05,5,"prot50_age",0,0.014785094855103,1
0.5,1e-05,5,"prot50_income",0.7,0.611441448111975,1
0.5,1e-05,5,"prot50_child",0,0.0862646605307613,1
0.5,1e-05,5,"invasive_male",0.9,0.953446984549415,1
0.5,1e-05,5,"invasive_age",0,0.0598350723945183,1
0.5,1e-05,5,"invasive_income",0,-0.0718338708144817,1
0.5,1e-05,5,"invasive_child",0,-0.0101546884795337,1
0.5,1e-05,6,"ASC2_male",0.6,0.591331601720672,1
0.5,1e-05,6,"ASC2_age",0.9,0.758703017649237,1
0.5,1e-05,6,"ASC2_income",0,-0.0754497665968604,1
0.5,1e-05,6,"ASC2_child",0,0.134307309350714,1
0.5,1e-05,6,"ASC3_male",0,0.011417881699727,1
0.5,1e-05,6,"ASC3_age",0,-0.114470549545011,1
0.5,1e-05,6,"ASC3_income",0,-0.0889681149749468,1
0.5,1e-05,6,"ASC3_child",1.2,1.22321652063823,1
0.5,1e-05,6,"prot25_male",-0.6,-0.75058871989686,1
0.5,1e-05,6,"prot25_age",-0.6,-0.46024354069299,1
0.5,1e-05,6,"prot25_income",0,0.0160244758091504,1
0.5,1e-05,6,"prot25_child",0,-2.64977380921658e-06,0
0.5,1e-05,6,"prot50_male",0,0.0281386687704435,1
0.5,1e-05,6,"prot50_age",-1.1,-0.93851835131801,1
0.5,1e-05,6,"prot50_income",-0.5,-0.554504135143169,1
0.5,1e-05,6,"prot50_child",-0.5,-0.453466551377016,1
0.5,1e-05,6,"invasive_male",0,0.0423801155404179,1
0.5,1e-05,6,"invasive_age",1,0.943058316086801,1
0.5,1e-05,6,"invasive_income",0,-0.186225920353587,1
0.5,1e-05,6,"invasive_child",1,1.08611324602833,1
0.5,1e-05,7,"ASC2_male",0.9,0.783551007514205,1
0.5,1e-05,7,"ASC2_age",0,-1.85346306676824e-05,1
0.5,1e-05,7,"ASC2_income",0,0.0552385563253801,1
0.5,1e-05,7,"ASC2_child",1.2,1.43821512523348,1
0.5,1e-05,7,"ASC3_male",-0.8,-0.75995182268425,1
0.5,1e-05,7,"ASC3_age",0,0.0498250588068271,1
0.5,1e-05,7,"ASC3_income",0,0.0809054033241848,1
0.5,1e-05,7,"ASC3_child",-1.1,-0.527644071077138,1
0.5,1e-05,7,"prot25_male",1.2,1.28885500849935,1
0.5,1e-05,7,"prot25_age",0.9,0.920418122630988,1
0.5,1e-05,7,"prot25_income",0,-0.0406327628176088,1
0.5,1e-05,7,"prot25_child",0.8,0.522077169425962,1
0.5,1e-05,7,"prot50_male",0,0.114129963921762,1
0.5,1e-05,7,"prot50_age",-0.6,-0.553490110299317,1
0.5,1e-05,7,"prot50_income",0,-0.157271777340675,1
0.5,1e-05,7,"prot50_child",0.8,0.187074257763858,1
0.5,1e-05,7,"invasive_male",0,-0.0294012918766694,1
0.5,1e-05,7,"invasive_age",0,-0.0997450068532869,1
0.5,1e-05,7,"invasive_income",1.1,0.987317281786638,1
0.5,1e-05,7,"invasive_child",0,-0.0939615485189317,1
0.5,1e-05,8,"ASC2_male",0,-8.8778594874474e-06,0
0.5,1e-05,8,"ASC2_age",-1.2,-1.30467982920045,1
0.5,1e-05,8,"ASC2_income",0,-0.027727712938256,1
0.5,1e-05,8,"ASC2_child",0,-0.135048570025816,1
0.5,1e-05,8,"ASC3_male",-0.5,-0.645096816344598,1
0.5,1e-05,8,"ASC3_age",1,0.852408144129405,1
0.5,1e-05,8,"ASC3_income",0,-0.0276959981039342,1
0.5,1e-05,8,"ASC3_child",1.2,1.05468964401077,1
0.5,1e-05,8,"prot25_male",0,-0.00206530949295539,1
0.5,1e-05,8,"prot25_age",-0.5,-0.351452564827712,1
0.5,1e-05,8,"prot25_income",0,0.00687054045652456,1
0.5,1e-05,8,"prot25_child",1.1,0.947789464097633,1
0.5,1e-05,8,"prot50_male",1.1,1.06997455479755,1
0.5,1e-05,8,"prot50_age",0,-0.0266534579527986,1
0.5,1e-05,8,"prot50_income",-0.5,-0.538468748966963,1
0.5,1e-05,8,"prot50_child",0,-0.13835112464041,1
0.5,1e-05,8,"invasive_male",0,-0.178844361937671,1
0.5,1e-05,8,"invasive_age",0.8,0.667708314885729,1
0.5,1e-05,8,"invasive_income",0.6,0.484118729783996,1
0.5,1e-05,8,"invasive_child",0,-0.238924111862499,1
0.5,1e-05,9,"ASC2_male",1.1,0.92851186464817,1
0.5,1e-05,9,"ASC2_age",0,-5.21831889244287e-05,1
0.5,1e-05,9,"ASC2_income",0,-0.0876454167493163,1
0.5,1e-05,9,"ASC2_child",-1.2,-0.9807190506102,1
0.5,1e-05,9,"ASC3_male",1,0.825500276393785,1
0.5,1e-05,9,"ASC3_age",-0.8,-0.797161151538748,1
0.5,1e-05,9,"ASC3_income",0,-0.0929118744082054,1
0.5,1e-05,9,"ASC3_child",-1,-0.874292847527072,1
0.5,1e-05,9,"prot25_male",-0.5,-0.378890464718659,1
0.5,1e-05,9,"prot25_age",0,0.0454005032462249,1
0.5,1e-05,9,"prot25_income",0,0.0625257150418317,1
0.5,1e-05,9,"prot25_child",0,-0.39176416253599,1
