"Alpha","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,1e-05,1,"ASC2_male",0,-0.000203841193584872,1
1,1e-05,1,"ASC2_age",0.7,0.608677873385153,1
1,1e-05,1,"ASC2_income",0,0.0181390199997436,1
1,1e-05,1,"ASC2_child",0,-9.47769661613982e-06,0
1,1e-05,1,"ASC3_male",0,-0.00799841893414029,1
1,1e-05,1,"ASC3_age",-1,-0.970288701130607,1
1,1e-05,1,"ASC3_income",0,0.0578290649597605,1
1,1e-05,1,"ASC3_child",0.5,0.574271518584045,1
1,1e-05,1,"prot25_male",0,0.125556844030017,1
1,1e-05,1,"prot25_age",-1,-1.00216128744541,1
1,1e-05,1,"prot25_income",0,-0.0686278182094331,1
1,1e-05,1,"prot25_child",1.1,0.816765663315765,1
1,1e-05,1,"prot50_male",-0.5,-0.397908303186563,1
1,1e-05,1,"prot50_age",0.7,0.774497562882315,1
1,1e-05,1,"prot50_income",0.7,0.621342342475352,1
1,1e-05,1,"prot50_child",0,-0.140935335002375,1
1,1e-05,1,"invasive_male",-0.4,-0.262499227059195,1
1,1e-05,1,"invasive_age",0,0.104355580468306,1
1,1e-05,1,"invasive_income",-0.5,-0.436459864817715,1
1,1e-05,1,"invasive_child",0,-0.000411707475679271,1
1,1e-05,2,"ASC2_male",0.5,0.402458451484135,1
1,1e-05,2,"ASC2_age",0,-0.000455071334852915,1
1,1e-05,2,"ASC2_income",0.5,0.512601890017422,1
1,1e-05,2,"ASC2_child",0,-0.00453216230799871,1
1,1e-05,2,"ASC3_male",-0.5,-0.530582569793543,1
1,1e-05,2,"ASC3_age",0,6.97099158678823e-05,1
1,1e-05,2,"ASC3_income",1,0.961556683389819,1
1,1e-05,2,"ASC3_child",0,2.42099695062096e-05,1
1,1e-05,2,"prot25_male",0,0.102231227680264,1
1,1e-05,2,"prot25_age",-0.6,-0.555710599478179,1
1,1e-05,2,"prot25_income",0,0.00827012365534339,1
1,1e-05,2,"prot25_child",-1,-0.776623244166541,1
1,1e-05,2,"prot50_male",0,0.0390540649424494,1
1,1e-05,2,"prot50_age",-1.1,-1.06794961531209,1
1,1e-05,2,"prot50_income",0,0.0474552832090328,1
1,1e-05,2,"prot50_child",0,0.175349999175764,1
1,1e-05,2,"invasive_male",0.8,0.811655170061943,1
1,1e-05,2,"invasive_age",0,-0.0506820345020665,1
1,1e-05,2,"invasive_income",-0.4,-0.358321726349123,1
1,1e-05,2,"invasive_child",-1.1,-0.854603174119981,1
1,1e-05,3,"ASC2_male",0,-0.000184036437921099,1
1,1e-05,3,"ASC2_age",0.6,0.547829128317877,1
1,1e-05,3,"ASC2_income",-0.8,-0.796799238975902,1
1,1e-05,3,"ASC2_child",0,-0.0719177776733611,1
1,1e-05,3,"ASC3_male",0,0.000127938809380919,1
1,1e-05,3,"ASC3_age",0,-0.0466357642279756,1
1,1e-05,3,"ASC3_income",0,0.019225260586052,1
1,1e-05,3,"ASC3_child",0,-0.00415715010344458,1
1,1e-05,3,"prot25_male",0.6,0.480983189317666,1
1,1e-05,3,"prot25_age",-1,-0.933608284975362,1
1,1e-05,3,"prot25_income",0,0.12908219530307,1
1,1e-05,3,"prot25_child",-0.6,-0.58927864318719,1
1,1e-05,3,"prot50_male",0,-0.0376653950661813,1
1,1e-05,3,"prot50_age",0,0.0728476019323607,1
1,1e-05,3,"prot50_income",0.5,0.542420749480308,1
1,1e-05,3,"prot50_child",0,-0.0121876835154297,1
1,1e-05,3,"invasive_male",-0.6,-0.64572791875435,1
1,1e-05,3,"invasive_age",1,0.979894238090678,1
1,1e-05,3,"invasive_income",1.1,1.15605663848367,1
1,1e-05,3,"invasive_child",1,0.982424571740605,1
1,1e-05,4,"ASC2_male",0,0.133660229893718,1
1,1e-05,4,"ASC2_age",0.8,0.636793494377392,1
1,1e-05,4,"ASC2_income",0.7,0.524631970495599,1
1,1e-05,4,"ASC2_child",1.1,0.917610705103159,1
1,1e-05,4,"ASC3_male",0,0.109186663471209,1
