"Alpha","NoiseScale","Threshold","Iteration","Interaction","TrueBeta","Estimate","Detected"
1,2,1e-04,1,"ASC2_male",0.9,0.435053630447801,1
1,2,1e-04,1,"ASC2_age",0.3,0.184906175080083,1
1,2,1e-04,1,"ASC2_income",0,0.0663235601919508,1
1,2,1e-04,1,"ASC2_child",0,-0.303855827390631,1
1,2,1e-04,1,"ASC3_male",-1.1,-0.54036317875568,1
1,2,1e-04,1,"ASC3_age",0,0.00743158681532856,1
1,2,1e-04,1,"ASC3_income",0.8,0.475512744385463,1
1,2,1e-04,1,"ASC3_child",0,-0.272805308493191,1
1,2,1e-04,1,"prot25_male",1.2,0.583776427813048,1
1,2,1e-04,1,"prot25_age",0.7,0.318618067670749,1
1,2,1e-04,1,"prot25_income",0,0.021979803940643,1
1,2,1e-04,1,"prot25_child",1.1,0.655574559368349,1
1,2,1e-04,1,"prot50_male",0,-0.102276571476934,1
1,2,1e-04,1,"prot50_age",0,-0.0705311271617738,1
1,2,1e-04,1,"prot50_income",-1.2,-0.546363724413168,1
1,2,1e-04,1,"prot50_child",1.1,0.710805205617696,1
1,2,1e-04,1,"invasive_male",0,-0.0885924655968523,1
1,2,1e-04,1,"invasive_age",-0.6,-0.262867625940251,1
1,2,1e-04,1,"invasive_income",0,-0.000896718547722919,1
1,2,1e-04,1,"invasive_child",0,-0.139092991466186,1
1,2,1e-04,2,"ASC2_male",0,-0.120868394730426,1
1,2,1e-04,2,"ASC2_age",0.1,0.0691491037209045,1
1,2,1e-04,2,"ASC2_income",0.7,0.314264808127256,1
1,2,1e-04,2,"ASC2_child",-0.4,-0.155828801717465,1
1,2,1e-04,2,"ASC3_male",0,-0.0907947911670918,1
1,2,1e-04,2,"ASC3_age",0.4,0.248422012254668,1
1,2,1e-04,2,"ASC3_income",-0.8,-0.384697189735639,1
1,2,1e-04,2,"ASC3_child",0,0.0333541308173768,1
1,2,1e-04,2,"prot25_male",0.5,0.350719228347946,1
